IF	IF	cs	IF	if	0
all	all	d	all	all	0
men	men	n2	men	man	0
are	are	vbr	are	be	0
by	by	p-acp	by	by	0
nature	nature	n1	nature	nature	0
and	and	cc	and	and	0
duty	duty	n1	duty	duty	0
bound	bound	vvn	bound	bind	0
to	to	pc-acp	to	to	0
gratifie	gratifie	vvi	gratify	gratify	0
their	their	po32	their	their	0
wel-deseruing	wel-deseruing	j	well-deserving	well-deserving	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
(	(	(	(	(	0
most	most	ds	most	most	0
deare	deare	j-jn	deer	dear	0
,	,	,	,	,	0
and	and	cc	and	and	0
much	much	d	much	much	0
respected	respected	j-vvn	respected	respect	0
VNCLE	VNCLE	n1	VNCLE	uncle	0
)	)	)	)	)	0
then	then	av	then	then	0
must	must	vmb	must	must	0
I	I	pns11	I	i	0
not	not	xx	not	not	0
ouerslip	ouerslip	vvi	overslip	overslip	0
time	time	n1	time	time	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
requitall	requitall	n1	requital	requital	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
manifold	manifold	j	manifold	manifold	0
kindnesses	kindnesses	n2	kindnesses	kindness	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
slender	slender	j	slender	slender	0
gift	gift	n1	gift	gift	0
,	,	,	,	,	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
zeale	zeale	n1	zeal	zeal	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
dutie	dutie	n1	duty	duty	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
abilitie	abilitie	n1	ability	ability	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
minde	minde	n1	mind	mind	0
is	is	vbz	is	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
performe	performe	vvi	perform	perform	0
.	.	.	.	.	1
And	And	cc	And	and	0
now	now	av	now	now	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
it	it	pn31	it	it	0
appeare	appeare	vvi	appear	appear	0
,	,	,	,	,	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
in	in	p-acp	in	in	0
comple	comple	vvb	comple	comple	0
∣	∣	sy	∣	∣	0
ments	ments	n2	ments	ment	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
action	action	n1	actium	action	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
sent	sent	vvn	sent	send	0
you	you	pn22	you	you	0
a	a	dt	a	a	0
small	small	j	small	small	0
Trea	Trea	n1	Trea	trea	0
∣	∣	sy	∣	∣	0
tise	tise	n1	tise	tise	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
iudge	iudge	n1	judge	judge	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
Diuines	Diuines	n2-jn	Divines	divine	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
reuerence	reuerence	vvb	reverence	reverence	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
heart	heart	n1	heart	heart	0
)	)	)	)	)	0
is	is	vbz	is	be	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
worthy	worthy	j	worthy	worthy	0
respect	respect	n1	respect	respect	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
∣	∣	sy	∣	∣	0
thod	thod	n1	thod	thod	0
,	,	,	,	,	0
plaine	plaine	n1	plain	plain	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
practise	practise	n1	practice	practice	0
,	,	,	,	,	0
godly	godly	j	godly	godly	0
;	;	;	;	;	0
