IT	IT	pn31	IT	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
principle	principle	n1	principle	principle	0
in	in	p-acp	in	in	0
natural	natural	j	natural	natural	0
philosophy	philosophy	n1	philosophy	philosophy	0
(	(	(	(	(	0
right	right	j-jn	right	right	0
Worship	Worship	n1	Worship	worship	0
∣	∣	sy	∣	∣	0
full	full	j	full	full	0
)	)	)	)	)	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
euerie	euerie	d	every	every	0
naturall	naturall	j	natural	natural	0
bodie	bodie	n1	body	body	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
the	the	dt	the	the	0
Elephant	Elephant	n1	Elephant	elephant	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
gnat	gnat	n1	gnat	gnat	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
some	some	d	some	some	0
propertie	propertie	n1	property	property	0
or	or	cc	or	or	0
other	other	n-jn	other	other	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
admired	admired	vvn	admired	admire	0
and	and	cc	and	and	0
wondred	wondred	vvd	wondered	wonder	0
at	at	p-acp	at	at	0
:	:	:	:	:	0
and	and	cc	and	and	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
in	in	p-acp	in	in	0
philosophie	philosophie	n1	philosophy	philosophy	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
Diuinitie	Diuinitie	n1	Divinity	divinity	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
euen	euen	av-j	even	even	0
the	the	dt	the	the	0
diuine	diuine	j-jn	divine	divine	0
Singer	Singer	n1	Singer	singer	0
of	of	pp-f	of	of	0
Israel	Israel	np1	Israel	Israel	0
anoucheth	anoucheth	vvz	avoucheth	avouch	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
hee	hee	pns31	he	he	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
That	That	cst	That	that	0
the	the	dt	the	the	0
workes	workes	n2	works	work	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
are	are	vbr	are	be	0
wonderfull	wonderfull	j	wonderful	wonderful	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
iudge	iudge	n1	judge	judge	0
∣	∣	sy	∣	∣	0
ments	ments	n2	ments	ment	0
past	past	p-acp	passed	past	0
finding	finding	vvg	finding	find	0
out	out	av	out	out	0
:	:	:	:	:	0
and	and	cc	and	and	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
out	out	av	out	out	0
great	great	j	great	great	0
reason	reason	n1	reason	reason	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
turne	turne	vvb	turn	turn	0
ouer	ouer	p-acp	over	over	0
euery	euery	d	every	every	0
leafe	leafe	n1	leaf	leaf	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
creatures	creatures	n2	creatures	creature	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
tenth	tenth	ord	tenth	ten	0
sphere	sphere	n1	sphere	sphere	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
centre	centre	n1	centre	centre	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
find	find	vvi	find	find	0
,	,	,	,	,	0
that	that	cst	that	that	0
euery	euery	d	every	every	0
leafe	leafe	n1	leaf	leaf	0
and	and	cc	and	and	0
letter	letter	n1	letter	letter	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
great	great	j	great	great	0
volume	volume	n1	volume	volume	0
,	,	,	,	,	0
is	is	vbz	is	be	0
ad	ad	fw-la	ad	ad	0
∣	∣	sy	∣	∣	0
mirable	mirable	j	mirable	mirable	0
and	and	cc	and	and	0
wonderfull	wonderfull	j	wonderful	wonderful	0
:	:	:	:	:	0
and	and	cc	and	and	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
demonstrate	demonstrate	vvi	demonstrate	demonstrate	0
a	a	dt	a	a	0
diuine	diuine	j-jn	divine	divine	0
power	power	n1	power	power	0
to	to	pc-acp	to	to	0
sit	sit	vvi	fit	sit	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
stern	stern	j	stern	stern	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
our	our	po12	our	our	0
owne	owne	d	own	own	0
weaknes	weaknes	n1	weakness	weakness	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
comprehend	comprehend	vvi	comprehend	comprehend	0
the	the	dt	the	the	0
least	least	ds	least	least	0
part	part	n1	part	part	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
This	This	d	This	this	0
wonderfull	wonderfull	j	wonderful	wonderful	0
workman	workman	n1	workman	workman	0
∣	∣	sy	∣	∣	0
ship	ship	n1	ship	ship	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
doth	doth	vdz	does	do	0
set	set	vvi	set	set	0
forth	forth	av	forth	forth	0
the	the	dt	the	the	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
creator	creator	n1	creator	creator	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
wis	wis	vvb	wis	wis	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
gouernor	gouernor	n1	governor	governor	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
;	;	;	;	;	0
so	so	av	so	so	0
es	es	zf	es	be	0
∣	∣	sy	∣	∣	0
pecially	pecially	av-j	pecially	pecial	0
his	his	po31	his	his	0
mercie	mercie	n1	mercy	mercy	0
&	&	cc	&	and	0
iustice	iustice	n1	justice	justice	0
appeare	appeare	vvi	appear	appear	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
father	father	n1	father	father	0
in	in	p-acp	in	in	0
preseruing	preseruing	vvg	preserving	preserve	0
his	his	po31	his	his	0
children	children	n2	children	child	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
iudge	iudge	n1	judge	judge	0
in	in	p-acp	in	in	0
punishing	punishing	vvg	punishing	punish	0
sinners	sinners	n2	sinners	sinner	0
,	,	,	,	,	0
and	and	cc	and	and	0
those	those	d	those	those	0
that	that	cst	that	that	0
rebell	rebell	vvb	rebel	rebel	0
against	against	p-acp	against	against	0
him	him	pno31	him	he	0
:	:	:	:	:	0
and	and	cc	and	and	0
these	these	d	these	these	0
two	two	crd	two	two	0
are	are	vbr	are	be	0
fitly	fitly	av-j	fitly	fit	0
called	called	vvn	called	call	0
the	the	dt	the	the	0
armes	armes	n2	arms	arm	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Almighty	Almighty	j-jn	Almighty	almighty	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
one	one	pi	one	one	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
longer	longer	jc	longer	long	0
&	&	cc	&	and	0
larger	larger	jc	larger	large	0
than	than	cs	than	than	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
so	so	av	so	so	0
far	far	av-j	far	far	0
mercifull	mercifull	j	merciful	merciful	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
iust	iust	j	just	just	0
withall	withall	av	withal	withal	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
far	far	av-j	far	far	0
iust	iust	j	just	just	0
,	,	,	,	,	0
that	that	cst	that	that	0
his	his	po31	his	his	0
mercie	mercie	n1	mercy	mercy	0
doth	doth	vdz	does	do	0
also	also	av	also	also	0
shew	shew	vvi	show	show	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
middest	middest	n1	midst	midst	0
therof	therof	av	thereof	thereof	0
:	:	:	:	:	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
consideratiō	consideratiō	n1	consideration	consideration	0
wherof	wherof	c-crq	whereof	whereof	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
ingrafted	ingrafted	vvn	ingrafted	ingraft	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
hearts	hearts	n2	hearts	heart	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
learne	learne	vvi	learn	learn	0
both	both	d	both	both	0
to	to	pc-acp	to	to	0
ad	ad	vvi	and	add	0
∣	∣	sy	∣	∣	0
mire	mire	n1	mire	mire	0
and	and	cc	and	and	0
reuerence	reuerence	vvi	reverence	reverence	0
his	his	po31	his	his	0
mercie	mercie	n1	mercy	mercy	0
in	in	p-acp	in	in	0
cre	cre	c-acp	credit	ere	0
∣	∣	sy	∣	∣	0
ating	ating	j	ating	ating	0
