MADAM	MADAM	n1	MADAM	madam	0
,	,	,	,	,	0
THAT	THAT	cst	THAT	that	0
high	high	j	high	high	0
Station	Station	n1	Station	station	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
Your	Your	po22	Your	your	0
Birth	Birth	n1	Birth	birth	0
You	You	pn22	You	you	0
hold	hold	vvb	hold	hold	0
above	above	p-acp	above	above	0
the	the	dt	the	the	0
People	People	n1	People	people	0
,	,	,	,	,	0
exacts	exacts	vvz	exacts	exact	0
from	from	p-acp	from	from	0
every	every	d	every	every	0
one	one	crd	one	one	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
Duty	Duty	n1	Duty	duty	0
,	,	,	,	,	0
whatever	whatever	r-crq	whatever	whatever	0
Honours	Honours	ng1	Honours	honour	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
capable	capable	j	capable	capable	0
of	of	pp-f	of	of	0
paying	paying	vvg	paying	pay	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
Royal	Royal	j	Royal	royal	0
Highness	Highness	n1	Highness	highness	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
that	that	d	that	that	0
more	more	dc	more	more	0
exalted	exalted	j-vvn	exalted	exalt	0
Place	Place	n1	Place	place	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
Your	Your	po22	Your	your	0
Vertues	Vertues	n2	Virtues	virtue	0
have	have	vhb	have	have	0
rais'd	rais'd	vvn	raised	raise	0
You	You	pn22	You	you	0
,	,	,	,	,	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
bove	bove	p-acp	above	above	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
makes	makes	vvz	makes	make	0
the	the	dt	the	the	0
Tribute	Tribute	n1	Tribute	tribute	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Admiration	Admiration	n1	Admiration	admiration	0
and	and	cc	and	and	0
Praise	Praise	n1	Praise	praise	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
a	a	dt	a	a	0
choice	choice	n1	choice	choice	0
more	more	av-dc	more	more	0
immediately	immediately	av-j	immediately	immediate	0
preventing	preventing	vvg	preventing	prevent	0
that	that	d	that	that	0
Duty	Duty	n1	Duty	duty	0
.	.	.	.	.	1
The	The	dt	The	the	0
Publick	Publick	j	Public	public	0
Gratitude	Gratitude	n1	Gratitude	gratitude	0
,	,	,	,	,	0
is	is	vbz	is	be	0
ever	ever	av	ever	ever	0
founded	founded	vvn	founded	found	0
on	on	p-acp	on	on	0
a	a	dt	a	a	0
Publick	Publick	j	Public	public	0
Benefit	Benefit	n1	Benefit	benefit	0
;	;	;	;	;	0
and	and	cc	and	and	0
what	what	q-crq	what	what	0
is	is	vbz	is	be	0
universally	universally	av-j	universally	universal	0
bless'd	bless'd	vvn	blessed	bless	0
,	,	,	,	,	0
is	is	vbz	is	be	0
always	always	av	always	always	0
an	an	dt	and	a	0
universal	universal	j	universal	universal	0
Blessing	Blessing	n1	Blessing	blessing	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
from	from	p-acp	from	from	0
Your	Your	po22	Your	your	0
self	self	n1	self	self	0
,	,	,	,	,	0
we	we	pns12	we	we	0
derive	derive	vvb	derive	derive	0
the	the	dt	the	the	0
Offerings	Offerings	n2	Offerings	offering	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
bring	bring	vvb	bring	bring	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	d	that	that	0
Incense	Incense	n1	Incense	incense	0
which	which	r-crq	which	which	0
arises	arises	vvz	arises	arise	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
Name	Name	n1	Name	name	0
,	,	,	,	,	0
only	only	av-j	only	only	0
returns	returns	vvz	returns	return	0
to	to	p-acp	to	to	0
its	its	po31	its	its	0
Original	Original	j-jn	Original	original	0
,	,	,	,	,	0
and	and	cc	and	and	0
but	but	p-acp	but	but	0
naturally	naturally	av-j	naturally	natural	0
requires	requires	vvz	requires	require	0
the	the	dt	the	the	0
Parent	Parent	n1	Parent	parent	0
of	of	pp-f	of	of	0
its	its	po31	its	its	0
Being	Being	vbg	Being	be	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
hence	hence	av	hence	hence	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
that	that	cst	that	that	0
this	this	d	this	this	0
Poem	Poem	n1	Poem	poem	0
constitu	constitu	fw-la	constitu	constitu	0
∣	∣	sy	∣	∣	0
ted	ted	vvn	ted	t	0
on	on	p-acp	on	on	0
a	a	dt	a	a	0
Moral	Moral	n1	Moral	moral	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
End	End	vvb	End	end	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
recommend	recommend	vvi	recommend	recommend	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
encourage	encourage	vvi	encourage	encourage	0
Vertue	Vertue	n1	Virtue	virtue	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
consequence	consequence	n1	consequence	consequence	0
has	has	vhz	has	have	0
recourse	recourse	n1	recourse	recourse	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
Royal	Royal	j	Royal	royal	0
Highness's	Highness's	ng1	Highness's	highness	0
Patron	Patron	n1	Patron	patron	0
∣	∣	sy	∣	∣	0
age	age	n1	age	age	0
;	;	;	;	;	0
aspiring	aspiring	vvg	aspiring	aspire	0
to	to	pc-acp	to	to	0
cast	cast	vvi	cast	cast	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
beneath	beneath	p-acp	beneath	beneath	0
Your	Your	po22	Your	your	0
Feet	Feet	n2	Feet	foot	0
,	,	,	,	,	0
and	and	cc	and	and	0
declining	declining	j-vvg	declining	decline	0
Approbation	Approbation	n1	Approbation	approbation	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
You	You	pn22	You	you	0
shall	shall	vmb	shall	shall	0
condescend	condescend	vvi	condescend	condescend	0
to	to	pc-acp	to	to	0
own	own	vvi	own	own	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
vouchsafe	vouchsafe	vvb	vouchsafe	vouchsafe	0
to	to	pc-acp	to	to	0
shine	shine	vvi	shine	shine	0
upon	upon	p-acp	upon	upon	0
it	it	pn31	it	it	0
as	as	p-acp	as	as	0
on	on	p-acp	on	on	0
a	a	dt	a	a	0
Creature	Creature	n1	Creature	creature	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
Influence	Influence	n1	Influence	influence	0
.	.	.	.	.	1
'Tis	'Tis	pn31|vbz	It's	it|be	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Example	Example	n1	Example	example	0
of	of	pp-f	of	of	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
that	that	cst	that	that	0
Vertue	Vertue	n1	Virtue	virtue	0
becomes	becomes	vvz	becomes	become	0
a	a	dt	a	a	0
Fashion	Fashion	vvb	Fashion	fashion	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
People	People	n1	People	people	0
,	,	,	,	,	0
For	For	c-acp	For	for	0
even	even	av	even	even	0
they	they	pns32	they	they	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
averse	averse	j	averse	averse	0
to	to	p-acp	to	to	0
Instruction	Instruction	n1	Instruction	instruction	0
,	,	,	,	,	0
will	will	vmb	will	will	0
yet	yet	av	yet	yet	0
be	be	vbi	be	be	0
fond	fond	j	found	fond	0
of	of	pp-f	of	of	0
Imitation	Imitation	n1	Imitation	imitation	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
Multitudes	Multitudes	n2	Multitudes	multitude	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
never	never	av-x	never	never	0
can	can	vmb	can	can	0
have	have	vhi	have	have	0
Means	Means	n2	Means	mean	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
Opportunities	Opportunities	n2	Opportunities	opportunity	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
near	near	j	near	near	0
an	an	dt	and	a	0
Access	Access	n1	Access	access	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
partake	partake	vvi	partake	partake	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Benefit	Benefit	n1	Benefit	benefit	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
Examples	Examples	n2	Examples	example	0
.	.	.	.	.	1
And	And	cc	And	and	0
