MY	MY	po11	MY	my	0
LORD	LORD	n1	LORD	lord	0
,	,	,	,	,	0
IT	IT	pn31	IT	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
common	common	j	common	common	0
Custom	Custom	n1	Custom	custom	0
and	and	cc	and	and	0
Reasons	Reasons	n2	Reasons	reason	0
of	of	pp-f	of	of	0
Dedications	Dedications	n2	Dedications	dedication	0
of	of	pp-f	of	of	0
Books	Books	n2	Books	book	0
to	to	p-acp	to	to	0
Persons	Persons	n2	Persons	person	0
eminent	eminent	j	eminent	eminent	0
for	for	p-acp	for	for	0
Great	Great	j	Great	great	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
and	and	cc	and	and	0
Piety	Piety	n1	Piety	piety	0
,	,	,	,	,	0
viz.	viz.	n1	viz.	viz.	0
to	to	pc-acp	to	to	0
recommend	recommend	vvi	recommend	recommend	0
an	an	dt	and	a	0
obscure	obscure	j	obscure	obscure	0
Au	Au	fw-fr	Au	au	0
∣	∣	sy	∣	∣	0
thor	thor	n1	thor	thor	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
off	off	a-acp	off	off	0
a	a	dt	a	a	0
mean	mean	j	mean	mean	0
Work	Work	n1	Work	work	0
,	,	,	,	,	0
that	that	cst	that	that	0
your	your	po22	your	your	0
Lord	Lord	n1	Lord	lord	0
∣	∣	sy	∣	∣	0
ship's	ship's	ng1	ship's	ship	0
Name	Name	n1	Name	name	0
is	is	vbz	is	be	0
inscribed	inscribed	vvn	inscribed	inscribe	0
to	to	p-acp	to	to	0
these	these	d	these	these	0
Sermons	Sermons	n2	Sermons	sermon	0
.	.	.	.	.	1
The	The	dt	The	the	0
Au	Au	fw-fr	Au	au	0
∣	∣	sy	∣	∣	0
thor	thor	n1	thor	thor	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
the	the	dt	the	the	0
late	late	j	late	late	0
Reverend	Reverend	n-jn	Reverend	reverend	0
Dr.	Dr.	n1	Dr.	dr.	1
Thomas	Thomas	np1	Thomas	Thomas	0
Manton	Manton	np1	Manton	Manton	0
,	,	,	,	,	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
Star	Star	n1	Star	star	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Magnitude	Magnitude	n1	Magnitude	magnitude	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
Horizon	Horizon	n1	Horizon	horizon	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Works	Works	vvz	Works	work	0
praise	praise	vvi	praise	praise	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Gate	Gate	n1	Gate	gate	0
:	:	:	:	:	0
and	and	cc	and	and	0
though	though	cs	though	though	0
the	the	dt	the	the	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
suing	suing	n-vvg	suing	sue	0
Sermons	Sermons	n2	Sermons	sermon	0
are	are	vbr	are	be	0
far	far	av-j	far	far	0
short	short	j	short	short	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Politeness	Politeness	n1	Politeness	politeness	0
and	and	cc	and	and	0
Exactness	Exactness	n1	Exactness	exactness	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
had	had	vhn	had	have	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
pass'd	pass'd	vvn	passed	pass	0
his	his	po31	his	his	0
own	own	d	own	own	0
finishing	finishing	j-vvg	finishing	finish	0
Hand	Hand	n1	Hand	hand	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
,	,	,	,	,	0
they	they	pns32	they	they	0
plainly	plainly	av-j	plainly	plain	0
show	show	vvi	show	show	0
their	their	po32	their	their	0
Author	Author	n1	Author	author	0
.	.	.	.	.	1
He	He	pns31	He	he	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
Workman	Workman	n1	Workman	workman	0
that	that	cst	that	that	0
needed	needed	vvd	needed	need	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
ashamed	ashamed	j	ashamed	ashamed	0
,	,	,	,	,	0
rightly	rightly	av-jn	rightly	right	0
dividing	dividing	vvg	dividing	divide	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
of	of	pp-f	of	of	0
Truth	Truth	n1	Truth	truth	0
;	;	;	;	;	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
faithful	faithful	j	faithful	faithful	0
Labourer	Labourer	n1	Labourer	labourer	0
in	in	p-acp	in	in	0
God's	God's	npg1	God's	God	0
Vineyard	Vineyard	n1	Vineyard	vineyard	0
;	;	;	;	;	0
and	and	cc	and	and	0
though	though	cs	though	though	0
his	his	po31	his	his	0
Preaching	Preaching	vvg	Preaching	preach	0
was	was	vbds	was	be	0
so	so	av	so	so	0
constant	constant	j	constant	constant	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
his	his	po31	his	his	0
Sermons	Sermons	n2	Sermons	sermon	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
observed	observed	vvn	observed	observe	0
that	that	cst	that	that	0
Solidness	Solidness	n1	Solidness	solidness	0
of	of	pp-f	of	of	0
Judg	Judg	n1	Judge	judge	0
∣	∣	sy	∣	∣	0
ment	ment	fw-la	ment	ment	0
,	,	,	,	,	0
Exactness	Exactness	n1	Exactness	exactness	0
of	of	pp-f	of	of	0
Method	Method	n1	Method	method	0
,	,	,	,	,	0
Fulness	Fulness	n1	Fullness	fullness	0
of	of	pp-f	of	of	0
Matter	Matter	n1	Matter	matter	0
,	,	,	,	,	0
Strength	Strength	n1	Strength	strength	0
of	of	pp-f	of	of	0
Argument	Argument	n1	Argument	argument	0
,	,	,	,	,	0
perswasive	perswasive	j	persuasive	persuasive	0
Elegancy	Elegancy	n1	Elegancy	elegancy	0
,	,	,	,	,	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
a	a	dt	a	a	0
serious	serious	j	serious	serious	0
Vein	Vein	n1	Vein	vein	0
of	of	pp-f	of	of	0
Piety	Piety	n1	Piety	piety	0
running	running	vvg	running	run	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
few	few	d	few	few	0
have	have	vhb	have	have	0
come	come	vvn	come	come	0
near	near	av-j	near	near	0
him	him	pno31	him	he	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
none	none	pi	none	none	0
have	have	vhb	have	have	0
excelled	excelled	vvn	excelled	excel	0
him	him	pno31	him	he	0
.	.	.	.	.	1
Your	Your	po22	Your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
Opportunity	Opportunity	n1	Opportunity	opportunity	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
intimate	intimate	j	intimate	intimate	0
Acquaintance	Acquaintance	n1	Acquaintance	acquaintance	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Advantage	Advantage	n1	Advantage	advantage	0
of	of	pp-f	of	of	0
sitting	sitting	vvg	sitting	sit	0
under	under	p-acp	under	under	0
his	his	po31	his	his	0
Ministry	Ministry	n1	Ministry	ministry	0
for	for	p-acp	for	for	0
many	many	d	many	many	0
Years	Years	n2	Years	year	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
whose	whose	rg-crq	whose	who	0
Light	Light	n1	Light	light	0
you	you	pn22	you	you	0
greatly	greatly	av-j	greatly	great	0
rejoiced	rejoiced	vvd	rejoiced	rejoice	0
,	,	,	,	,	0
while	while	cs	while	while	0
God	God	np1	God	God	0
continued	continued	vvd	continued	continue	0
him	him	pno31	him	he	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
;	;	;	;	;	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
remove	remove	vvi	remove	remove	0
him	him	pno31	him	he	0
by	by	p-acp	by	by	0
Death	Death	n1	Death	death	0
,	,	,	,	,	0
the	the	dt	the	the	0
afflictive	afflictive	j	afflictive	afflictive	0
Sense	Sense	n1	Sense	sense	0
you	you	pn22	you	you	0
had	had	vhd	had	have	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
great	great	j	great	great	0
and	and	cc	and	and	0
publick	publick	j	public	public	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
your	your	po22	your	your	0
own	own	d	own	own	0
private	private	j	private	private	0
Loss	Loss	n1	Loss	loss	0
,	,	,	,	,	0
showed	showed	vvd	showed	show	0
the	the	dt	the	the	0
high	high	j	high	high	0
Value	Value	vvi	Valve	value	0
and	and	cc	and	and	0
Esteem	Esteem	vvb	Esteem	esteem	0
you	you	pn22	you	you	0
had	had	vhd	had	have	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
your	your	po22	your	your	0
Respects	Respects	n2	Respects	respect	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
buried	buried	vvn	buried	bury	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Grave	Grave	j	Grave	grave	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
upon	upon	p-acp	upon	upon	0
all	all	d	all	all	0
Occasions	Occasions	n2	Occasions	occasion	0
ever	ever	av	ever	ever	0
since	since	c-acp	since	since	0
shown	shown	vvn	shown	show	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
surviving	surviving	j-vvg	surviving	survive	0
Relations	Relations	n2	Relations	relation	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
desire	desire	n1	desire	desire	0
hereby	hereby	av	hereby	hereby	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
their	their	po32	their	their	0
publick	publick	j	public	public	0
Acknowledgments	Acknowledgments	n2	Acknowledgments	acknowledgement	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Lordship's	Lordship's	ng1	Lordship's	lordship	0
signal	signal	n1	signal	signal	0
Favours	Favours	n2	Favours	favour	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
beg	beg	vvb	beg	beg	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
this	this	d	this	this	0
Occasion	Occasion	n1	Occasion	occasion	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
me	me	pno11	me	i	0
leave	leave	n1	leave	leave	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
the	the	dt	the	the	0
like	like	j	like	like	0
Acknowledgments	Acknowledgments	n2	Acknowledgments	acknowledgement	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Support	Support	vvb	Support	support	0
,	,	,	,	,	0
Countenance	Countenance	n1	Countenance	countenance	0
and	and	cc	and	and	0
Respects	Respects	n2	Respects	respect	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
had	had	vhn	had	have	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
for	for	c-acp	for	for	0
above	above	p-acp	above	above	0
sixteen	sixteen	crd	sixteen	sixteen	0
Years	Years	n2	Years	year	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
your	your	po22	your	your	0
Chaplain	Chaplain	n1	Chaplain	chaplain	0
;	;	;	;	;	0
since	since	c-acp	since	since	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
means	means	n2	means	mean	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Author	Author	n1	Author	author	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
Honour	Honour	n1	Honour	honour	0
of	of	pp-f	of	of	0
being	being	vbg	being	be	0
taken	taken	vvn	taken	take	0
into	into	p-acp	into	into	0
your	your	po22	your	your	0
Lordship's	Lordship's	ng1	Lordship's	lordship	0
Family	Family	n1	Family	family	0
.	.	.	.	.	1
My	My	po11	My	my	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
set	set	vvn	set	set	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
very	very	j	very	very	0
high	high	j	high	high	0
and	and	cc	and	and	0
honourable	honourable	j	honourable	honourable	0
Station	Station	n1	Station	station	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
