Much	Much	av-d	Much	much	0
honored	honored	vvn	honoured	honour	0
Ladies	Ladies	n2	Ladies	lady	0
:	:	:	:	:	0
IT	IT	pn31	IT	it	0
is	is	vbz	is	be	0
too	too	av	too	too	0
true	true	j	true	true	0
a	a	dt	a	a	0
saying	saying	n-vvg	saying	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
Greatnes	Greatnes	n1	Greatness	greatness	0
,	,	,	,	,	0
and	and	cc	and	and	0
Goodnesse	Goodnesse	n1	Goodness	goodness	0
sel	sel	vvd	sell	fall	0
∣	∣	sy	∣	∣	0
dom	dom	fw-la	dom	dom	0
go	go	vvb	go	go	0
together	together	av	together	together	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
not	not	xx	not	not	0
many	many	d	many	many	0
mighty	mighty	j	mighty	mighty	0
,	,	,	,	,	0
not	not	xx	not	not	0
ma	ma	n1	ma	man	0
∣	∣	sy	∣	∣	0
ny	ny	av	nigh	nigh	0
noble	noble	j	noble	noble	0
are	are	vbr	are	be	0
cal	cal	vvi	call	call	0
∣	∣	sy	∣	∣	0
led	led	vvn	led	lead	0
.	.	.	.	.	1
Yet	Yet	av	Yet	yet	0
(	(	(	(	(	0
bles	bles	n2	bles	ble	0
∣	∣	sy	∣	∣	0
sed	sed	zz	sed	sed	0
be	be	vbb	be	be	0
God	God	np1	God	God	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
mercies	mercies	n2	mercies	mercy	0
to	to	p-acp	to	to	0
you-wards	you-wards	n2	youwards	youward	0
)	)	)	)	)	0
wee	wee	pns12	we	we	0
finde	finde	vvb	find	find	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
your	your	po22	your	your	0
Greatnesse	Greatnesse	n1	Greatness	greatness	0
(	(	(	(	(	0
next	next	ord	next	next	0
under	under	p-acp	under	under	0
God	God	np1	God	God	0
)	)	)	)	)	0
yee	yee	pn22	ye	you	0
are	are	vbr	are	be	0
beholding	beholding	vvg	beholding	behold	0
un	un	fw-it	un	un	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Parents	Parents	n2	Parents	parent	0
,	,	,	,	,	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
whose	whose	rg-crq	whose	who	0
loynes	loynes	n2	loins	loin	0
you	you	pn22	you	you	0
came	came	vvd	came	come	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
your	your	po22	your	your	0
Good	Good	j	Good	good	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
,	,	,	,	,	0
yee	yee	pn22	ye	you	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
measure	measure	n1	measure	measure	0
beholding	beholding	vvg	beholding	behold	0
unto	unto	p-acp	unto	unto	0
Affliction	Affliction	n1	Affliction	affliction	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
which	which	r-crq	which	which	0
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
done	done	vdn	done	do	0
you	you	pn22	you	you	0
good	good	j	good	good	0
:	:	:	:	:	0
so	so	av	so	so	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
make	make	vvb	make	make	0
no	no	dx	no	no	0
question	question	n1	question	question	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
ye	ye	pn22	you	you	0
may	may	vmb	may	may	0
both	both	av-d	both	both	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
say	say	vvb	say	say	0
with	with	p-acp	with	with	0
David	David	np1	David	David	0
,	,	,	,	,	0
It	It	pn31	It	it	0
is	is	vbz	is	be	0
good	good	j	good	good	0
for	for	p-acp	for	for	0
mee	mee	pno11	me	i	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
beene	beene	vbn	been	be	0
afflicted	afflicted	vvn	afflicted	afflict	0
.	.	.	.	.	1
Hereupon	Hereupon	av	Hereupon	hereupon	0
(	(	(	(	(	0
wor	wor	zz	wor	wor	0
∣	∣	sy	∣	∣	0
thy	thy	po21	thy	thy	0
Ladies	Ladies	n2	Ladies	lady	0
)	)	)	)	)	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
adventured	adventured	vvn	adventured	adventure	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
forth	forth	av	forth	forth	0
this	this	d	this	this	0
small	small	j	small	small	0
Treatise	Treatise	n1	Treatise	treatise	0
,	,	,	,	,	0
touching	touching	vvg	touching	touch	0
the	the	dt	the	the	0
Ne	Ne	fw-fr	Ne	ne	0
∣	∣	sy	∣	∣	0
cessitie	cessitie	n1	cessitie	cessitie	0
,	,	,	,	,	0
and	and	cc	and	and	0
utility	utility	n1	utility	utility	0
of	of	pp-f	of	of	0
Affliction	Affliction	n1	Affliction	affliction	0
,	,	,	,	,	0
un	un	fw-it	un	un	0
∣	∣	sy	∣	∣	0
der	der	zf	der	there	0
your	your	po22	your	your	0
Ladi	Ladi	n1	Ladi	lady	0
∣	∣	sy	∣	∣	0
ships	ships	n2	ships	ship	0
names	names	n2	names	name	0
,	,	,	,	,	0
and	and	cc	and	and	0
Patronage	Patronage	n1	Patronage	patronage	0
:	:	:	:	:	0
joyn	joyn	vvb	join	join	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
you	you	pn22	you	you	0
both	both	av-d	both	both	0
to	to	pc-acp	to	to	0
∣	∣	sy	∣	∣	0
gether	gether	av	gether	gether	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
alrea	alrea	fw-la	alrea	alrea	0
∣	∣	sy	∣	∣	0
dy	dy	zz	dy	dy	0
conjoyned	conjoyned	vvn	conjoined	conjoin	0
you	you	pn22	you	you	0
so	so	av	so	so	0
neere	neere	av-j	near	near	0
in	in	p-acp	in	in	0
af	af	pp-f	of	of	0
∣	∣	sy	∣	∣	0
finity	finity	n1	finity	finity	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
mar	mar	vvi	mar	mar	0
∣	∣	sy	∣	∣	0
riage	riage	n1	riage	riage	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Pi	Pi	zz	Pi	pi	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
and	and	cc	and	and	0
Religi	Religi	fw-la	Religi	religi	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
children	children	n2	children	child	0
:	:	:	:	:	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
seeching	seeching	vvg	seeching	seech	0
your	your	po22	your	your	0
Ladyships	Ladyships	n2	Ladyships	ladyship	0
to	to	pc-acp	to	to	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
cept	cept	n1	cept	cept	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
my	my	po11	my	my	0
poore	poore	j	poor	poor	0
labors	labors	n2	labors	labor	0
,	,	,	,	,	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
tend	tend	vvb	tend	tend	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
furthe	furthe	av	forth	forth	0
∣	∣	sy	∣	∣	0
rance	rance	fw-fr	rance	rance	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
crease	crease	n1	crease	crease	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
comfort	comfort	n1	comfort	comfort	0
in	in	p-acp	in	in	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sent	sent	n1	sent	scent	0
,	,	,	,	,	0
or	or	cc	or	or	0
