Most	Most	ds	Most	most	0
Noble	Noble	j	Noble	noble	0
,	,	,	,	,	0
and	and	cc	and	and	0
vertuous	vertuous	j	virtuous	virtuous	0
Ladies	Ladies	n2	Ladies	lady	0
:	:	:	:	:	0
TO	TO	p-acp	TO	to	0
whom	whom	ro-crq	whom	who	0
should	should	vmd	should	shall	0
I	I	pns11	I	i	0
dedicate	dedicate	vvi	dedicate	dedicate	0
the	the	dt	the	the	0
memoriall	memoriall	n1	memorial	memorial	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
deceased	deceased	j-vvn	deceased	decease	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
whom	whom	ro-crq	whom	who	0
he	he	pns31	he	he	0
liues	liues	vvz	lives	live	0
?	?	?	?	?	1
Who	Who	r-crq	Who	who	0
(	(	(	(	(	0
mee	mee	pno11	me	i	0
thinkes	thinkes	vvz	thinks	think	0
)	)	)	)	)	0
but	but	p-acp	but	but	0
his	his	po31	his	his	0
Monuments	Monuments	n2	Monuments	monument	0
,	,	,	,	,	0
may	may	vmb	may	may	0
chal	chal	n1	chal	chal	0
∣	∣	sy	∣	∣	0
lenge	lenge	vvb	lenge	lenge	0
his	his	po31	his	his	0
commemoration	commemoration	n1	commemoration	commemoration	0
?	?	?	?	?	1
Besides	Besides	p-acp	Beside	beside	0
the	the	dt	the	the	0
life	life	n1	life	life	0
hee	hee	pns31	he	he	0
was	was	vbds	was	be	0
perso	perso	zz	perso	perso	0
∣	∣	sy	∣	∣	0
nally	nally	av-j	nally	nal	0
possessed	possessed	vvn	possessed	possess	0
of	of	pp-f	of	of	0
;	;	;	;	;	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
his	his	po31	his	his	0
deriued	deriued	vvn	derived	derive	0
life	life	n1	life	life	0
:	:	:	:	:	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
yet	yet	av	yet	yet	0
liues	liues	vvz	lives	live	0
,	,	,	,	,	0
(	(	(	(	(	0
and	and	cc	and	and	0
long	long	av-j	long	long	0
may	may	vmb	may	may	0
he	he	pns31	he	he	0
)	)	)	)	)	0
though	though	cs	though	though	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Succes	Succes	n1	Success	success	0
∣	∣	sy	∣	∣	0
sions	sions	n1	zions	zions	0
.	.	.	.	.	1
Yet	Yet	av	Yet	yet	0
(	(	(	(	(	0
alas	alas	uh	alas	alas	0
!	!	!	!	!	0
)	)	)	)	)	0
how	how	c-crq	how	how	0
much	much	d	much	much	0
rather	rather	av-c	rather	rather	0
had	had	vhd	had	have	0
you	you	pn22	you	you	0
(	(	(	(	(	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
still	still	av	still	still	0
enioyed	enioyed	vvn	enjoyed	enjoy	0
,	,	,	,	,	0
then	then	av	then	then	0
thus	thus	av	thus	thus	0
supply	supply	vvi	supply	supply	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
his	his	po31	his	his	0
life	life	n1	life	life	0
?	?	?	?	?	1
But	But	p-acp	But	but	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
ig	ig	j	ig	ig	0
∣	∣	sy	∣	∣	0
norant	norant	j	norant	norant	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
nature	nature	n1	nature	nature	0
abides	abides	vvz	abides	abide	0
not	not	xx	not	not	0
alwayes	alwayes	av	always	always	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
succeedes	succeedes	vvz	succeeds	succeed	0
:	:	:	:	:	0
how	how	c-crq	how	how	0
God	God	np1	God	God	0
but	but	p-acp	but	but	0
lends	lends	vvz	lends	lend	0
,	,	,	,	,	0
not	not	xx	not	not	0
bindes	bindes	vvz	binds	bind	0
your	your	po22	your	your	0
friends	friends	n2	friends	friend	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
inioyment	inioyment	n1	enjoyment	enjoyment	0
.	.	.	.	.	1
He	He	pns31	He	he	0
was	was	vbds	was	be	0
giuen	giuen	vvn	given	give	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
:	:	:	:	:	0
yours	yours	png22	yours	you	0
hee	hee	pns31	he	he	0
was	was	vbds	was	be	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
vse	vse	vvi	use	use	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
then	then	cs	then	than	0
possesse	possesse	vvi	possess	possess	0
:	:	:	:	:	0
yours	yours	png22	yours	you	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
life	life	n1	life	life	0
,	,	,	,	,	0
name	name	n1	name	name	0
,	,	,	,	,	0
vertues	vertues	n2	virtues	virtue	0
,	,	,	,	,	0
gra	gra	uh	gram	gra	0
∣	∣	sy	∣	∣	0
ces	ces	fw-fr	ces	ces	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
inherit	inherit	vvi	inherit	inherit	0
;	;	;	;	;	0
and	and	cc	and	and	0
not	not	xx	not	not	0
yours	yours	png22	yours	you	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
earthly	earthly	j	earthly	earthly	0
being	being	n1	being	being	0
to	to	pc-acp	to	to	0
ingrosse	ingrosse	vvi	engross	engross	0
.	.	.	.	.	1
Therefore	Therefore	av	Therefore	therefore	0
had	had	vhd	had	have	0
you	you	pn22	you	you	0
