Right	Right	av-jn	Right	right	0
Worshipfull	Worshipfull	j	Worshipful	worshipful	0
,	,	,	,	,	0
THese	THese	d	THese	these	0
late	late	j	late	late	0
times	times	n2	times	time	0
have	have	vhb	have	have	0
produced	produced	vvn	produced	produce	0
many	many	d	many	many	0
great	great	j	great	great	0
and	and	cc	and	and	0
sensible	sensible	j	sensible	sensible	0
changes	changes	n2	changes	change	0
in	in	p-acp	in	in	0
many	many	d	many	many	0
,	,	,	,	,	0
Time	Time	n1	Time	time	0
a	a	dt	a	a	0
great	great	j	great	great	0
changeling	changeling	n1	changeling	changeling	0
.	.	.	.	.	0
both	both	av-d	both	both	0
matters	matters	n2	matters	matter	0
and	and	cc	and	and	0
persons	persons	n2	persons	person	0
:	:	:	:	:	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
the	the	dt	the	the	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
time	time	n1	time	time	0
,	,	,	,	,	0
that	that	cst	that	that	0
mighty	mighty	j	mighty	mighty	0
changeling	changeling	n1	changeling	changeling	0
,	,	,	,	,	0
over	over	p-acp	over	over	0
my	my	po11	my	my	0
minde	minde	n1	mind	mind	0
also	also	av	also	also	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
four	four	crd	four	four	0
yeers	yeers	n2	years	year	0
ago	ago	av	ago	ago	0
,	,	,	,	,	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
my	my	po11	my	my	0
wish	wish	n1	wish	wish	0
,	,	,	,	,	0
and	and	cc	and	and	0
very	very	av	very	very	0
passionate	passionate	j	passionate	passionate	0
desire	desire	n1	desire	desire	0
,	,	,	,	,	0
then	then	av	then	then	0
publikely	publikely	av-j	publicly	public	0
expressed	expressed	vvn	expressed	express	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
had	had	vhn	had	have	0
that	that	d	that	that	0
favour	favour	n1	favour	favour	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
honorable	honorable	j	honourable	honourable	0
House	House	n1	House	house	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
once	once	a-acp	once	once	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
audience	audience	n1	audience	audience	0
:	:	:	:	:	0
Ladens	Ladens	np1	Ladens	Ladens	0
:	:	:	:	:	0
Autocat	Autocat	fw-la	Autocat	autocat	0
Praef.	Praef.	np1	Praef.	Praef.	1
Notwithstanding	Notwithstanding	a-acp	Notwithstanding	notwithstanding	0
,	,	,	,	,	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
day	day	n1	day	day	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
,	,	,	,	,	0
