Dear	Dear	j-jn	Dear	dear	0
Friends	Friends	n2	Friends	friend	0
and	and	cc	and	and	0
Brethren	Brethren	n2	Brothers	brethren	0
,	,	,	,	,	0
UNder	UNder	p-acp	UNder	under	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
(	(	(	(	(	0
whose	whose	r-crq	whose	who	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
chiefly	chiefly	av-jn	chiefly	chief	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
whom	whom	r-crq	whom	who	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
firstly	firstly	av-j	firstly	first	0
serve	serve	vvi	serve	serve	0
)	)	)	)	)	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
nearest	nearest	av-j	nearest	near	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
spiritual	spiritual	j	spiritual	spiritual	0
relation	relation	n1	relation	relation	0
,	,	,	,	,	0
and	and	cc	and	and	0
dearest	dearest	js-jn	dearest	dear	0
in	in	p-acp	in	in	0
Christian	Christian	njp	Christian	christian	0
affection	affection	n1	affection	affection	0
,	,	,	,	,	0
having	having	vhg	having	have	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
call	call	n1	call	call	0
and	and	cc	and	and	0
invita	invita	fw-la	invita	invita	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
thereunto	thereunto	av	thereunto	thereunto	0
,	,	,	,	,	0
given	given	vvn	given	give	0
my	my	po11	my	my	0
self	self	n1	self	self	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
service	service	n1	service	service	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Souls	Souls	n2	Souls	soul	0
;	;	;	;	;	0
and	and	cc	and	and	0
though	though	cs	though	though	0
through	through	p-acp	through	through	0
much	much	d	much	much	0
infirmity	infirmity	n1	infirmity	infirmity	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
preached	preached	vvn	preached	preach	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
(	(	(	(	(	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
unworthy	unworthy	j	unworthy	unworthy	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
who	who	r-crq	who	who	0
Mi	Mi	fw-mi	Mi	mi	0
∣	∣	sy	∣	∣	0
nister	nister	vvb	nister	nister	0
in	in	p-acp	in	in	0
holy	holy	j	holy	holy	0
things	things	n2	things	thing	0
)	)	)	)	)	0
yet	yet	av	yet	yet	0
my	my	po11	my	my	0
weak	weak	j	weak	weak	0
∣	∣	sy	∣	∣	0
ness	ness	vvb	ness	ness	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
despised	despised	vvn	despised	despise	0
nor	nor	ccx	nor	nor	0
re	re	fw-mi	re	re	0
∣	∣	sy	∣	∣	0
jected	jected	vvn	jected	ject	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
received	received	vvd	received	receive	0
me	me	pno11	me	i	0
as	as	c-acp	as	as	0
an	an	cs	and	an	0
An	An	dt	And	a	0
∣	∣	sy	∣	∣	0
gel	gel	n1	gel	gel	0
