THe	THe	dt	THe	the	0
choice	choice	n1	choice	choice	0
(	(	(	(	(	0
right	right	j-jn	right	right	0
honorable	honorable	j	honourable	honourable	0
)	)	)	)	)	0
whiche	whiche	r-crq	which	which	0
Luke	Luke	av	Lycia	luke	0
the	the	dt	the	the	0
Euangelist	Euangelist	np1	Euangelist	Euangelist	0
made	made	vvd	made	make	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
dedicating	dedicating	j-vvg	dedicating	dedicate	0
this	this	d	this	this	0
hi	hi	uh	him	hi	0
∣	∣	sy	∣	∣	0
storie	storie	n1	story	story	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
gospel	gospel	n1	gospel	gospel	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
wrote	wrote	vvd	wrote	write	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
noble	noble	j	noble	noble	0
mā	mā	n1	man	man	0
The	The	av	The	then	0
∣	∣	sy	∣	∣	0
ophilus	ophilus	fw-la	ophilus	ophilus	0
,	,	,	,	,	0
&	&	cc	&	and	0
which	which	r-crq	which	which	0
that	that	cst	that	that	0
man	man	n1	man	man	0
of	of	pp-f	of	of	0
worthie	worthie	j	worthy	worthy	0
memory	memory	n1	memory	memory	0
.	.	.	.	.	1
M.	M.	n1	M.	m.	0
Iohn	Iohn	np1	Iohn	John	0
Caluine	Caluine	np1	Caluine	Caluine	0
tooke	tooke	vvd	took	take	0
in	in	p-acp	in	in	0
dedicating	dedicating	j-vvg	dedicating	dedicate	0
these	these	d	these	these	0
his	his	po31	his	his	0
labours	labours	n2	labours	labour	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
lords	lords	n2	lords	lord	0
of	of	pp-f	of	of	0
Frankeford	Frankeford	np1	Frankeford	Frankfurt	0
,	,	,	,	,	0
driueth	driueth	vvz	driveth	drive	0
mee	mee	pno11	me	i	0
to	to	pc-acp	to	to	0
dedicate	dedicate	vvi	dedicate	dedicate	0
this	this	d	this	this	0
my	my	po11	my	my	0
small	small	j	small	small	0
labour	labour	n1	labour	labour	0
of	of	pp-f	of	of	0
translating	translating	n-vvg	translating	translate	0
this	this	d	this	this	0
booke	booke	n1	book	book	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
English	English	jp	English	english	0
tongue	tongue	n1	tongue	tongue	0
,	,	,	,	,	0
and	and	cc	and	and	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
little	little	j	little	little	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
done	done	vdn	done	do	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
comparison	comparison	n1	comparison	comparison	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
labors	labors	n2	labors	labor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
two	two	crd	two	two	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
woorth	woorth	j	worth	worth	0
the	the	dt	the	the	0
offering	offering	vvg	offering	offer	0
to	to	p-acp	to	to	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
estate	estate	n1	estate	estate	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
least	least	cs	lest	lest	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
seeme	seeme	vvi	seem	seem	0
singuler	singuler	j	singular	singular	0
in	in	p-acp	in	in	0
dissenting	dissenting	vvg	dissenting	dissent	0
from	from	p-acp	from	from	0
these	these	d	these	these	0
two	two	crd	two	two	0
singuler	singuler	j	singular	singular	0
instruments	instruments	n2	instruments	instrument	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Churche	Churche	n1	Church	church	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
&	&	cc	&	and	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
and	and	cc	and	and	0
the	the	dt	the	the	0
self	self	n1	self	self	0
same	same	d	same	same	0
booke	booke	n1	book	book	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
presumed	presumed	vvn	presumed	presume	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
bolde	bolde	j	bold	bold	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Lordships	Lordships	ng1	Lordship's	lordship	0
name	name	n1	name	name	0
,	,	,	,	,	0
hoping	hoping	vvg	hoping	hope	0
that	that	cst	that	that	0
your	your	po22	your	your	0
H.	H.	np1	H.	H.	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
mislike	mislike	vvi	mislike	mislike	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
it	it	pn31	it	it	0
witten	witten	vvn	witten	witten	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
forehead	forehead	n1	forehead	forehead	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
boke	boke	n1	book	book	0
with	with	p-acp	with	with	0
noble	noble	j	noble	noble	0
Theophilus	Theophilus	np1	Theophilus	Theophilus	0
&	&	cc	&	and	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
of	of	pp-f	of	of	0
Frankeford	Frankeford	np1	Frankeford	Frankfurt	0
,	,	,	,	,	0
spe	spe	fw-la	spe	spe	0
∣	∣	sy	∣	∣	0
cially	cially	av-j	cially	cial	0
sith	sith	n1	sith	scythe	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
it	it	pn31	it	it	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
testimonie	testimonie	n1	testimony	testimony	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
dutifull	dutifull	j	dutiful	dutiful	0
loue	loue	n1	love	love	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
