Beloved	Beloved	j-vvn	Beloved	belove	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
TO	TO	p-acp	TO	to	0
further	further	jc	further	further	0
the	the	dt	the	the	0
salvation	salvation	n1	salvation	salvation	0
of	of	pp-f	of	of	0
mens	mens	ng2	men's	man	0
souls	souls	n2	souls	soul	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
excellent	excellent	j	excellent	excellent	0
work	work	n1	work	work	0
,	,	,	,	,	0
so	so	av	so	so	0
it	it	pn31	it	it	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
stu	stu	fw-la	stu	stu	0
∣	∣	sy	∣	∣	0
dy	dy	n1	die	die	0
,	,	,	,	,	0
and	and	cc	and	and	0
endeavour	endeavour	vvi	endeavour	endeavour	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
every	every	d	every	every	0
Christian	Christian	njp	Christian	christian	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
place	place	n1	place	place	0
and	and	cc	and	and	0
calling	calling	n1	calling	calling	0
,	,	,	,	,	0
and	and	cc	and	and	0
especially	especially	av-j	especially	especial	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Mini	Mini	np1	Mini	Mini	0
∣	∣	sy	∣	∣	0
sters	sters	n1	sters	sters	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
office	office	n1	office	office	0
and	and	cc	and	and	0
function	function	n1	function	function	0
calls	calls	vvz	calls	call	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
more	more	av-dc	more	more	0
importunately	importunately	av-j	importunately	importunate	0
to	to	pc-acp	to	to	0
labour	labour	vvi	labour	labour	0
therein	therein	av	therein	therein	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
since	since	c-acp	since	since	0
Regeneration	Regeneration	n1	Regeneration	regeneration	0
is	is	vbz	is	be	0
absolutely	absolutely	av-j	absolutely	absolute	0
necessary	necessary	j	necessary	necessary	0
to	to	p-acp	to	to	0
Salvation	Salvation	n1	Salvation	salvation	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
entrance	entrance	n1	entrance	entrance	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
new	new	j	new	new	0
Ie	Ie	fw-fr	Ie	je	0
∣	∣	sy	∣	∣	0
rusalem	rusalem	fw-la	rusalem	rusalem	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
a	a	dt	a	a	0
new	new	j	new	new	0
birth	birth	n1	birth	birth	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
ability	ability	n1	ability	ability	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
given	given	vvn	given	give	0
me	me	pno11	me	i	0
,	,	,	,	,	0
set	set	vvb	set	set	0
forth	forth	av	forth	forth	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
small	small	j	small	small	0
Treatise	Treatise	n1	Treatise	treatise	0
the	the	dt	the	the	0
nature	nature	n1	nature	nature	0
and	and	cc	and	and	0
necessity	necessity	n1	necessity	necessity	0
of	of	pp-f	of	of	0
Regeneration	Regeneration	n1	Regeneration	regeneration	0
,	,	,	,	,	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Means	Means	n2	Means	mean	0
on	on	p-acp	on	on	0
your	your	po22	your	your	0
part	part	n1	part	part	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
performed	performed	vvn	performed	perform	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
better	better	av-jc	better	better	0
attaining	attaining	vvg	attaining	attain	0
thereunto	thereunto	av	thereunto	thereunto	0
.	.	.	.	.	1
Most	Most	ds	Most	most	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
truths	truths	n2	truths	truth	0
