Worthy	Worthy	j	Worthy	worthy	0
,	,	,	,	,	0
and	and	cc	and	and	0
beloved	beloved	j-vvn	beloved	belove	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
IF	IF	cs	IF	if	0
question	question	n1	question	question	0
be	be	vbi	be	be	0
,	,	,	,	,	0
Why	Why	q-crq	Why	why	0
comes	comes	vvz	comes	come	0
this	this	d	this	this	0
in	in	p-acp	in	in	0
print	print	n1	print	print	0
?	?	?	?	?	1
I	I	pns11	I	i	0
will	will	vmb	will	will	0
truly	truly	av-j	truly	true	0
tell	tell	vvi	tell	tell	0
you	you	pn22	you	you	0
;	;	;	;	;	0
not	not	xx	not	not	0
my	my	po11	my	my	0
Ambition	Ambition	n1	Ambition	ambition	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
publicke	publicke	j	public	public	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Presse	Presse	vvb	Press	press	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Worke	Worke	n1	Work	work	0
:	:	:	:	:	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
preached	preached	vvd	preached	preach	0
the	the	dt	the	the	0
summe	summe	n1	sum	sum	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
my	my	po11	my	my	0
thoughts	thoughts	n2	thoughts	thought	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
least	least	ds	least	least	0
motion	motion	n1	motion	motion	0
this	this	d	this	this	0
way	way	n1	way	way	0
(	(	(	(	(	0
God	God	np1	God	God	0
knows	knows	vvz	knows	know	0
it	it	pn31	it	it	0
.	.	.	.	.	0
)	)	)	)	)	1
But	But	cc-acp	But	but	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
stroking	stroking	vvg	stroking	stroke	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
wringing	wringing	vvg	wringing	wring	0
the	the	dt	the	the	0
milke	milke	n1	milk	milk	0
is	is	vbz	is	be	0
drawne	drawne	vvn	drawn	draw	0
from	from	p-acp	from	from	0
an	an	dt	and	a	0
hard-milch't	hard-milch't	j	hard-milched	hard-milched	0
beast	beast	n1	beast	beast	0
,	,	,	,	,	0
so	so	av	so	so	0
hath	hath	vhz	hath	have	0
it	it	pn31	it	it	0
fared	fared	vvn	fared	fare	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
.	.	.	.	.	1
The	The	dt	The	the	0
love	love	n1	love	love	0
of	of	pp-f	of	of	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
thought	thought	vvd	thought	think	0
bet	bet	n1	bet	bet	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
than	than	cs	than	than	0
I	I	pns11	I	i	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
stroking	stroking	vvg	stroking	stroke	0
it	it	pn31	it	it	0
out	out	av	out	out	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
however	however	c-acp	however	however	0
a	a	dt	a	a	0
motion	motion	n1	motion	motion	0
was	was	vbds	was	be	0
made	made	vvn	made	make	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
did	did	vdd	did	do	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
come	come	vvi	come	come	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
:	:	:	:	:	0
Shortly	Shortly	av-j	Shortly	short	0
after	after	a-acp	after	after	0
,	,	,	,	,	0
false	false	j	false	false	0
and	and	cc	and	and	0
uncharitable	uncharitable	j	uncharitable	uncharitable	0
aspersions	aspersions	n2	aspersions	aspersion	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
dead	dead	j	dead	dead	0
and	and	cc	and	and	0
living	living	j-vvg	living	live	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
defective	defective	j	defective	defective	0
copies	copies	n2	copies	copy	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Sermon	Sermon	n1	Sermon	sermon	0
flew	flew	vvd	flew	fly	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
Country	Country	n1	Country	country	0
;	;	;	;	;	0
and	and	cc	and	and	0
these	these	d	these	these	0
did	did	vdd	did	do	0
wring	wring	vvi	wring	wring	0
mee	mee	pno11	me	i	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
resolved	resolved	vvd	resolved	resolve	0
to	to	pc-acp	to	to	0
hold	hold	vvi	hold	hold	0
back	back	av	back	back	0
no	no	av-dx	no	no	0
longer	longer	av-jc	longer	long	0
:	:	:	:	:	0
Having	Having	vhg	Having	have	0
therefore	therefore	av	therefore	therefore	0
desired	desired	vvd	desired	desire	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
throne	throne	n1	throne	throne	0
of	of	pp-f	of	of	0
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
that	that	cst	that	that	0
not	not	xx	not	not	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
but	but	p-acp	but	but	0
God	God	np1	God	God	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
eyed	eyed	vvn	eyed	eye	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
I	I	pns11	I	i	0
set	set	vvd	set	set	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
fecting	fecting	vvg	fecting	fect	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Notes	Notes	n2	Notes	note	0
,	,	,	,	,	0
and	and	cc	and	and	0
yielded	yielded	vvd	yielded	yield	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
World	World	n1	World	world	0
should	should	vmd	should	shall	0
see	see	vvi	see	see	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
doctrine	doctrine	n1	doctrine	doctrine	0
I	I	pns11	I	i	0
delive	delive	vvb	delive	delive	0
∣	∣	sy	∣	∣	0
red	red	vvd	read	read	0
,	,	,	,	,	0
and	and	cc	and	and	0
whether	whether	cs	whither	whether	0
I	I	pns11	I	i	0
spake	spake	vvd	spoke	speak	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
deceased	deceased	j-vvn	deceased	decease	0
Pastor	Pastor	n1	Pastor	pastor	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
deserved	deserved	vvn	deserved	deserve	0
.	.	.	.	.	1
My	My	po11	My	my	0
friends	friends	n2	friends	friend	0
