Much	Much	av-d	Much	much	0
honoured	honoured	vvn	honoured	honour	0
Sirs	Sirs	n2	Sirs	sir	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Had	Had	vhd	Had	have	0
provided	provided	vvn	provided	provide	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
nother	nother	av-dx	neither	neither	0
subject	subject	n-jn	subject	subject	0
,	,	,	,	,	0
long	long	av-j	long	long	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
fore	fore	p-acp	before	before	0
this	this	d	this	this	0
time	time	n1	time	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
sent	sent	vvn	sent	send	0
up	up	a-acp	up	up	0
and	and	cc	and	and	0
undertaken	undertaken	vvn	undertaken	undertake	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Published	Published	vvn	Published	publish	0
and	and	cc	and	and	0
after	after	p-acp	after	after	0
that	that	d	that	that	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
presented	presented	vvn	presented	present	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
hitherto	hitherto	av	hitherto	hitherto	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
met	met	vvn	met	meet	0
with	with	p-acp	with	with	0
obstacles	obstacles	n2	obstacles	obstacle	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
whether	whether	cs	whither	whether	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
the	the	dt	the	the	0
happinesse	happinesse	n1	happiness	happiness	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
Light	Light	n1	Light	light	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
seen	seen	vvn	seen	see	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
or	or	cc	or	or	0
not	not	xx	not	not	0
,	,	,	,	,	0
I	I	pns11	I	i	0
resol	resol	vvb	resol	resol	0
∣	∣	sy	∣	∣	0
ved	ved	j	ved	ved	0
to	to	pc-acp	to	to	0
procrastinate	procrastinate	vvi	procrastinate	procrastinate	0
and	and	cc	and	and	0
put	put	vvi	put	put	0
off	off	a-acp	off	off	0
the	the	dt	the	the	0
ma	ma	n1	ma	man	0
∣	∣	sy	∣	∣	0
nifestation	nifestation	n1	nifestation	nifestation	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
grateful	grateful	j	grateful	grateful	0
mind	mind	n1	mind	mind	0
to	to	p-acp	to	to	0
∣	∣	sy	∣	∣	0
ward	ward	vvi	ward	ward	0
you	you	pn22	you	you	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
many	many	d	many	many	0
Civilities	Civilities	n2	Civilities	civility	0
,	,	,	,	,	0
Courtesies	Courtesies	n2	Courtesies	courtesy	0
and	and	cc	and	and	0
Favours	Favours	n2	Favours	favour	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
ma	ma	fw-fr	ma	ma	0
∣	∣	sy	∣	∣	0
nifested	nifested	j-vvn	nifested	nifest	0
and	and	cc	and	and	0
shewed	shewed	vvd	showed	show	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
first	first	ord	first	first	0
arrived	arrived	vvd	arrived	arrive	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
famous	famous	j	famous	famous	0
City	City	n1	City	city	0
,	,	,	,	,	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Native	Native	j-jn	Native	native	0
Countrey	Countrey	n1	Country	country	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
first	first	ord	first	first	0
imbibed	imbibed	vvd	imbibed	imbibe	0
and	and	cc	and	and	0
learnt	learnt	vvn	learned	learn	0
your	your	po22	your	your	0
English	English	jp	English	english	0
Lan	Lan	zz	Lan	lan	0
∣	∣	sy	∣	∣	0
guage	guage	n1	guage	guage	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
there	there	a-acp	there	there	0
also	also	av	also	also	0
preached	preached	vvn	preached	preach	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
forthwith	forthwith	av	forthwith	forthwith	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
some	some	d	some	some	0
other	other	j-jn	other	other	0
Tract	Tract	n1	Tract	tract	0
,	,	,	,	,	0
and	and	cc	and	and	0
this	this	d	this	this	0
by	by	p-acp	by	by	0
Name	Name	n1	Name	name	0
,	,	,	,	,	0
though	though	cs	though	though	0
my	my	po11	my	my	0
intent	intent	n1	intent	intent	0
was	was	vbds	was	be	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
do	do	vdi	do	do	0
good	good	j	good	good	0
to	to	p-acp	to	to	0
others	others	n2-jn	others	other	0
also	also	av	also	also	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
I	I	pns11	I	i	0
humbly	humbly	av-j	humbly	humble	0
