May	May	vmb	May	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
Honours	Honours	ng1	Honours	honour	0
,	,	,	,	,	0
THe	THe	dt	THe	the	0
Spirit	Spirit	n1	Spirit	spirit	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
long	long	av-j	long	long	0
agoe	agoe	av	ago	ago	0
hath	hath	vhz	hath	have	0
foretold	foretold	vvn	foretold	foretell	0
it	it	pn31	it	it	0
,	,	,	,	,	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
grrat	grrat	n1	grrat	grrat	0
love	love	n1	love	love	0
unto	unto	p-acp	unto	unto	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
sad	sad	j	sad	sad	0
accidents	accidents	n2	accidents	accident	0
,	,	,	,	,	0
and	and	cc	and	and	0
heavie	heavie	j	heavy	heavy	0
disasters	disasters	n2	disasters	disaster	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
fall	fall	vvi	fallen	fall	0
upon	upon	p-acp	upon	upon	0
her	her	pno31	her	she	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
times	times	n2	times	time	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
,	,	,	,	,	0
even	even	av	even	even	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
;	;	;	;	;	0
and	and	cc	and	and	0
amongst	amongst	p-acp	among	among	0
all	all	d	all	all	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
crosses	crosses	n2	crosses	cross	0
,	,	,	,	,	0
that	that	cst	that	that	0
she	she	pns31	she	she	0
must	must	vmb	must	must	0
una	una	fw-la	una	una	0
∣	∣	sy	∣	∣	0
voydably	voydably	av-j	voydably	voydable	0
undergoe	undergoe	vvb	undergo	undergo	0
;	;	;	;	;	0
this	this	d	this	this	0
is	is	vbz	is	be	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
leaft	leaft	j	leaft	left	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
greatest	greatest	js	greatest	great	0
importance	importance	n1	importance	importance	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
beast	beast	n1	beast	beast	0
which	which	r-crq	which	which	0
ascendeth	ascendeth	vvz	ascendeth	ascend	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
bottomlesse	bottomlesse	j	bottomless	bottomless	0
pit	pit	n1	pit	pit	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
interpreted	interpreted	vvn	interpreted	interpret	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
man	man	n1	man	man	0
of	of	pp-f	of	of	0
sin	sin	n1	since	sin	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
child	child	n1	child	child	0
of	of	pp-f	of	of	0
perdition	perdition	n1	perdition	perdition	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Saint	Saint	n1	Saint	saint	0
Paul	Paul	np1	Paul	Paul	0
calleth	calleth	vvz	calls	call	0
him	him	pno31	him	he	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
the	the	dt	the	the	0
Great	Great	j	Great	great	0
Antichrist	Antichrist	np1	Antichrist	Antichrist	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
kill	kill	vvi	kill	kill	0
the	the	dt	the	the	0
two	two	crd	two	two	0
wit	wit	p-acp	wit	with	0
∣	∣	sy	∣	∣	0
nesses	nesses	n1	nesses	nesses	0
of	of	pp-f	of	of	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
;	;	;	;	;	0
that	that	d	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
1.	1.	crd	1.	1.	1
The	The	dt	The	the	0
Monarchie	Monarchie	n1	Monarchy	monarchy	0
,	,	,	,	,	0
or	or	cc	or	or	0
supreme	supreme	j	supreme	supreme	0
Monarch	Monarch	n1	Monarch	monarch	0
,	,	,	,	,	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
the	the	dt	the	the	0
soveraign	soveraign	j-jn	sovereign	sovereign	0
