Right	Right	av-jn	Right	right	0
Honourable	Honourable	j	Honourable	honourable	0
,	,	,	,	,	0
IT	IT	pn31	IT	it	0
hath	hath	vhz	hath	have	0
pleased	pleased	vvn	pleased	please	0
God	God	np1	God	God	0
lately	lately	av-j	lately	late	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
your	your	po22	your	your	0
Fa	Fa	uh	Fa	fa	0
∣	∣	sy	∣	∣	0
mily	mily	n1	mily	mily	0
an	an	cs	and	an	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
mourning	mourning	n1	mourning	mourning	0
,	,	,	,	,	0
first	first	ord	first	first	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
death	death	n1	death	death	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
truly	truly	av-j	truly	true	0
No	No	uh-dx	No	no	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
and	and	cc	and	and	0
Religious	Religious	j	Religious	religious	0
Con	Con	vvb	Con	con	0
∣	∣	sy	∣	∣	0
sort	sort	n1	sort	sort	0
,	,	,	,	,	0
and	and	cc	and	and	0
since	since	c-acp	since	since	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
death	death	n1	death	death	0
of	of	pp-f	of	of	0
two	two	crd	two	two	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
principal	principal	j-jn	principal	principal	0
servants	servants	n2	servants	servant	0
.	.	.	.	.	1
I	I	pns11	I	i	0
can	can	vmb	can	can	0
say	say	vvi	say	say	0
nothing	nothing	pix	nothing	nothing	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Lord	Lord	n1	Lord	lord	0
∣	∣	sy	∣	∣	0
ship	ship	n1	ship	ship	0
touching	touching	vvg	touching	touch	0
that	that	d	that	that	0
excel	excel	vvi	excel	excel	0
∣	∣	sy	∣	∣	0
lent	lent	np1	lent	Lent	0
person	person	n1	person	person	0
your	your	po22	your	your	0
Honou	Honou	j	Honou	honou	0
∣	∣	sy	∣	∣	0
rable	rable	n1	rabble	rabble	0
Lady	Lady	n1	Lady	lady	0
,	,	,	,	,	0
having	having	vhg	having	have	0
not	not	xx	not	not	0
the	the	dt	the	the	0
happiness	happiness	n1	happiness	happiness	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
her	her	pno31	her	she	0
otherwise	otherwise	av	otherwise	otherwise	0
,	,	,	,	,	0
than	than	cs	than	than	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
port	port	n1	port	port	0
of	of	pp-f	of	of	0
others	others	n2-jn	others	other	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
sure	sure	av-j	sure	sure	0
that	that	cst	that	that	0
testimony	testimony	n1	testimony	testimony	0
your	your	po22	your	your	0
Lord	Lord	n1	Lord	lord	0
∣	∣	sy	∣	∣	0
ship	ship	n1	ship	ship	0
hath	hath	vhz	hath	have	0
given	given	vvn	given	give	0
her	her	pno31	her	she	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
stately	stately	j	stately	stately	0
and	and	cc	and	and	0
magnificent	magnificent	j	magnificent	magnificent	0
Mo	Mo	zz	Mo	mo	0
∣	∣	sy	∣	∣	0
nument	nument	n1	nument	nument	0
erected	erected	vvn	erected	erect	0
to	to	p-acp	to	to	0
her	her	pno31	her	she	0
me	me	pno11	me	i	0
∣	∣	sy	∣	∣	0
mory	mory	n1	mory	mory	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
represent	represent	vvi	represent	represent	0
