THere	THere	pc-acp	THere	there	0
are	are	vbr	are	be	0
two	two	crd	two	two	0
special	special	j	special	special	0
cause	cause	n1	cause	cause	0
(	(	(	(	(	0
most	most	av-ds	most	most	0
noble	noble	j	noble	noble	0
Prince	Prince	n1	Prince	prince	0
Elector	Elector	n1	Elector	elector	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
verie	verie	j	very	very	0
good	good	j	good	good	0
Lorde	Lorde	n1	Lord	lord	0
)	)	)	)	)	0
which	which	r-crq	which	which	0
haue	haue	vhb	have	have	0
moued	moued	vvn	moved	move	0
me	me	pno11	me	i	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
publishing	publishing	vvg	publishing	publish	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
little	little	j	little	little	0
booke	booke	n1	book	book	0
.	.	.	.	.	1
One	One	pi	One	one	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
profite	profite	vvi	profit	profit	0
the	the	dt	the	the	0
studious	studious	j	studious	studious	0
youth	youth	n1	youth	youth	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
easie	easie	j	easy	easy	0
&	&	cc	&	and	0
plaine	plaine	j	plain	plain	0
doctrine	doctrine	n1	doctrine	doctrine	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
wit	wit	vvi	wit	wit	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
taste	taste	n1	taste	taste	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
stirred	stirred	vvn	stirred	stir	0
vp	vp	a-acp	up	up	0
and	and	cc	and	and	0
prouoked	prouoked	vvn	provoked	provoke	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ministerie	ministerie	n1	ministry	ministry	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
worde	worde	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
verily	verily	av-j	verily	very	0
,	,	,	,	,	0
they	they	pns32	they	they	0
chiefly	chiefly	av-jn	chiefly	chief	0
serue	serue	vvi	serve	serve	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
allured	allured	vvd	allured	allure	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
sweetnes	sweetnes	n1	sweetness	sweetness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
heauenly	heauenly	j	heavenly	heavenly	0
doctrine	doctrine	n1	doctrine	doctrine	0
(	(	(	(	(	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	n1	cause	cause	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
tasted	tasted	vvn	tasted	taste	0
how	how	c-crq	how	how	0
good	good	j	good	good	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
is	is	vbz	is	be	0
)	)	)	)	)	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
stirred	stirred	vvn	stirred	stir	0
vp	vp	a-acp	up	up	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
care	care	n1	care	care	0
of	of	pp-f	of	of	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
moting	moting	j-vvg	moting	mote	0
his	his	po31	his	his	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
offer	offer	vvb	offer	offer	0
vp	vp	a-acp	up	up	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
faithful	faithful	j	faithful	faithful	0
peo	peo	fw-la	peo	peo	0
∣	∣	sy	∣	∣	0
ple	ple	n1	ple	ple	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
rather	rather	av-c	rather	rather	0
to	to	p-acp	to	to	0
Christ	Christ	np1	Christ	Christ	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
their	their	po32	their	their	0
dili	dili	j	dili	dili	0
∣	∣	sy	∣	∣	0
gence	gence	n1	gence	gence	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
sorte	sorte	n1	sort	sort	0
themselues	themselues	px32	themselves	themselves	0
also	also	av	also	also	0
.	.	.	.	.	1
And	And	cc	And	and	0
truely	truely	av-j	truly	true	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
euē	euē	av	even	even	0
frō	frō	p-acp	from	from	0
the	the	dt	the	the	0
tender	tender	j	tender	tender	0
yeres	yeres	n2	years	year	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
deeply	deeply	av-jn	deeply	deep	0
tasted	tasted	vvn	tasted	taste	0
Christ	Christ	np1	Christ	Christ	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
heauēly	heauēly	j	heavenly	heavenly	0
doctrine	doctrine	n1	doctrine	doctrine	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
frō	frō	p-acp	from	from	0
thence	thence	av	thence	thence	0
doth	doth	vdz	does	do	0
ne	ne	ccx	ne	ne	0
∣	∣	sy	∣	∣	0
cessarily	cessarily	av-j	cessarily	cessary	0
flow	flow	vvb	flow	flow	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
Peter	Peter	np1	Peter	Peter	0
calleth	calleth	vvz	calls	call	0
it	it	pn31	it	it	0
)	)	)	)	)	0
that	that	cst	that	that	0
same	same	d	same	same	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
syncere	syncere	j	sincere	sincere	0
milke	milke	n1	milk	milk	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
worde,1	worde,1	n1	worde,1	worde,1	0
.	.	.	.	.	1
Pet.	Pet.	np1	Pet.	Pet.	0
2.2	2.2	crd	2.2	2.2	0
.	.	.	.	.	0
and	and	cc	and	and	0
that	that	cst	that	that	0
same	same	d	same	same	0
feruent	feruent	j	fervent	fervent	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
communicating	communicating	vvg	communicating	communicate	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
vnto	vnto	p-acp	unto	unto	0
others	others	n2-jn	others	other	0
.	.	.	.	.	1
Many	Many	av-d	Many	many	0
good	good	j	good	good	0
and	and	cc	and	and	0
learned	learned	j	learned	learned	0
men	men	n2	men	man	0
here	here	av	here	here	0
,	,	,	,	,	0
know	know	vvb	know	know	0
that	that	cst	that	that	0
this	this	d	this	this	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
best	best	js	best	best	0
and	and	cc	and	and	0
principal	principal	j-jn	principal	principal	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
publishing	publishing	vvg	publishing	publish	0
hereof	hereof	av	hereof	hereof	0
,	,	,	,	,	0
vnto	vnto	p-acp	unto	unto	0
whō	whō	ro-crq	whom	who	0
I	I	pns11	I	i	0
cōmunicated	cōmunicated	vvn	communicated	communicate	0
(	(	(	(	(	0
some	some	d	some	some	0
yeares	yeares	n2	years	year	0
past	past	j	past	past	0
)	)	)	)	)	0
those	those	d	those	those	0
things	things	n2	things	thing	0
which	which	r-crq	which	which	0
now	now	av	now	now	0
I	I	pns11	I	i	0
set	set	vvb	set	set	0
forth	forth	av	forth	forth	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
decla	decla	av	decla	decla	0
∣	∣	sy	∣	∣	0
red	red	vvd	read	read	0
the	the	dt	the	the	0
purpose	purpose	n1	purpose	purpose	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
publishing	publishing	vvg	publishing	publish	0
therof	therof	av	thereof	thereof	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
hitherto	hitherto	av	hitherto	hitherto	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
deferred	deferred	vvn	deferred	defer	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
feared	feared	vvd	feared	fear	0
least	least	cs	lest	lest	0
this	this	d	this	this	0
simplicitie	simplicitie	n1	simplicity	simplicity	0
of	of	pp-f	of	of	0
teaching	teaching	vvg	teaching	teach	0
,	,	,	,	,	0
and	and	cc	and	and	0
writing	writing	vvg	writing	write	0
not	not	xx	not	not	0
so	so	av	so	so	0
filed	filed	vvn	filed	file	0
and	and	cc	and	and	0
laboured	laboured	vvn	laboured	labour	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
satisfie	satisfie	vvi	satisfy	satisfy	0
many	many	d	many	many	0
,	,	,	,	,	0
wherwith	wherwith	c-crq	wherewith	wherewith	0
I	I	pns11	I	i	0
endeuoured	endeuoured	vvd	endeavoured	endeavour	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
to	to	pc-acp	to	to	0
feede	feede	vvi	feed	feed	0
their	their	po32	their	their	0
eares	eares	n2	ears	ear	0
as	as	p-acp	as	as	0
their	their	po32	their	their	0
mindes	mindes	n2	minds	mind	0
.	.	.	.	.	1
An	An	dt	And	a	0
other	other	j-jn	other	other	0
cause	cause	n1	cause	cause	0
was	was	vbds	was	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
testi	testi	n1	testi	testi	0
∣	∣	sy	∣	∣	0
monie	monie	n1	money	money	0
of	of	pp-f	of	of	0
doctrine	doctrine	n1	doctrine	doctrine	0
,	,	,	,	,	0
against	against	p-acp	against	against	0
that	that	cst	that	that	0
same	same	d	same	same	0
tempest	tempest	n1	tempest	tempest	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
many	many	d	many	many	0
places	places	n2	places	place	0
is	is	vbz	is	be	0
stirred	stirred	vvn	stirred	stir	0
vp	vp	a-acp	up	up	0
against	against	p-acp	against	against	0
this	this	d	this	this	0
Church	Church	n1	Church	church	0
.	.	.	.	.	1
Against	Against	p-acp	Against	against	0
this	this	d	this	this	0
,	,	,	,	,	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
set	set	vvi	set	set	0
this	this	d	this	this	0
bulwarke	bulwarke	n1	bulwark	bulwark	0
of	of	pp-f	of	of	0
sande	sande	n1	sand	sand	0
,	,	,	,	,	0
if	if	cs	if	if	0
peraduenture	peraduenture	av	peradventure	peradventure	0
God	God	np1	God	God	0
who	who	q-crq	who	who	0
is	is	vbz	is	be	0
mightie	mightie	j	mighty	mighty	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
weake	weake	j	weak	weak	0
,	,	,	,	,	0
would	would	vmd	would	will	0
vouchsafe	vouchsafe	vvi	vouchsafe	vouchsafe	0
to	to	pc-acp	to	to	0
appease	appease	vvi	appease	appease	0
the	the	dt	the	the	0
same	same	d	same	same	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
mindes	mindes	n2	minds	mind	0
of	of	pp-f	of	of	0
certaine	certaine	av-j	certain	certain	0
more	more	av-dc	more	more	0
moderate	moderate	j	moderate	moderate	0
than	than	cs	than	than	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	0
&	&	cc	&	and	0
also	also	av	also	also	0
asswage	asswage	vvi	assuage	assuage	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
litle	litle	j	little	little	0
in	in	p-acp	in	in	0
others	others	n2-jn	others	other	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
thought	thought	vvn	thought	think	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
same	same	d	same	same	0
greate	greate	j	great	great	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
set	set	vvn	set	set	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
sea	sea	n1	sea	sea	0
her	her	po31	her	her	0
boūds	boūds	n2	bounds	bound	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
whē	whē	c-crq	when	when	0
it	it	pn31	it	it	0
woulde	woulde	vmd	would	will	0
seeme	seeme	vvi	seem	seem	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
hugenes	hugenes	n1	hugeness	hugeness	0
