May	May	vmb	May	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
Excellency	Excellency	n1	Excellency	excellency	0
.	.	.	.	.	1
THE	THE	dt	THE	the	0
Station	Station	n1	Station	station	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Hand	Hand	n1	Hand	hand	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
Hea	Hea	zz	Hea	hea	0
∣	∣	sy	∣	∣	0
ven	ven	zf	ven	when	0
hath	hath	vhz	hath	have	0
disposed	disposed	vvn	disposed	dispose	0
His	His	po31	His	his	0
Ma	Ma	fw-fr	Ma	ma	0
∣	∣	sy	∣	∣	0
jesties	jesties	ng1	jesties	jesties	0
Heart	Heart	n1	Heart	heart	0
to	to	pc-acp	to	to	0
place	place	vvi	place	place	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
so	so	av	so	so	0
mani	mani	fw-la	mani	mani	0
∣	∣	sy	∣	∣	0
festly	festly	av-j	festly	fest	0
entitle	entitle	vvb	entitle	entitle	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
suing	suing	n-vvg	suing	sue	0
Narrative	Narrative	np1	Narrative	Narrative	0
,	,	,	,	,	0
that	that	cst	that	that	0
its	its	po31	its	its	0
being	being	n1	being	being	0
thus	thus	av	thus	thus	0
Pre	Pre	np1	Pre	Pre	0
∣	∣	sy	∣	∣	0
sented	sented	vvd	scented	scent	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Excellencies	Excellencies	ng1	Excellencies	excellency	0
Hand	Hand	n1	Hand	hand	0
is	is	vbz	is	be	0
thereby	thereby	av	thereby	thereby	0
both	both	av-d	both	both	0
Apologized	Apologized	vvn	Apologized	apologize	0
for	for	p-acp	for	for	0
and	and	cc	and	and	0
Justi	Justi	np1	Justi	Justi	0
∣	∣	sy	∣	∣	0
fied	fied	vvn	fied	fie	0
.	.	.	.	.	1
I	I	pns11	I	i	0
believe	believe	vvb	believe	believe	0
,	,	,	,	,	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
Writer	Writer	n1	Writer	writer	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
Penned	Penned	vvn	Penned	pen	0
it	it	pn31	it	it	0
,	,	,	,	,	0
had	had	vhd	had	have	0
any	any	d	any	any	0
Knowledge	Knowledge	n1	Knowledge	knowledge	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Excellency	Excellency	n1	Excellency	excellency	0
,	,	,	,	,	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
himself	himself	px31	himself	himself	0
have	have	vhi	have	have	0
done	done	vdn	done	do	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
withal	withal	av	withal	withal	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
amply	amply	av-j	amply	ample	0
and	and	cc	and	and	0
publickly	publickly	av-j	publicly	public	0
Congratulated	Congratulated	np1	Congratulated	Congratulated	0
the	the	dt	the	the	0
People	People	n1	People	people	0
of	of	pp-f	of	of	0
New	New	j	New	new	0
England	England	np1	England	England	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
account	account	n1	account	account	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
having	having	vhg	having	have	0
such	such	d	such	such	0
a	a	dt	a	a	0
Governour	Governour	n1	Governor	governor	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Excellency	Excellency	n1	Excellency	excellency	0
on	on	p-acp	on	on	0
account	account	n1	account	account	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
made	made	vvd	made	make	0
Governour	Governour	n1	Governor	governor	0
over	over	p-acp	over	over	0
them	them	pno32	them	they	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
though	though	cs	though	though	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
some	some	d	some	some	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
possibly	possibly	av-j	possibly	possible	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
place	place	n1	place	place	0
to	to	p-acp	to	to	0
some	some	d	some	some	0
