WHen	WHen	c-crq	WHen	when	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
first	first	ord	first	first	0
gathered	gathered	vvn	gathered	gather	0
together	together	av	together	together	0
these	these	d	these	these	0
fewe	fewe	d	few	few	0
simple	simple	j	simple	simple	0
Sonets	Sonets	n2	Sonnets	sonnet	0
,	,	,	,	,	0
I	I	pns11	I	i	0
tho	tho	av	though	tho	0
∣	∣	sy	∣	∣	0
ught	ught	vvd	ught	ught	0
nothing	nothing	pix	nothing	nothing	0
lesse	lesse	av-dc	less	less	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
commit	commit	vvi	commit	commit	0
so	so	av	so	so	0
vnskilful	vnskilful	j	unskilful	unskilful	0
a	a	dt	a	a	0
collectiō	collectiō	n1	collection	collection	0
of	of	pp-f	of	of	0
fond	fond	j	found	fond	0
phan	phan	n1	phan	phan	0
¦	¦	sy	¦	¦	0
sies	sies	n2	sies	sie	0
,	,	,	,	,	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
Printers	Printers	n2	Printers	printer	0
charge	charge	vvb	charge	charge	0
,	,	,	,	,	0
hauing	hauing	vhg	having	have	0
perswa	perswa	uh	perswa	perswa	0
∣	∣	sy	∣	∣	0
ded	ded	j	dead	dead	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
growen	growen	vvn	grown	grow	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
frutelesse	frutelesse	j	fruitless	fruitless	0
soile	soile	n1	soil	soil	0
,	,	,	,	,	0
and	and	cc	and	and	0
vnlearned	vnlearned	j	unlearned	unlearned	0
head	head	n1	head	head	0
,	,	,	,	,	0
then	then	av	then	then	0
may	may	vmb	may	may	0
well	well	av	well	well	0
answer	answer	vvi	answer	answer	0
,	,	,	,	,	0
either	either	d	either	either	0
the	the	dt	the	the	0
expectacion	expectacion	n1	expectation	expectation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
freindly	freindly	j	friendly	friendly	0
Reader	Reader	n1	Reader	reader	0
,	,	,	,	,	0
either	either	d	either	either	0
the	the	dt	the	the	0
iudgements	iudgements	n2	judgements	judgement	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
learned	learned	j	learned	learned	0
either	either	av-d	either	either	0
the	the	dt	the	the	0
freidly	freidly	av-j	freidly	freid	0
eare	eare	n1	ear	ear	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
now	now	av	now	now	0
commend	commend	vvb	commend	commend	0
thē	thē	pno32	them	they	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
chearefull	chearefull	j	cheerful	cheerful	0
ledes	ledes	fw-la	ledes	ledes	0
of	of	pp-f	of	of	0
freind	freind	n1	friend	friend	0
¦	¦	sy	¦	¦	0
ship	ship	n1	ship	ship	0
soen	soen	vdn	soen	soen	0
n	n	p-acp	n	in	0
me	me	pno11	me	i	0
a	a	dt	a	a	0
frutelesse	frutelesse	j	fruitless	fruitless	0
Feilde	Feilde	n1	Field	field	0
,	,	,	,	,	0
do	do	vdb	do	do	0
iustly	iustly	av-j	justly	just	0
require	require	vvi	require	require	0
more	more	av-dc	more	more	0
profitable	profitable	j	profitable	profitable	0
,	,	,	,	,	0
&	&	cc	&	and	0
more	more	av-dc	more	more	0
plentifull	plentifull	j	plentiful	plentiful	0
then	then	cs	then	than	0
these	these	d	these	these	0
trifling	trifling	j-vvg	trifling	trifle	0
toyes	toyes	n2	toys	toy	0
are	are	vbr	are	be	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
afterwardes	afterwardes	av	afterwards	afterwards	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
purposed	purposed	vvn	purposed	purpose	0
to	to	pc-acp	to	to	0
imprinte	imprinte	vvi	imprinte	imprinte	0
them	them	pno32	them	they	0
,	,	,	,	,	0
being	being	vbg	being	be	0
requi	requi	fw-la	requi	requi	0
∣	∣	sy	∣	∣	0
red	red	j-jn	read	red	0
esones	esones	n2	esones	esone	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
such	such	d	such	such	0
a	a	dt	a	a	0
freind	freind	n1	friend	friend	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whose	whose	rg-crq	whose	who	0
earnest	earnest	j	earnest	earnest	0
request	request	n1	request	request	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
matter	matter	n1	matter	matter	0
(	(	(	(	(	0
after	after	c-acp	after	after	0
many	many	d	many	many	0
denials	denials	n2	denials	denial	0
)	)	)	)	)	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
seeme	seeme	vvi	seem	seem	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
reason	reason	n1	reason	reason	0
wold	wold	vmd	would	will	0
)	)	)	)	)	0
partly	partly	av	partly	partly	0
to	to	pc-acp	to	to	0
yelde	yelde	vvi	yield	yield	0
▪	▪	▪	▪	▪	0
ad	ad	cc	and	and	0
∣	∣	sy	∣	∣	0
uenturynge	uenturynge	j-vvg	uenturynge	uenturynge	0
rather	rather	av-c	rather	rather	0
the	the	cs	the	than	0
blasing	blasing	vvg	blazing	blaze	0
a	a	dt	a	a	0
brode	brode	j	broad	broad	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
few	few	d	few	few	0
Phansies	Phansies	n2	Fancies	fancy	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
plaine	plaine	n1	plain	plain	0
declaring	declaring	vvg	declaring	declare	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
vn	vn	zz	vn	vn	0
learnednesse	learnednesse	n1	learnedness	learnedness	0
and	and	cc	and	and	0
ignorance	ignorance	n1	ignorance	ignorance	0
,	,	,	,	,	0
then	then	av	then	then	0
by	by	p-acp	by	by	0
vnfreind	vnfreind	n1	unfriend	unfriend	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
denial	denial	n1	denial	denial	0
to	to	pc-acp	to	to	0
repel	repel	vvi	repel	repel	0
the	the	dt	the	the	0
earnest	earnest	j	earnest	earnest	0
desiers	desiers	n2	desires	desire	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
my	my	po11	my	my	0
approued	approued	j-vvn	approved	approve	0
freinde	freinde	n1	friend	friend	0
.	.	.	.	.	1
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
none	none	pix	none	none	0
more	more	av-dc	more	more	0
meet	meet	j	meet	meet	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
present	present	vvi	present	present	0
thē	thē	pno32	them	they	0
then	then	av	then	then	0
,	,	,	,	,	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
)	)	)	)	)	0
my	my	po11	my	my	0
frend	frend	n1	friend	friend	0
good	good	j	good	good	0
Maer	Maer	np1	Maer	Maer	0
Lasiels	Lasiels	vvz	Lasiels	lasiel	0
)	)	)	)	)	0
being	being	vbg	being	be	0
a	a	dt	a	a	0
frend	frend	n1	friend	friend	0
faithfull	faithfull	j	faithful	faithful	0
a	a	dt	a	a	0
hartie	hartie	j	hearty	hearty	0
helper	helper	n1	helper	helper	0
▪	▪	▪	▪	▪	0
&	&	cc	&	and	0
a	a	dt	a	a	0
welwiller	welwiller	n1	wellwiller	wellwiller	0
of	of	pp-f	of	of	0
mine	mine	png11	mine	i	0
,	,	,	,	,	0
not	not	xx	not	not	0
doubtyng	doubtyng	vvg	doubting	doubt	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
as	as	a-acp	as	as	0
well	well	av	well	well	0
accept	accept	vvi	accept	accept	0
the	the	dt	the	the	0
purpose	purpose	n1	purpose	purpose	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Penne	Penne	n1	Pen	pen	0
herein	herein	av	herein	herein	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
already	already	av	already	already	0
conceiue	conceiue	vvi	conceive	conceive	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
by	by	p-acp	by	by	0
offering	offering	vvg	offering	offer	0
the	the	dt	the	the	0
same	same	d	same	same	0
the	the	dt	the	the	0
only	only	j	only	only	0
good	good	j	good	good	0
will	will	n1	will	will	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
welmeaning	welmeaning	j	wellmeaning	wellmeaning	0
harte	harte	n1	heart	heart	0
.	.	.	.	.	1
Though	Though	cs	Though	though	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
in	in	p-acp	in	in	0
deede	deede	n1	deed	deed	0
bare	bare	j	bore	bare	0
toyes	toyes	n2	toys	toy	0
of	of	pp-f	of	of	0
small	small	j	small	small	0
effecte	effecte	n1	effect	effect	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
take	take	vvb	take	take	0
them	them	pno32	them	they	0
as	as	p-acp	as	as	0
chearefull	chearefull	j	cheerful	cheerful	0
as	as	c-acp	as	as	0
Lewes	Lewes	zz	Lewes	lewes	0
once	once	a-acp	once	once	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
Fraunce	Fraunce	np1	Fraunce	France	0
,	,	,	,	,	0
accepted	accepted	vvd	accepted	accept	0
the	the	dt	the	the	0
hartie	hartie	j	hearty	hearty	0
gift	gift	n1	gift	gift	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
poore	poore	j	poor	poor	0
man	man	n1	man	man	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
rude	rude	j	rude	rude	0
present	present	j	present	present	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
being	being	vbg	being	be	0
only	only	av-j	only	only	0
a	a	dt	a	a	0
slender	slender	j	slender	slender	0
Radish	Radish	n1	Radish	radish	0
roote	roote	n1	root	root	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
yet	yet	av	yet	yet	0
(	(	(	(	(	0
conside	conside	n1-an	conside	conside	0
∣	∣	sy	∣	∣	0
ring	ring	vvb	ring	ring	0
not	not	xx	not	not	0
the	the	dt	the	the	0
value	value	n1	valve	value	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
root	root	n1	root	root	0
but	but	p-acp	but	but	0
the	the	dt	the	the	0
good	good	j	good	good	0
will	will	n1	will	will	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
geuer	geuer	n1	giver	giver	0
rooted	rooted	vvn	rooted	root	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
hart	hart	n1	heart	hart	0
)	)	)	)	)	0
highly	highly	av-j	highly	high	0
estemed	estemed	vvn	esteemed	esteem	0
before	before	p-acp	before	before	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
costly	costly	j	costly	costly	0
iuels	iuels	n2	jewels	jewel	0
.	.	.	.	.	1
So	So	av	So	so	0
if	if	cs	if	if	0
small	small	j	small	small	0
gifts	gifts	n2	gifts	gift	0
en	en	fw-fr	en	en	0
crease	crease	vvb	crease	crease	0
a	a	dt	a	a	0
good	good	j	good	good	0
opinion	opinion	n1	opinion	opinion	0
and	and	cc	and	and	0
a	a	dt	a	a	0
good	good	j	good	good	0
opinion	opinion	n1	opinion	opinion	0
aug	aug	n1	aug	aug	0
menteth	menteth	vvz	menteth	ment	0
loue	loue	n1	love	love	0
,	,	,	,	,	0
and	and	cc	and	and	0
loue	loue	vvi	love	love	0
by	by	p-acp	by	by	0
proofe	proofe	n1	proof	proof	0
establisheth	establisheth	vvz	establisheth	establish	0
freindship	freindship	n1	friendship	friendship	0
,	,	,	,	,	0
and	and	cc	and	and	0
doth	doth	vdz	does	do	0
ratifie	ratifie	vvi	ratify	ratify	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
then	then	av	then	then	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
this	this	d	this	this	0
signe	signe	n1	sign	sign	0
and	and	cc	and	and	0
small	small	j	small	small	0
gift	gift	n1	gift	gift	0
,	,	,	,	,	0
or	or	cc	or	or	0
rathe	rathe	av	rathe	rathe	0
simple	simple	j	simple	simple	0
shift	shift	n1	shift	shift	0
shalbe	shalbe	vmb|vbi	shall	shall|be	0
an	an	dt	and	a	0
occasion	occasion	n1	occasion	occasion	0
to	to	pc-acp	to	to	0
ratifie	ratifie	vvi	ratify	ratify	0
that	that	d	that	that	0
good	good	j	good	good	0
will	will	n1	will	will	0
of	of	pp-f	of	of	0
yours	yours	png22	yours	you	0
with	with	p-acp	with	with	0
,	,	,	,	,	0
my	my	po11	my	my	0
entent	entent	n1	intent	intent	0
is	is	vbz	is	be	0
ei	ei	fw-la	ei	ei	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
to	to	p-acp	to	to	0
requite	requite	vvi	requite	requite	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
,	,	,	,	,	0
or	or	cc	or	or	0
remember	remember	vvb	remember	remember	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
,	,	,	,	,	0
or	or	cc	or	or	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
least	least	av-ds	least	least	0
wise	wise	j	wise	wise	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
treade	treade	vvi	tread	tread	0
it	it	pn31	it	it	0
vnder	vnder	p-acp	under	under	0
foote	foote	n1	foot	foot	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
such	such	d	such	such	0
ingratitude	ingratitude	n1	ingratitude	ingratitude	0
,	,	,	,	,	0
the	the	dt	the	the	0
sauadge	sauadge	j-jn	savage	savage	0
beast	beast	n1	beast	beast	0
the	the	dt	the	the	0
Lyon	Lyon	n1	Lion	lion	0
woulde	woulde	vmd	would	will	0
not	not	xx	not	not	0
,	,	,	,	,	0
wher	wher	q-crq	where	where	0
of	of	pp-f	of	of	0
Aulus	Aulus	np1	Aulus	Aulus	0
Gellius	Gellius	np1	Gellius	Gellius	0
maketh	maketh	vvz	makes	make	0
his	his	po31	his	his	0
reporte	reporte	n1	report	report	0
.	.	.	.	.	1
Wherfore	Wherfore	c-crq	Wherefore	wherefore	0
good	good	j	good	good	0
Maister	Maister	n1	Master	master	0
Lassels	Lassels	n2	Lassels	lassel	0
,	,	,	,	,	0
receaue	receaue	vvb	receive	receive	0
these	these	d	these	these	0
my	my	po11	my	my	0
base	base	j	base	base	0
and	and	cc	and	and	0
baraine	baraine	j	baraine	baraine	0
labours	labours	n2	labours	labour	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
signe	signe	n1	sign	sign	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
new	new	j	new	new	0
returned	returned	vvd	returned	return	0
