MOst	MOst	ds	MOst	most	0
Excellent	Excellent	j	Excellent	excellent	0
Prince	Prince	n1	Prince	prince	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
true	true	j	true	true	0
saying	saying	n-vvg	saying	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
tree	tree	n1	tree	tree	0
is	is	vbz	is	be	0
knowne	knowne	vvn	known	know	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
fruit	fruit	n1	fruit	fruit	0
:	:	:	:	:	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
like	like	j	like	like	0
manner	manner	n1	manner	manner	0
the	the	dt	the	the	0
fruit	fruit	n1	fruit	fruit	0
is	is	vbz	is	be	0
hoped	hoped	vvn	hoped	hope	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
tree	tree	n1	tree	tree	0
;	;	;	;	;	0
wherefore	wherefore	c-crq	wherefore	wherefore	0
you	you	pn22	you	you	0
being	being	n1	being	being	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
Royall	Royall	j	Royal	royal	0
descent	descent	n1	descent	descent	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
inherent	inherent	j	inherent	inherent	0
such	such	d	such	such	0
fulnesse	fulnesse	n1	fullness	fullness	0
of	of	pp-f	of	of	0
Morall	Morall	j	Moral	moral	0
and	and	cc	and	and	0
Deuine	Deuine	j-jn	Divine	divine	0
vertues	vertues	n2	virtues	virtue	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
can	can	vmb	can	can	0
bee	bee	vbi	be	be	0
no	no	dx	no	no	0
doubt	doubt	n1	doubt	doubt	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
this	this	d	this	this	0
peaceable	peaceable	j	peaceable	peaceable	0
happinesse	happinesse	n1	happiness	happiness	0
shall	shall	vmb	shall	shall	0
futurely	futurely	av-jn	futurely	future	0
continue	continue	vvi	continue	continue	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
said	said	vvn	said	say	0
