RIGHT	RIGHT	av-jn	RIGHT	right	0
WORSHIPFVLL	WORSHIPFVLL	j	WORSHIPFUL	worshipful	0
,	,	,	,	,	0
ma	ma	fw-fr	ma	ma	0
∣	∣	sy	∣	∣	0
ny	ny	fw-fr	ny	ny	0
write	write	vvi	write	write	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	av-d	many	many	0
more	more	av-dc	more	more	0
doe	doe	vdb	do	do	0
speake	speake	vvi	speak	speak	0
of	of	pp-f	of	of	0
Death	Death	n1	Death	death	0
:	:	:	:	:	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
much	much	av-d	much	much	0
,	,	,	,	,	0
if	if	cs	if	if	0
as	as	p-acp	as	as	0
many	many	d	many	many	0
wrote	wrote	vvd	wrote	write	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
could	could	vmd	could	can	0
write	write	vvi	write	write	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Way	Way	n1	Way	way	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
must	must	vmb	must	must	0
walke	walke	vvi	walk	walk	0
in	in	p-acp	in	in	0
:	:	:	:	:	0
and	and	cc	and	and	0
although	although	cs	although	although	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
either	either	d	either	either	0
very	very	av	very	very	0
fortunate	fortunate	j	fortunate	fortunate	0
,	,	,	,	,	0
or	or	cc	or	or	0
very	very	av	very	very	0
fatall	fatall	j	fatal	fatal	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
forgotten	forgotten	vvn	forgotten	forget	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
it	it	pn31	it	it	0
seeme	seeme	vvb	seem	seem	0
to	to	pc-acp	to	to	0
seize	seize	vvi	seize	seize	0
vpon	vpon	p-acp	upon	upon	0
them	them	pno32	them	they	0
:	:	:	:	:	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
euen	euen	av	even	even	0
we	we	pns12	we	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
speake	speake	vvb	speak	speak	0
and	and	cc	and	and	0
write	write	vvi	write	write	0
about	about	p-acp	about	about	0
it	it	pn31	it	it	0
,	,	,	,	,	0
are	are	vbr	are	be	0
sometimes	sometimes	av	sometime	sometime	0
too	too	av	too	too	0
vnmindful	vnmindful	j	unmindful	unmindful	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
;	;	;	;	;	0
perhaps	perhaps	av	perhaps	perhaps	0
then	then	av	then	then	0
also	also	av	also	also	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
speake	speake	vvb	speak	speak	0
and	and	cc	and	and	0
write	write	vvi	write	write	0
vpon	vpon	p-acp	upon	upon	0
it	it	pn31	it	it	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
howsoeuer	howsoeuer	c-acp	howsoever	howsoever	0
wee	wee	pns12	we	we	0
doe	doe	vdb	do	do	0
forget	forget	vvi	forget	forget	0
it	it	pn31	it	it	0
,	,	,	,	,	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
bee	bee	vbi	be	be	0
sure	sure	j	sure	sure	0
to	to	pc-acp	to	to	0
remem	remem	fw-la	remem	remem	0
∣	∣	sy	∣	∣	0
