SIR	SIR	n1	SIR	sir	0
,	,	,	,	,	0
ELoquence	ELoquence	n1	ELoquence	eloquence	0
is	is	vbz	is	be	0
so	so	av	so	so	0
natural	natural	j	natural	natural	0
to	to	p-acp	to	to	0
persons	persons	n2	persons	person	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
House	House	n1	House	house	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
difficult	difficult	j	difficult	difficult	0
to	to	pc-acp	to	to	0
form	form	vvi	from	form	0
any	any	d	any	any	0
Ideas	Ideas	n2	Ideas	idea	0
,	,	,	,	,	0
but	but	p-acp	but	but	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
already	already	av	already	already	0
conceived	conceived	vvn	conceived	conceive	0
;	;	;	;	;	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
upon	upon	p-acp	upon	upon	0
this	this	d	this	this	0
glorious	glorious	j	glorious	glorious	0
Subject	Subject	j-jn	Subject	subject	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
perfectly	perfectly	av-j	perfectly	perfect	0
considered	considered	vvn	considered	consider	0
.	.	.	.	.	1
All	All	av-d	All	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
knows	knows	vvz	knows	know	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
this	this	d	this	this	0
Eloquence	Eloquence	n1	Eloquence	eloquence	0
,	,	,	,	,	0
joyned	joyned	vvn	joined	join	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
great	great	j	great	great	0
Capacity	Capacity	n1	Capacity	capacity	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
Pro	Pro	np1	Pro	Pro	0
∣	∣	sy	∣	∣	0
bity	bity	vvb	bity	bity	0
yet	yet	av	yet	yet	0
more	more	av-dc	more	more	0
great	great	j	great	great	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
those	those	d	those	those	0
Vertues	Vertues	n2	Virtues	virtue	0
which	which	r-crq	which	which	0
Quintilian	Quintilian	np1	Quintilian	Quintilian	0
gives	gives	vvz	gives	give	0
for	for	p-acp	for	for	0
its	its	po31	its	its	0
companions	companions	n2	companions	companion	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
advanced	advanced	vvn	advanced	advance	0
your	your	po22	your	your	0
Father	Father	n1	Father	father	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
first	first	ord	first	first	0
preferments	preferments	n2	preferments	preferment	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
who	who	r-crq	who	who	0
yet	yet	av	yet	yet	0
attracts	attracts	vvz	attracts	attract	0
the	the	dt	the	the	0
admiration	admiration	n1	admiration	admiration	0
of	of	pp-f	of	of	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
renowned	renowned	j-vvn	renowned	renown	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
.	.	.	.	.	1
The	The	dt	The	the	0
chiefest	chiefest	js-jn	chiefest	chief	0
glory	glory	n1	glory	glory	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
acqui	acqui	fw-la	acqui	acqui	0
∣	∣	sy	∣	∣	0
red	red	j-jn	read	red	0
in	in	p-acp	in	in	0
pursuing	pursuing	vvg	pursuing	pursue	0
such	such	d	such	such	0
noble	noble	j	noble	noble	0
paths	paths	n2	paths	path	0
,	,	,	,	,	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
obtained	obtained	vvn	obtained	obtain	0
from	from	p-acp	from	from	0
Elo	Elo	n1	Elo	elo	0
∣	∣	sy	∣	∣	0
quence	quence	n1	quence	quence	0
:	:	:	:	:	0
It	It	pn31	It	it	0
is	is	vbz	is	be	0
to	to	p-acp	to	to	0
her	her	pno31	her	she	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
owe	owe	vvb	owe	owe	0
those	those	d	those	those	0
great	great	j	great	great	0
praises	praises	n2	praises	praise	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
merited	merited	vvn	merited	merit	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
first	first	ord	first	first	0
sally	sally	n1	sally	sally	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
World	World	n1	World	world	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
this	this	d	this	this	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
the	the	dt	the	the	0
Reflections	Reflections	n2	Reflections	reflection	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
present	present	vvb	present	present	0
you	you	pn22	you	you	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
long	long	av-j	long	long	0
most	most	av-ds	most	most	0
justly	justly	av-j	justly	just	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
self	self	n1	self	self	0
;	;	;	;	;	0
do	do	vdb	do	do	0
you	you	pn22	you	you	0
protect	protect	vvi	protect	protect	0
them	them	pno32	them	they	0
,	,	,	,	,	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
render	render	vvi	render	render	0
them	them	pno32	them	they	0
more	more	av-dc	more	more	0
acceptable	acceptable	j	acceptable	acceptable	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
read	read	vvd	read	read	0
them	them	pno32	them	they	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
who	who	r-crq	who	who	0
can	can	vmb	can	can	0
refuse	refuse	vvi	refuse	refuse	0
to	to	pc-acp	to	to	0
read	read	vvi	read	read	0
,	,	,	,	,	0
or	or	cc	or	or	0
give	give	vvi	give	give	0
their	their	po32	their	their	0
appro	appro	n1	appro	appro	0
∣	∣	sy	∣	∣	0
bation	bation	n1	bation	bation	0
to	to	p-acp	to	to	0
what	what	r-crq	what	what	0
appears	appears	vvz	appears	appear	0
authorized	authorized	vvn	authorized	authorize	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
name	name	n1	name	name	0
so	so	av	so	so	0
auspitious	auspitious	j	auspicious	auspicious	0
to	to	p-acp	to	to	0
Elo	Elo	n1	Elo	elo	0
∣	∣	sy	∣	∣	0
quence	quence	n1	quence	quence	0
as	as	c-acp	as	as	0
yours	yours	png22	yours	you	0
is	is	vbz	is	be	0
?	?	?	?	?	1
How	How	uh-crq	How	how	0
oft	oft	av	oft	oft	0
,	,	,	,	,	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
have	have	vhb	have	have	0
I	I	pns11	I	i	0
admir'd	admir'd	vvn	admired	admire	0
that	that	cst	that	that	0
solid	solid	j	solid	solid	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
that	that	cst	that	that	0
excellent	excellent	j	excellent	excellent	0
Judgment	Judgment	n1	Judgement	judgement	0
,	,	,	,	,	0
that	that	cst	that	that	0
vast	vast	j	vast	vast	0
and	and	cc	and	and	0
illumina	illumina	fw-la	illumina	illumina	0
∣	∣	sy	∣	∣	0
ted	ted	n1	ted	ted	0
understanding	understanding	n1	understanding	understanding	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
things	things	n2	things	thing	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
so	so	av	so	so	0
very	very	av	very	very	0
much	much	av-d	much	much	0
distinguish'd	distinguish'd	vvn	distinguished	distinguish	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
those	those	d	those	those	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
considerable	considerable	j	considerable	considerable	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
account	account	n1	account	account	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
vertue	vertue	n1	virtue	virtue	0
and	and	cc	and	and	0
great	great	j	great	great	0
qualities	qualities	n2	qualities	quality	0
?	?	?	?	?	1
But	But	cc-acp	But	but	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
aspire	aspire	vvb	aspire	aspire	0
not	not	xx	not	not	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
reputation	reputation	n1	reputation	reputation	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
what	what	q-crq	what	what	0
flows	flows	vvz	flows	flow	0
,	,	,	,	,	0
mixt	mixt	vvn	mixed	mix	0
with	with	p-acp	with	with	0
pleasure	pleasure	n1	pleasure	pleasure	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
an	an	dt	and	a	0
honourable	honourable	j	honourable	honourable	0
discharge	discharge	n1	discharge	discharge	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
sacred	sacred	j	sacred	sacred	0
Function	Function	n1	Function	function	0
,	,	,	,	,	0
I	I	pns11	I	i	0
forbear	forbear	vvb	forbear	forbear	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
further	further	jc	further	further	0
discovery	discovery	n1	discovery	discovery	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
all	all	d	all	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
observes	observes	vvz	observes	observe	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
,	,	,	,	,	0
&	&	cc	&	and	0
which	which	r-crq	which	which	0
all	all	d	all	all	0
your	your	po22	your	your	0
modesty	modesty	n1	modesty	modesty	0
cannot	cannot	vmbx	cannot	can	0
conceal	conceal	vvi	conceal	conceal	0
:	:	:	:	:	0
Yet	Yet	av	Yet	yet	0
how	how	q-crq	how	how	0
would	would	vmd	would	will	0
the	the	dt	the	the	0
Publick	Publick	j	Public	public	0
accuse	accuse	vvi	accuse	accuse	0
me	me	pno11	me	i	0
,	,	,	,	,	0
if	if	cs	if	if	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
fear	fear	n1	fear	fear	0
of	of	pp-f	of	of	0
wounding	wounding	vvg	wounding	wound	0
your	your	po22	your	your	0
modesty	modesty	n1	modesty	modesty	0
,	,	,	,	,	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
neglect	neglect	vvi	neglect	neglect	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
unexampled	unexampled	j	unexampled	unexampled	0
moderation	moderation	n1	moderation	moderation	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
witnessed	witnessed	vvn	witnessed	witness	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
flower	flower	n1	flower	flower	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Age	Age	n1	Age	age	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
renoun	renoun	n1	renown	renown	0
∣	∣	sy	∣	∣	0
cing	cing	j	cing	cing	0
all	all	d	all	all	0
things	things	n2	things	thing	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
apply	apply	vvi	apply	apply	0
your	your	po22	your	your	0
self	self	n1	self	self	0
only	only	av-j	only	only	0
to	to	p-acp	to	to	0
copy	copy	n1	copy	copy	0
,	,	,	,	,	0
even	even	av	even	even	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
least	least	ds	least	least	0
Tracts	Tracts	n2	Tracts	tract	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
that	that	cst	that	that	0
admirable	admirable	j	admirable	admirable	0
Model	Model	n1	Model	model	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
perpetually	perpetually	av-j	perpetually	perpetual	0
before	before	p-acp	before	before	0
your	your	po22	your	your	0
eyes	eyes	n2	eyes	eye	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
there	there	pc-acp	there	there	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
find	find	vvb	find	find	0
an	an	dt	and	a	0
inexhaustible	inexhaustible	j	inexhaustible	inexhaustible	0
fountain	fountain	n1	fountain	fountain	0
of	of	pp-f	of	of	0
bounty	bounty	n1	bounty	bounty	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Knowledge	Knowledge	n1	Knowledge	knowledge	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
Piety	Piety	n1	Piety	piety	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
met	met	vvn	met	meet	0
elsewhere	elsewhere	av	elsewhere	elsewhere	0
.	.	.	.	.	1
How	How	np1	How	How	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
finitely	finitely	av-j	finitely	finite	0
above	above	p-acp	above	above	0
others	others	n2-jn	others	other	0
are	are	vbr	are	be	0
you	you	pn22	you	you	0
ren	ren	fw-it	ren	ren	0
∣	∣	sy	∣	∣	0
dred	dred	j	dreaded	dread	0
capable	capable	j	capable	capable	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
these	these	d	these	these	0
excel	excel	vvi	excel	excel	0
∣	∣	sy	∣	∣	0
lences	lences	n2	lences	lence	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
Study	Study	n1	Study	study	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
that	that	d	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
an	an	dt	and	a	0
imitation	imitation	n1	imitation	imitation	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
a	a	dt	a	a	0
Father	Father	n1	Father	father	0
?	?	?	?	?	1
O	O	sy	O	o	0
what	what	r-crq	what	what	0
a	a	dt	a	a	0
happiness	happiness	n1	happiness	happiness	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
a	a	dt	a	a	0
domestick	domestick	j-jn	domestic	domestic	0
example	example	n1	example	example	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
alone	alone	av-j	alone	alone	0
includes	includes	vvz	includes	include	0
all	all	d	all	all	0
others	others	n2-jn	others	other	0
!	!	!	!	!	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
Fortune	Fortune	n1	Fortune	fortune	0
alone	alone	av-j	alone	alone	0
that	that	cst	that	that	0
