SIR	SIR	n1	SIR	sir	0
,	,	,	,	,	0
WHen	WHen	c-crq	WHen	when	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
pleased	pleased	vvn	pleased	please	0
,	,	,	,	,	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
yeare	yeare	n1	year	year	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
ad	ad	vvi	and	add	0
∣	∣	sy	∣	∣	0
mit	mit	fw-ge	mit	mit	0
me	me	pno11	me	i	0
your	your	po22	your	your	0
Chaplaine	Chaplaine	n1	Chaplain	chaplain	0
,	,	,	,	,	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
intended	intended	vvn	intended	intend	0
,	,	,	,	,	0
and	and	cc	and	and	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
par'd	par'd	vvn	pared	pare	0
my	my	po11	my	my	0
praemetiall	praemetiall	j	praemetiall	praemetiall	0
ob	ob	fw-la	ob	ob	0
∣	∣	sy	∣	∣	0
lations	lations	n2	lations	lation	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Pulpit	Pulpit	n1	Pulpit	pulpit	0
;	;	;	;	;	0
But	But	cc-acp	But	but	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
,	,	,	,	,	0
then	then	av	then	then	0
,	,	,	,	,	0
preuen	preuen	vvn	preuen	preuen	0
∣	∣	sy	∣	∣	0
ted	ted	vvn	ted	t	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
sudden	sudden	j	sudden	sudden	0
,	,	,	,	,	0
and	and	cc	and	and	0
seuere	seuere	j	severe	severe	0
sicknesse	sicknesse	n1	sickness	sickness	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
,	,	,	,	,	0
hitherto	hitherto	av	hitherto	hitherto	0
,	,	,	,	,	0
disabled	disabled	vvd	disabled	disable	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
tender	tender	vvi	tender	tender	0
you	you	pn22	you	you	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
that	that	cst	that	that	0
way	way	n1	way	way	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
obnoxious	obnoxious	j	obnoxious	obnoxious	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
double	double	j-jn	double	double	0
mis-conceit	mis-conceit	n1	misconceit	misconceit	0
,	,	,	,	,	0
I	I	pns11	I	i	0
present	present	vvb	present	present	0
you	you	pn22	you	you	0
this	this	d	this	this	0
peece	peece	n1	piece	piece	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
