My	My	po11	My	my	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
IT	IT	pn31	IT	it	0
was	was	vbds	was	be	0
most	most	av-ds	most	most	0
unhappily	unhappily	av-j	unhappily	unhappy	0
done	done	vdn	done	do	0
of	of	pp-f	of	of	0
Caesar	Caesar	np1	Caesar	Caesar	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
the	the	dt	the	the	0
letter	letter	n1	letter	letter	0
into	into	p-acp	into	into	0
his	his	po31	his	his	0
bosome	bosome	n1	bosom	bosom	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
should	should	vmd	should	shall	0
have	have	vhi	have	have	0
read	read	vvn	read	read	0
before	before	c-acp	before	before	0
he	he	pns31	he	he	0
went	went	vvd	went	go	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Consull	Consull	n1	Consul	consul	0
.	.	.	.	.	1
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
humbly	humbly	av-j	humbly	humble	0
desire	desire	vvi	desire	desire	0
your	your	po22	your	your	0
Excellency	Excellency	n1	Excellency	excellency	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
great	great	j	great	great	0
Affaires	Affaires	n2	Affairs	affair	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
read	read	vvi	read	read	0
over	over	p-acp	over	over	0
this	this	d	this	this	0
short	short	j	short	short	0
Treatise	Treatise	n1	Treatise	treatise	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
intended	intended	vvn	intended	intend	0
in	in	p-acp	in	in	0
publishing	publishing	vvg	publishing	publish	0
,	,	,	,	,	0
specially	specially	av-j	specially	special	0
for	for	c-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
being	being	vbg	being	be	0
thereunto	thereunto	av	thereunto	thereunto	0
encoura	encoura	fw-es	encoura	encoura	0
∣	∣	sy	∣	∣	0
ged	ged	vvn	ged	ge	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
.	.	.	.	.	1
Had	Had	vhd	Had	have	0
those	those	d	those	those	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
Crownes	Crownes	n2	Crowns	crown	0
are	are	vbr	are	be	0
now	now	av	now	now	0
fallen	fallen	vvn	fallen	fall	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
places	places	n2	places	place	0
have	have	vhb	have	have	0
cast	cast	vvn	cast	cast	0
them	them	pno32	them	they	0
out	out	av	out	out	0
,	,	,	,	,	0
not	not	xx	not	not	0
laid	laid	vvn	laid	lay	0
a	a	av	a	a	0
∣	∣	sy	∣	∣	0
side	side	n1	side	side	0
Daniel	Daniel	np1	Daniel	Daniel	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
Prophesies	Prophesies	n2	prophecies	prophecy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
later	later	jc	later	late	0
Times	Times	n2	Times	time	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
day	day	n1	day	day	0
and	and	cc	and	and	0
night	night	n1	night	night	0
meditated	meditated	j-vvn	meditated	meditate	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
known	known	vvn	known	know	0
the	the	dt	the	the	0
signes	signes	n2	signs	sign	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
,	,	,	,	,	0
their	their	po32	their	their	0
glory	glory	n1	glory	glory	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
so	so	av	so	so	0
soone	soone	av	soon	soon	0
have	have	vhb	have	have	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
parted	parted	vvn	parted	part	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
trusting	trusting	vvg	trusting	trust	0
to	to	p-acp	to	to	0
lying	lying	vvg	lying	lie	0
vanities	vanities	n2	vanities	vanity	0
,	,	,	,	,	0
they	they	pns32	they	they	0
forsooke	forsooke	vvd	forsook	forsake	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
mercies	mercies	n2	mercies	mercy	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
other	other	j-jn	other	other	0
Bookes	Bookes	n2	Books	book	0
of	of	pp-f	of	of	0
humane	humane	j	humane	humane	0
wisdome	wisdome	n1	wisdom	wisdom	0
and	and	cc	and	and	0
State-poli	State-poli	j	State-poli	state-poli	0
∣	∣	sy	∣	∣	0
cies	cies	n2	cies	eye	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
almost	almost	av	almost	almost	0
now	now	av	now	now	0
like	like	av-j	like	like	0
an	an	dt	and	a	0
old	old	j	old	old	0
Almanack	Almanack	n1	Almanac	almanac	0
,	,	,	,	,	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
date	date	n1	date	date	0
,	,	,	,	,	0
most	most	av-ds	most	most	0
improper	improper	j	improper	improper	0
and	and	cc	and	and	0
uselesse	uselesse	j	useless	useless	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
great	great	j	great	great	0
worke	worke	n1	work	work	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
age	age	n1	age	age	0
.	.	.	.	.	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
desire	desire	vvb	desire	desire	0
to	to	pc-acp	to	to	0
stand	stand	vvi	stand	stand	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
lost	lost	vvn	lost	lose	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
night	night	n1	night	night	0
of	of	pp-f	of	of	0
Errour	Errour	n1	Error	error	0
and	and	cc	and	and	0
shame	shame	n1	shame	shame	0
,	,	,	,	,	0
must	must	vmb	must	must	0
search	search	vvi	search	search	0
the	the	dt	the	the	0
great	great	j	great	great	0
Booke	Booke	n1	Book	book	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
Counsell	Counsell	n1	Counsel	counsel	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
there	there	a-acp	there	there	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
know	know	vvi	know	know	0
(	(	(	(	(	0
and	and	cc	and	and	0
no	no	dx	no	no	0
where	where	c-crq	where	where	0
else	else	av	else	else	0
)	)	)	)	)	0
what	what	r-crq	what	what	0
the	the	dt	the	the	0
worke	worke	n1	work	work	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
generation	generation	n1	generation	generation	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
enough	enough	av-d	enough	enough	0
that	that	cst	that	that	0
a	a	dt	a	a	0
man	man	n1	man	man	0
meanes	meanes	vvz	means	mean	0
well	well	av	well	well	0
,	,	,	,	,	0
and	and	cc	and	and	0
resolves	resolves	vvz	resolves	resolve	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
honest	honest	j	honest	honest	0
and	and	cc	and	and	0
just	just	j	just	just	0
things	things	n2	things	thing	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
whether	whether	cs	whither	whether	0
the	the	dt	the	the	0
thing	thing	n1	thing	thing	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
proposeth	proposeth	vvz	proposeth	propose	0
next	next	ord	next	next	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
,	,	,	,	,	0
be	be	vbi	be	be	0
his	his	po31	his	his	0
worke	worke	n1	work	work	0
,	,	,	,	,	0
and	and	cc	and	and	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
per	per	fw-la	per	per	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
time	time	n1	time	time	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
lives	lives	vvz	lives	live	0
.	.	.	.	.	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
Davids	Davids	npg1	Davids	David	0
heart	heart	n1	heart	heart	0
to	to	pc-acp	to	to	0
build	build	vvi	built	build	0
God	God	np1	God	God	0
an	an	dt	and	a	0
house	house	n1	house	house	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
worke	worke	n1	work	work	0
seem'd	seem'd	vvd	seemed	seem	0
to	to	p-acp	to	to	0
Nathan	Nathan	np1	Nathan	Nathan	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
so	so	av	so	so	0
pious	pious	j	pious	pious	0
and	and	cc	and	and	0
good	good	j	good	good	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
gave	gave	vvd	gave	give	0
him	him	pno31	him	he	0
encouragement	encouragement	n1	encouragement	encouragement	0
to	to	pc-acp	to	to	0
goe	goe	vvi	go	go	0
forward	forward	av-j	forward	forward	0
with	with	p-acp	with	with	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Neverthelesse	Neverthelesse	av	Nevertheless	nevertheless	0
David	David	np1	David	David	0
here	here	av	here	here	0
was	was	vbds	was	be	0
mistaken	mistaken	vvn	mistaken	mistake	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Prophet	Prophet	n1	Prophet	prophet	0
too	too	av	too	too	0
:	:	:	:	:	0
For	For	p-acp	For	for	0
Da	Da	n1	Dam	dam	0
∣	∣	sy	∣	∣	0
vid	vid	fw-fr	vid	vid	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
man	man	n1	man	man	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
Solomon	Solomon	np1	Solomon	Solomon	0
,	,	,	,	,	0
appointed	appointed	vvn	appointed	appoint	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
businesse	businesse	n1	business	business	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
Gods	Gods	ng1	Gods	god	0
thoughts	thoughts	n2	thoughts	thought	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
our	our	po12	our	our	0
thoughts	thoughts	n2	thoughts	thought	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
his	his	po31	his	his	0
wayes	wayes	n2	ways	way	0
our	our	po12	our	our	0
ways	ways	n2	ways	way	0
,	,	,	,	,	0
so	so	av	so	so	0
it	it	pn31	it	it	0
oft-times	oft-times	av	ofttimes	ofttimes	0
falls	falls	vvz	falls	fall	0
out	out	av	out	out	0
:	:	:	:	:	0
what	what	q-crq	what	what	0
our	our	po12	our	our	0
thoughts	thoughts	n2	thoughts	thought	0
are	are	vbr	are	be	0
busied	busied	vvn	busied	busy	0
most	most	av-ds	most	most	0
about	about	p-acp	about	about	0
,	,	,	,	,	0
and	and	cc	and	and	0
sticke	sticke	vvb	stick	stick	0
fastest	fastest	av-js	fastest	fast	0
too	too	av	too	too	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
thing	thing	n1	thing	thing	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
intends	intends	vvz	intends	intend	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
do	do	vdi	do	do	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
some	some	d	some	some	0
other	other	j-jn	other	other	0
employment	employment	n1	employment	employment	0
and	and	cc	and	and	0
service	service	n1	service	service	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
.	.	.	.	.	1
My	My	po11	My	my	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
end	end	n1	end	end	0
,	,	,	,	,	0
I	I	pns11	I	i	0
write	write	vvb	write	write	0
thus	thus	av	thus	thus	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
howsoe	howsoe	fw-la	howsoe	howsoe	0
∣	∣	sy	∣	∣	0
ver	ver	p-acp	for	for	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
you	you	pn22	you	you	0
intend	intend	vvb	intend	intend	0
a	a	dt	a	a	0
great	great	j	great	great	0
deale	deale	n1	deal	deal	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
and	and	cc	and	and	0
thinke	thinke	vvb	think	think	0
of	of	pp-f	of	of	0
nothing	nothing	pix	nothing	nothing	0
but	but	cc-acp	but	but	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
honest	honest	j	honest	honest	0
,	,	,	,	,	0
