Gentlemen	Gentlemen	np1	Gentlemen	Gentlemen	0
,	,	,	,	,	0
IT	IT	pn31	IT	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
general	general	j	general	general	0
Opinion	Opinion	n1	Opinion	opinion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
That	That	cst	That	that	0
you	you	pn22	you	you	0
desired	desired	vvd	desired	desire	0
your	your	po22	your	your	0
Master	Master	n1	Master	master	0
to	to	pc-acp	to	to	0
publish	publish	vvi	publish	publish	0
the	the	dt	the	the	0
Sermon	Sermon	n1	Sermon	sermon	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
preached	preached	vvd	preached	preach	0
before	before	p-acp	before	before	0
you	you	pn22	you	you	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
29th	29th	ord	29th	29th	0
of	of	pp-f	of	of	0
May	May	np1	May	May	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
he	he	pns31	he	he	0
delivered	delivered	vvd	delivered	deliver	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
come	come	vvi	come	come	0
to	to	p-acp	to	to	0
publick	publick	j	public	public	0
Trial	Trial	n1	Trial	trial	0
,	,	,	,	,	0
and	and	cc	and	and	0
excite	excite	vvi	excite	excite	0
some	some	d	some	some	0
among	among	p-acp	among	among	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
publick	publick	j	public	public	0
Refutation	Refutation	n1	Refutation	refutation	0
.	.	.	.	.	1
Having	Having	np1	Having	Having	0
little	little	j	little	little	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
this	this	d	this	this	0
long	long	j	long	long	0
Va	Va	uh	Vam	va	0
∣	∣	sy	∣	∣	0
cation	cation	n1	cation	cation	0
,	,	,	,	,	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
help	help	vvi	help	help	0
away	away	av	away	away	0
the	the	dt	the	the	0
time	time	n1	time	time	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
my	my	po11	my	my	0
own	own	d	own	own	0
Re	Re	zz	Re	re	0
∣	∣	sy	∣	∣	0
flexions	flexions	n2	flexions	flexion	0
upon	upon	p-acp	upon	upon	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
form	form	n1	from	form	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
Answer	Answer	n1	Answer	answer	0
;	;	;	;	;	0
and	and	cc	and	and	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
I	I	pns11	I	i	0
humbly	humbly	av-j	humbly	humble	0
present	present	vvb	present	present	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
desiring	desiring	vvg	desiring	desire	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
Favour	Favour	n1	Favour	favour	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
,	,	,	,	,	0
than	than	cs	than	than	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
please	please	vvi	please	please	0
to	to	pc-acp	to	to	0
read	read	vvi	read	read	0
it	it	pn31	it	it	0
over	over	a-acp	over	over	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
scape	scape	vvb	escape	escape	0
the	the	dt	the	the	0
Inquisitors	Inquisitors	n2	Inquisitors	inquisitor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Press	Press	n1	Press	press	0
,	,	,	,	,	0
and	and	cc	and	and	0
happen	happen	vvb	happen	happen	0
to	to	pc-acp	to	to	0
get	get	vvi	get	get	0
abroad	abroad	av	abroad	abroad	0
.	.	.	.	.	1
Your	Your	po22	Your	your	0
Study	Study	n1	Study	study	0
and	and	cc	and	and	0
Profession	Profession	n1	Profession	profession	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Defence	Defence	n1	Defence	defence	0
of	of	pp-f	of	of	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
Justice	Justice	n1	Justice	justice	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
founded	founded	vvn	founded	found	0
on	on	p-acp	on	on	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
undertaken	undertaken	vvn	undertaken	undertake	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Doctor	Doctor	n1	Doctor	doctor	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
whom	whom	ro-crq	whom	who	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
following	following	j-vvg	following	follow	0
Discourse	Discourse	n1	Discourse	discourse	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
here	here	av	here	here	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
given	given	vvn	given	give	0
some	some	d	some	some	0
Account	Account	vvb	Account	account	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Principles	Principles	n2	Principles	principle	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
World	World	n1	World	world	0
may	may	vmb	may	may	0
judge	judge	vvi	judge	judge	0
of	of	pp-f	of	of	0
both	both	d	both	both	0
.	.	.	.	.	1
Ld.	Ld.	np1	Ld.	Ld.	0
