SIRS	SIRS	np1	SIRS	Sirs	0
,	,	,	,	,	0
ACcording	ACcording	vvg	ACcording	accord	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
promise	promise	n1	promise	promise	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
taken	taken	vvn	taken	take	0
in	in	p-acp	in	in	0
hand	hand	n1	hand	hand	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
some	some	d	some	some	0
further	further	jc	further	further	0
Account	Account	vvb	Account	account	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Conference	Conference	n1	Conference	conference	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
House	House	n1	House	house	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
June	June	np1	June	June	0
the	the	dt	the	the	0
3d.	3d.	n1	3d.	3d.	1
1658.	1658.	crd	1658.	1658.	1
Together	Together	av	Together	together	0
with	with	p-acp	with	with	0
an	an	dt	and	a	0
Examination	Examination	n1	Examination	examination	0
and	and	cc	and	and	0
Tryal	Tryal	n1	Trial	trial	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
few	few	d	few	few	0
Particulars	Particulars	n2-j	Particulars	particular	0
published	published	vvn	published	publish	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
mature	mature	j	mature	mature	0
consideration	consideration	n1	consideration	consideration	0
;	;	;	;	;	0
But	But	cc-acp	But	but	0
truly	truly	av-j	truly	true	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
very	very	av	very	very	0
brief	brief	j	brief	brief	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
the	the	dt	the	the	0
Press	Press	n1	Press	press	0
hath	hath	vhz	hath	have	0
waited	waited	vvn	waited	wait	0
a	a	dt	a	a	0
long	long	j	long	long	0
while	while	n1	while	while	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
being	being	vbg	being	be	0
so	so	av	so	so	0
much	much	av-d	much	much	0
from	from	p-acp	from	from	0
home	home	n1-an	home	home	0
,	,	,	,	,	0
and	and	cc	and	and	0
taken	taken	vvn	taken	take	0
off	off	a-acp	off	off	0
upon	upon	p-acp	upon	upon	0
other	other	j-jn	other	other	0
occasions	occasions	n2	occasions	occasion	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
indeed	indeed	av	indeed	indeed	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Book	Book	n1	Book	book	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
print	print	n1	print	print	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
long	long	av-j	long	long	0
since	since	a-acp	since	since	0
,	,	,	,	,	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
part	part	n1	part	part	0
was	was	vbds	was	be	0
far	far	av-j	far	far	0
briefer	briefer	jc	briefer	brief	0
than	than	cs	than	than	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
tended	tended	vvn	tended	tend	0
if	if	cs	if	if	0
time	time	n1	time	time	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
admitted	admitted	vvn	admitted	admit	0
;	;	;	;	;	0
and	and	cc	and	and	0
also	also	av	also	also	0
if	if	cs	if	if	0
the	the	dt	the	the	0
man	man	n1	man	man	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
Dedicated	Dedicated	vvn	Dedicated	dedicate	0
it	it	pn31	it	it	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
chief	chief	j-jn	chief	chief	0
)	)	)	)	)	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
he	he	pns31	he	he	0
being	being	vbg	being	be	0
far	far	av-j	far	far	0
remote	remote	j	remote	remote	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
giving	giving	vvg	giving	give	0
forth	forth	av	forth	forth	0
speeches	speeches	n2	speeches	speech	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
meddle	meddle	vvi	meddle	meddle	0
any	any	d	any	any	0
more	more	dc	more	more	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
,	,	,	,	,	0
either	either	av-d	either	either	0
in	in	p-acp	in	in	0
Disputation	Disputation	n1	Disputation	disputation	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Press	Press	n1	Press	press	0
,	,	,	,	,	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
only	only	av-j	only	only	0
intend	intend	vvi	intend	intend	0
to	to	pc-acp	to	to	0
answer	answer	vvi	answer	answer	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
seem	seem	vvb	seem	seem	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
most	most	av-ds	most	most	0
material	material	j-jn	material	material	0
(	(	(	(	(	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
)	)	)	)	)	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
remove	remove	vvi	remove	remove	0
it	it	pn31	it	it	0
from	from	p-acp	from	from	0
my	my	po11	my	my	0
door	door	n1	door	door	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
my	my	po11	my	my	0
opinion	opinion	n1	opinion	opinion	0
upon	upon	p-acp	upon	upon	0
some	some	d	some	some	0
other	other	j-jn	other	other	0
Subjects	Subjects	n2-jn	Subject's	subject	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
material	material	j-jn	material	material	0
,	,	,	,	,	0
and	and	cc	and	and	0
worth	worth	j	worth	worth	0
examination	examination	n1	examination	examination	0
as	as	c-acp	as	as	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
day	day	n1	day	day	0
;	;	;	;	;	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
promise	promise	vvi	promise	promise	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
somewhat	somewhat	av	somewhat	somewhat	0
in	in	p-acp	in	in	0
order	order	n1	order	order	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
reviving	reviving	vvg	reviving	revive	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
former	former	j	former	former	0
Discourse	Discourse	n1	Discourse	discourse	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
also	also	av	also	also	0
peruse	peruse	vvi	peruse	peruse	0
your	your	po22	your	your	0
Treatise	Treatise	n1	Treatise	treatise	0
,	,	,	,	,	0
intituled	intituled	vvn	entitled	entitle	0
,	,	,	,	,	0
The	The	dt	The	the	0
Key	Key	n1	Key	key	0
of	of	pp-f	of	of	0
Scripture	Scripture	n1	Scripture	scripture	0
Pro	Pro	fw-la	Pro	pro	0
∣	∣	sy	∣	∣	0
phesies	phesies	n2	phesies	phesy	0
;	;	;	;	;	0
or	or	cc	or	or	0
,	,	,	,	,	0
A	A	dt	A	a	0
Glass	Glass	n1	Glass	glass	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
new	new	j	new	new	0
Discoveries	Discoveries	n2	Discoveries	discovery	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
the	the	dt	the	the	0
better	better	jc	better	better	0
know	know	vvb	know	know	0
your	your	po22	your	your	0
Judgment	Judgment	n1	Judgement	judgement	0
;	;	;	;	;	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
seen	seen	vvn	seen	see	0
it	it	pn31	it	it	0
delivered	delivered	vvd	delivered	deliver	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
)	)	)	)	)	0
upon	upon	p-acp	upon	upon	0
deliberation	deliberation	n1	deliberation	deliberation	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
serious	serious	j	serious	serious	0
and	and	cc	and	and	0
ma	ma	fw-fr	ma	ma	0
∣	∣	sy	∣	∣	0
ture	ture	av	ture	ture	0
thoughts	thoughts	n2	thoughts	thought	0
;	;	;	;	;	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
read	read	vvn	read	read	0
it	it	pn31	it	it	0
and	and	cc	and	and	0
perused	perused	vvn	perused	peruse	0
it	it	pn31	it	it	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
very	very	av	very	very	0
much	much	av-d	much	much	0
astonished	astonished	vvn	astonished	astonish	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
consideration	consideration	n1	consideration	consideration	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
think	think	vvi	think	think	0
how	how	c-crq	how	how	0
much	much	av-d	much	much	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
bereaved	bereaved	vvn	bereft	bereave	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
understanding	understanding	n1	understanding	understanding	0
,	,	,	,	,	0
if	if	cs	if	if	0
that	that	d	that	that	0
Piece	Piece	n1	Piece	piece	0
were	were	vbdr	were	be	0
worthy	worthy	j	worthy	worthy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
authorized	authorized	vvn	authorized	authorize	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
man	man	n1	man	man	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
gravity	gravity	n1	gravity	gravity	0
and	and	cc	and	and	0
ingenuity	ingenuity	n1	ingenuity	ingenuity	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
however	however	c-acp	however	however	0
,	,	,	,	,	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
too	too	av	too	too	0
confident	confident	j	confident	confident	0
,	,	,	,	,	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
greater	greater	jc	greater	great	0
worth	worth	n1	worth	worth	0
,	,	,	,	,	0
than	than	cs	than	than	0
it	it	pn31	it	it	0
