THe	THe	dt	THe	the	0
God	God	np1	God	God	0
and	and	cc	and	and	0
Father	Father	n1	Father	father	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
Bless	Bless	vvb	Bless	bless	0
Preserve	Preserve	vvb	Preserve	preserve	0
and	and	cc	and	and	0
keep	keep	vvi	keep	keep	0
you	you	pn22	you	you	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
faithfulness	faithfulness	n1	faithfulness	faithfulness	0
and	and	cc	and	and	0
obedience	obedience	n1	obedience	obedience	0
to	to	p-acp	to	to	0
Him	Him	pno31	Him	he	0
∣	∣	sy	∣	∣	0
self	self	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
diligent	diligent	j	diligent	diligent	0
watchful	watchful	j	watchful	watchful	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
,	,	,	,	,	0
and	and	cc	and	and	0
circumspect	circumspect	j	circumspect	circumspect	0
walking	walking	j-vvg	walking	walk	0
blame	blame	n1	blame	blame	0
∣	∣	sy	∣	∣	0
lessly	lessly	av-j	lessly	less	0
before	before	p-acp	before	before	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
lovingly	lovingly	av-vvg	lovingly	love	0
one	one	pi	one	one	0
to	to	p-acp	to	to	0
another	another	n-jn	another	another	0
:	:	:	:	:	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
God	God	np1	God	God	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
and	and	cc	and	and	0
power	power	n1	power	power	0
settle	settle	vvi	settle	settle	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
establish	establish	vvi	establish	establish	0
you	you	pn22	you	you	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
eternal	eternal	j	eternal	eternal	0
spirit	spirit	n1	spirit	spirit	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
life	life	n1	life	life	0
and	and	cc	and	and	0
Power	Power	n1	Power	power	0
of	of	pp-f	of	of	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
walk	walk	vvi	walk	walk	0
before	before	p-acp	before	before	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
love	love	n1	love	love	0
,	,	,	,	,	0
and	and	cc	and	and	0
grow	grow	vvb	grow	grow	0
up	up	a-acp	up	up	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
pure	pure	j	pure	pure	0
divine	divine	j-jn	divine	divine	0
excelency	excelency	n1	excellency	excellency	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
comprehend	comprehend	vvi	comprehend	comprehend	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
Saints	Saints	n2	Saints	saint	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
heighth	heighth	n1	height	height	0
and	and	cc	and	and	0
depth	depth	n1	depth	depth	0
,	,	,	,	,	0
and	and	cc	and	and	0
length	length	n1	length	length	0
and	and	cc	and	and	0
bredth	bredth	n1	breadth	breadth	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
love	love	n1	love	love	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
:	:	:	:	:	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
comprehended	comprehended	vvn	comprehended	comprehend	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
infi	infi	n2	infi	infi	0
∣	∣	sy	∣	∣	0
nitness	nitness	n1	nitness	nitness	0
of	of	pp-f	of	of	0
His	His	po31	His	his	0
incomprehensibleness	incomprehensibleness	n1	incomprehensibleness	incomprehensibleness	0
;	;	;	;	;	0
and	and	cc	and	and	0
be	be	vbb	be	be	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
pe	pe	zz	pe	pe	0
∣	∣	sy	∣	∣	0
culiar	culiar	j	culiar	culiar	0
people	people	n1	people	people	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
praise	praise	n1	praise	praise	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
;	;	;	;	;	0
and	and	cc	and	and	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
be	be	vbb	be	be	0
reproached	reproached	vvn	reproached	reproach	0
,	,	,	,	,	0
and	and	cc	and	and	0
reviled	reviled	vvd	reviled	revile	0
,	,	,	,	,	0
and	and	cc	and	and	0
persecuted	persecuted	vvn	persecuted	persecute	0
for	for	p-acp	for	for	0
righteousness	righteousness	n1	righteousness	righteousness	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
happy	happy	j	happy	happy	0
are	are	vbr	are	be	0
you	you	pn22	you	you	0
:	:	:	:	:	0
reioyce	reioyce	vvb	rejoice	rejoice	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
ceeding	ceeding	av-vvg	ceeding	ceed	0
glad	glad	j	glad	glad	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
great	great	j	great	great	0
is	is	vbz	is	be	0
your	your	po22	your	your	0
reward	reward	n1	reward	reward	0
.	.	.	.	.	1
Dear	Dear	j-jn	Dear	dear	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
you	you	pn22	you	you	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
so	so	av	so	so	0
accused	accused	vvn	accused	accuse	0
and	and	cc	and	and	0
slandered	slandered	vvn	slandered	slander	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Serpent	Serpent	n1	Serpent	serpent	0
and	and	cc	and	and	0
his	his	po31	his	his	0
seed	seed	n1	seed	seed	0
,	,	,	,	,	0
walk	walk	vvb	walk	walk	0
in	in	p-acp	in	in	0
wisdom	wisdom	n1	wisdom	wisdom	0
,	,	,	,	,	0
and	and	cc	and	and	0
blamelesly	blamelesly	av-j	blamelessly	blameless	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
feel	feel	vvi	feel	feel	0
the	the	dt	the	the	0
pure	pure	j	pure	pure	0
Joy	Joy	n1	Joy	joy	0
spring	spring	vvb	spring	spring	0
up	up	a-acp	up	up	0
into	into	p-acp	into	into	0
your	your	po22	your	your	0
souls	souls	n2	souls	soul	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
fill	fill	vvi	fill	fill	0
your	your	po22	your	your	0
understandings	understandings	n2	understandings	understanding	0
.	.	.	.	.	1
Oh!	Oh!	uh	Oh!	oh	0
be	be	vbb	be	be	0
faithful	faithful	j	faithful	faithful	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
and	and	cc	and	and	0
valiant	valiant	j	valiant	valiant	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
!	!	!	!	!	0
that	that	cst	that	that	0
as	as	p-acp	as	as	0
Antichrist	Antichrist	np1	Antichrist	Antichrist	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
stirs	stirs	vvz	stirs	stir	0
himself	himself	px31	himself	himself	0
,	,	,	,	,	0
seeking	seeking	vvg	seeking	seek	0
to	to	pc-acp	to	to	0
prop	prop	vvi	prop	prop	0
and	and	cc	and	and	0
uphold	uphold	vvi	uphold	uphold	0
his	his	po31	his	his	0
King	King	n1	King	king	0
∣	∣	sy	∣	∣	0
dom	dom	fw-la	dom	dom	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
cast	cast	vvi	cast	cast	0
out	out	av	out	out	0
revilings	revilings	n2-vvg	revilings	revile	0
,	,	,	,	,	0
and	and	cc	and	and	0
false	false	j	false	false	0
accusations	accusations	n2	accusations	accusation	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
mighty	mighty	j	mighty	mighty	0
floud	floud	n1	flood	flood	0
:	:	:	:	:	0
so	so	av	so	so	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
watchful	watchful	j	watchful	watchful	0
over	over	p-acp	over	over	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
every	every	d	every	every	0
place	place	n1	place	place	0
,	,	,	,	,	0
and	and	cc	and	and	0
resist	resist	vvi	resist	resist	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
