IF	IF	cs	IF	if	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
become	become	vvi	become	become	0
a	a	dt	a	a	0
Seruant	Seruant	n1	Servant	servant	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
ten	ten	crd	ten	ten	0
∣	∣	sy	∣	∣	0
der	der	zf	der	there	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
dutie	dutie	n1	duty	duty	0
vnto	vnto	p-acp	unto	unto	0
his	his	po31	his	his	0
Lord	Lord	n1	Lord	lord	0
and	and	cc	and	and	0
Master	Master	n1	Master	master	0
,	,	,	,	,	0
then	then	av	then	then	0
may	may	vmb	may	may	0
your	your	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
vouchsafe	vouchsafe	vvb	vouchsafe	vouchsafe	0
to	to	p-acp	to	to	0
patronage	patronage	n1	patronage	patronage	0
this	this	d	this	this	0
poore	poore	j	poor	poor	0
present	present	n1	present	present	0
,	,	,	,	,	0
notwithstanding	notwithstanding	a-acp	notwithstanding	notwithstanding	0
,	,	,	,	,	0
it	it	pn31	it	it	0
comes	comes	vvz	comes	come	0
thus	thus	av	thus	thus	0
meanely	meanely	av-j	meanly	mean	0
apparelled	apparelled	vvn	appareled	apparel	0
.	.	.	.	.	1
My	My	po11	My	my	0
offering	offering	n1	offering	offering	0
is	is	vbz	is	be	0
but	but	cc-acp	but	but	0
little	little	j	little	little	0
,	,	,	,	,	0
and	and	cc	and	and	0
lesse	lesse	av-dc	less	less	0
then	then	cs	then	than	0
euer	euer	av	ever	ever	0
was	was	vbds	was	be	0
of	of	pp-f	of	of	0
∣	∣	sy	∣	∣	0
fered	fered	zz	fered	fered	0
to	to	p-acp	to	to	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
personage	personage	n1	personage	personage	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
let	let	vvb	let	let	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
perish	perish	vvi	perish	perish	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
find	find	vvb	find	find	0
such	such	d	such	such	0
