IT	IT	pn31	IT	it	0
may	may	vmb	may	may	0
seem	seem	vvi	seem	seem	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
very	very	av	very	very	0
strange	strange	j	strange	strange	0
in	in	p-acp	in	in	0
nature	nature	n1	nature	nature	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
Lamb	Lamb	n1	Lamb	lamb	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
fear	fear	n1	fear	fear	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
meet	meet	vvi	meet	meet	0
a	a	dt	a	a	0
Lyon	Lyon	n1	Lion	lion	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
open	open	j	open	open	0
field	field	n1	field	field	0
:	:	:	:	:	0
As	As	c-acp	As	as	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
Little	Little	j	Little	little	0
David	David	np1	David	David	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
by	by	p-acp	by	by	0
faith	faith	n1	faith	faith	0
he	he	pns31	he	he	0
Encountered	Encountered	vvd	Encountered	encounter	0
with	with	p-acp	with	with	0
great	great	j	great	great	0
Goliah	Goliah	np1	Goliah	Goliath	0
;	;	;	;	;	0
the	the	dt	the	the	0
Cham	Cham	n1	Cham	cham	0
∣	∣	sy	∣	∣	0
pion	pion	n1	pion	pion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Pblistines	Pblistines	njp2	Pblistines	pblistines	0
;	;	;	;	;	0
even	even	av	even	even	0
so	so	av	so	so	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
seem	seem	vvi	seem	seem	0
strange	strange	j	strange	strange	0
to	to	p-acp	to	to	0
some	some	d	some	some	0
,	,	,	,	,	0
that	that	cst	that	that	0
so	so	av	so	so	0
mean	mean	j	mean	mean	0
an	an	dt	and	a	0
instru	instru	fw-fr	instru	instru	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
shall	shall	vmb	shall	shall	0
without	without	p-acp	without	without	0
fear	fear	n1	fear	fear	0
meet	meet	vvi	meet	meet	0
.	.	.	.	.	1
Dr.	Dr.	n1	Dr.	dr.	0
Stilling	Stilling	vvg	Stilling	still	0
∣	∣	sy	∣	∣	0
fleet	fleet	n1	fleet	fleet	0
,	,	,	,	,	0
fo	fo	zz	fo	fo	0
great	great	j	great	great	0
a	a	dt	a	a	0
Champion	Champion	n1	Champion	champion	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
open	open	j	open	open	0
field	field	n1	field	field	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
seeing	seeing	vvg	seeing	see	0
