RIght	RIght	av-jn	RIght	right	0
Honorable	Honorable	j	Honourable	honourable	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
Head	Head	n1	Head	head	0
,	,	,	,	,	0
and	and	cc	and	and	0
gouernour	gouernour	n1	governor	governor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Cittie	Cittie	n1	City	city	0
,	,	,	,	,	0
are	are	vbr	are	be	0
careful	careful	j	careful	careful	0
,	,	,	,	,	0
and	and	cc	and	and	0
paineful	paineful	j	painful	painful	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
seruatiō	seruatiō	n1	servation	servation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
helth	helth	n1	health	health	0
,	,	,	,	,	0
and	and	cc	and	and	0
wealth	wealth	n1	wealth	wealth	0
therof	therof	av	thereof	thereof	0
:	:	:	:	:	0
so	so	av	so	so	0
if	if	cs	if	if	0
euerie	euerie	d	every	every	0
member	member	n1	member	member	0
,	,	,	,	,	0
and	and	cc	and	and	0
inhabitant	inhabitant	n1	inhabitant	inhabitant	0
be	be	vbb	be	be	0
rea	rea	fw-la	rea	rea	0
∣	∣	sy	∣	∣	0
die	die	n1	die	die	0
to	to	p-acp	to	to	0
do	do	vdb	do	do	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
,	,	,	,	,	0
and	and	cc	and	and	0
ought	ought	pi	ought	aught	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
:	:	:	:	:	0
our	our	po12	our	our	0
care	care	n1	care	care	0
,	,	,	,	,	0
and	and	cc	and	and	0
paine	paine	n1	pain	pain	0
,	,	,	,	,	0
maye	maye	vmb	may	may	0
take	take	vvi	take	take	0
the	the	dt	the	the	0
bet	bet	n1	bet	bet	0
∣	∣	sy	∣	∣	0
r	r	sy	r	r	0
effecte	effecte	n1	effect	effect	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
heade	heade	n1	head	head	0
deuiseth	deuiseth	vvz	devises	devise	0
,	,	,	,	,	0
and	and	cc	and	and	0
prouideth	prouideth	vvz	provideth	provide	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
the	the	dt	the	the	0
bodie	bodie	n1	body	body	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
hāds	hāds	n2	hands	hand	0
,	,	,	,	,	0
eete	eete	n2	eete	eete	0
,	,	,	,	,	0
mouth	mouth	n1	mouth	mouth	0
,	,	,	,	,	0
stomacke	stomacke	n1	stomach	stomach	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
partes	partes	n2	parts	part	0
serue	serue	vvb	serve	serve	0
it	it	pn31	it	it	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
ordained	ordained	vvn	ordained	ordain	0
:	:	:	:	:	0
by	by	p-acp	by	by	0
which	which	r-crq	which	which	0
meanes	meanes	vvz	means	mean	0
it	it	pn31	it	it	0
continueth	continueth	vvz	continueth	continue	0
in	in	p-acp	in	in	0
liuely	liuely	j	lively	lively	0
estate	estate	n1	estate	estate	0
,	,	,	,	,	0
so	so	av	so	so	0
long	long	av-j	long	long	0
as	as	c-acp	as	as	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
