IT	IT	pn31	IT	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
writers	writers	n2	writers	writer	0
(	(	(	(	(	0
right	right	j-jn	right	right	0
worship	worship	n1	worship	worship	0
∣	∣	sy	∣	∣	0
full	full	j	full	full	0
)	)	)	)	)	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
set	set	vvi	set	set	0
foorth	foorth	av	forth	forth	0
some	some	d	some	some	0
péece	péece	n1	piece	piece	0
of	of	pp-f	of	of	0
worke	worke	n1	work	work	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
compyled	compyled	vvd	compiled	compile	0
or	or	cc	or	or	0
made	made	vvd	made	make	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
excuse	excuse	vvi	excuse	excuse	0
the	the	dt	the	the	0
rashenesse	rashenesse	n1	rashness	rashness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
edition	edition	n1	edition	edition	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
béeing	béeing	vbg	being	be	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
friends	friends	n2	friends	friend	0
counsell	counsell	vvi	counsel	counsel	0
,	,	,	,	,	0
or	or	cc	or	or	0
for	for	p-acp	for	for	0
some	some	d	some	some	0
other	other	j-jn	other	other	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
now	now	av	now	now	0
mo	mo	dc	more	more	0
∣	∣	sy	∣	∣	0
ued	ued	zz	ued	ued	0
to	to	p-acp	to	to	0
commend	commend	vvi	commend	commend	0
&	&	cc	&	and	0
commit	commit	vvi	commit	commit	0
that	that	d	that	that	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
vse	vse	n1	use	use	0
or	or	cc	or	or	0
iudge	iudge	vvi	judge	judge	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
at	at	p-acp	at	at	0
first	first	ord	first	first	0
they	they	pns32	they	they	0
thought	thought	vvd	thought	think	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
priuat	priuat	j	private	private	0
excercise	excercise	n1	excercise	excercise	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
selues	selues	n2	selves	self	0
,	,	,	,	,	0
or	or	cc	or	or	0
some	some	d	some	some	0
priuie	priuie	j	privy	privy	0
pleasure	pleasure	n1	pleasure	pleasure	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
few	few	d	few	few	0
.	.	.	.	.	1
This	This	d	This	this	0
thing	thing	n1	thing	thing	0
whether	whether	cs	whither	whether	0
they	they	pns32	they	they	0
all	all	d	all	all	0
do	do	vdb	do	do	0
in	in	p-acp	in	in	0
simplicitie	simplicitie	n1	simplicity	simplicity	0
of	of	pp-f	of	of	0
hart	hart	n1	heart	hart	0
&	&	cc	&	and	0
sinceritie	sinceritie	n1	sincerity	sincerity	0
,	,	,	,	,	0
or	or	cc	or	or	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
for	for	p-acp	for	for	0
some	some	d	some	some	0
other	other	j-jn	other	other	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
iudge	iudge	vvi	judge	judge	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
excuse	excuse	vvi	excuse	excuse	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
follow	follow	vvi	follow	follow	0
the	the	dt	the	the	0
lowe	lowe	j	low	low	0
steps	steps	n2	steps	step	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
humilitie	humilitie	n1	humility	humility	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
déed	déed	n1	deed	deed	0
,	,	,	,	,	0
that	that	cst	that	that	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
beginning	beginning	n1	beginning	beginning	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
first	first	ord	first	first	0
began	began	vvd	began	begin	0
to	to	pc-acp	to	to	0
collect	collect	vvi	collect	collect	0
this	this	d	this	this	0
booke	booke	n1	book	book	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
now	now	av	now	now	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
after	after	p-acp	after	after	0
a	a	dt	a	a	0
long	long	j	long	long	0
time	time	n1	time	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
much	much	d	much	much	0
more	more	dc	more	more	0
laboure	laboure	n1	labour	labour	0
and	and	cc	and	and	0
paines	paines	n2	pains	pain	0
,	,	,	,	,	0
