SIRS	SIRS	np1	SIRS	Sirs	0
,	,	,	,	,	0
THat	THat	cst	THat	that	0
I	I	pns11	I	i	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
small	small	j	small	small	0
acquaintance	acquaintance	n1	acquaintance	acquaintance	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
all	all	d	all	all	0
not	not	xx	not	not	0
altogether	altogether	av	altogether	altogether	0
unknown	unknown	j	unknown	unknown	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
present	present	vvi	present	present	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
any	any	d	any	any	0
such	such	d	such	such	0
service	service	n1	service	service	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
,	,	,	,	,	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
seem	seem	vvi	seem	seem	0
to	to	p-acp	to	to	0
some	some	d	some	some	0
too	too	av	too	too	0
much	much	av-d	much	much	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sumption	sumption	n1	sumption	sumption	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
not	not	xx	not	not	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
(	(	(	(	(	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
)	)	)	)	)	0
either	either	d	either	either	0
ar	ar	vbr	are	be	0
∣	∣	sy	∣	∣	0
rogancy	rogancy	n1	rogancy	rogancy	0
,	,	,	,	,	0
or	or	cc	or	or	0
importunate	importunate	j	importunate	importunate	0
impertinency	impertinency	n1	impertinency	impertinency	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
time	time	n1	time	time	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
being	being	vbg	being	be	0
not	not	xx	not	not	0
unseasonable	unseasonable	j	unseasonable	unseasonable	0
for	for	p-acp	for	for	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
wise	wise	j	wise	wise	0
,	,	,	,	,	0
no	no	uh-dx	no	no	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
so	so	av	so	so	0
idolized	idolized	vvn	idolized	idolize	0
adulatory	adulatory	j	adulatory	adulatory	0
Age	Age	n1	Age	age	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
as	as	c-acp	as	as	0
,	,	,	,	,	0
a	a	dt	a	a	0
mel	mel	fw-la	mel	mel	0
dew	dew	n1	due	dew	0
hath	hath	vhz	hath	have	0
so	so	av	so	so	0
much	much	av-d	much	much	0
blasted	blasted	vvn	blasted	blast	0
both	both	d	both	both	0
our	our	po12	our	our	0
blossoms	blossoms	n2	blossoms	blossom	0
with	with	p-acp	with	with	0
blacknesse	blacknesse	n1	blackness	blackness	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
fruit	fruit	n1	fruit	fruit	0
with	with	p-acp	with	with	0
barrennesse	barrennesse	n1	barrenness	barrenness	0
.	.	.	.	.	1
And	And	cc	And	and	0
though	though	cs	though	though	0
for	for	p-acp	for	for	0
some	some	d	some	some	0
respects	respects	n2	respects	respect	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
worst	worst	js	worst	worst	0
do	do	vdi	do	do	0
it	it	pn31	it	it	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
having	having	vhg	having	have	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
good	good	j	good	good	0
Providence	Providence	n1	Providence	providence	0
of	of	pp-f	of	of	0
Heaven	Heaven	n1	Heaven	heaven	0
spent	spent	vvn	spent	spend	0
the	the	dt	the	the	0
best	best	js	best	best	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
life	life	n1	life	life	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
famous	famous	j	famous	famous	0
City	City	n1	City	city	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
also	also	av	also	also	0
as	as	c-acp	as	as	0
an	an	dt	and	a	0
unworthy	unworthy	j	unworthy	unworthy	0
Watch-man	Watch-man	n1	Watchman	watchman	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
having	having	vhg	having	have	0
at	at	p-acp	at	at	0
any	any	d	any	any	0
time	time	n1	time	time	0
been	been	vbn	been	be	0
negligent	negligent	j	negligent	negligent	0
(	(	(	(	(	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
narrow	narrow	j	narrow	narrow	0
Sphere	Sphere	n1	Sphere	sphere	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
warning	warning	n1	warning	warning	0
when	when	c-crq	when	when	0
apparent	apparent	j	apparent	apparent	0
dan	dan	n1	dan	dan	0
∣	∣	sy	∣	∣	0
ger	ger	pno31	her	she	0
approached	approached	vvd	approached	approach	0
:	:	:	:	:	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
judge	judge	vvi	judge	judge	0
my	my	po11	my	my	0
self	self	n1	self	self	0
very	very	av	very	very	0
unfaithful	unfaithful	j	unfaithful	unfaithful	0
,	,	,	,	,	0
if	if	cs	if	if	0
last	last	ord	last	last	0
,	,	,	,	,	0
being	being	vbg	being	be	0
neer	neer	av-j	near	near	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
giving	giving	vvg	giving	give	0
up	up	a-acp	up	up	0
my	my	po11	my	my	0
account	account	n1	account	account	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
righteous	righteous	j	righteous	righteous	0
Judge	Judge	n1	Judge	judge	0
,	,	,	,	,	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
silent	silent	j	silent	silent	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
see	see	vvb	see	see	0
a	a	dt	a	a	0
storm	storm	n1	storm	storm	0
hanging	hanging	vvg	hanging	hang	0
over	over	p-acp	over	over	0
this	this	d	this	this	0
City	City	n1	City	city	0
from	from	p-acp	from	from	0
an	an	dt	and	a	0
angry	angry	j	angry	angry	0
heaven	heaven	n1	heaven	heaven	0
,	,	,	,	,	0
and	and	cc	and	and	0
while	while	cs	while	while	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
yet	yet	av	yet	yet	0
some	some	d	some	some	0
hope	hope	n1	hope	hope	0
left	left	vvn	left	leave	0
of	of	pp-f	of	of	0
preventing	preventing	vvg	preventing	prevent	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
if	if	cs	if	if	0
the	the	dt	the	the	0
Egyptians	Egyptians	njp2	Egyptians	egyptian	0
at	at	p-acp	at	at	0
Moses	Moses	np1	Moses	Moses	0
his	his	po31	his	his	0
warning	warning	n-vvg	warning	warn	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
next	next	ord	next	next	0
morrows	morrows	n2	morrows	morrow	0
hideous	hideous	j	hideous	hideous	0
storm	storm	n1	storm	storm	0
of	of	pp-f	of	of	0
hail	hail	n1	hail	hail	0
,	,	,	,	,	0
did	did	vdd	did	do	0
,	,	,	,	,	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
forth	forth	av	forth	forth	0
∣	∣	sy	∣	∣	0
with	with	p-acp	with	with	0
withdraw	withdraw	vvi	withdraw	withdraw	0
themselves	themselves	px32	themselves	themselves	0
and	and	cc	and	and	0
cattle	cattle	n2	cattle	cattle	0
into	into	p-acp	into	into	0
their	their	po32	their	their	0
houses	houses	n2	houses	house	0
for	for	p-acp	for	for	0
preservation	preservation	n1	preservation	preservation	0
;	;	;	;	;	0
then	then	av	then	then	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
should	should	vmd	should	shall	0
Christians	Christians	np1	Christians	Christians	0
be	be	vbi	be	be	0
wise	wise	j	wise	wise	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
point	point	n1	point	point	0
,	,	,	,	,	0
and	and	cc	and	and	0
especially	especially	av-j	especially	especial	0
when	when	c-crq	when	when	0
,	,	,	,	,	0
not	not	xx	not	not	0
a	a	dt	a	a	0
Moses	Moses	np1	Moses	Moses	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
meanest	meanest	js	meanest	mean	0
