MOst	MOst	ds	MOst	most	0
noble	noble	j	noble	noble	0
Prince	Prince	n1	Prince	prince	0
.	.	.	.	.	1
It	It	pn31	It	it	0
succee	succee	n1	succee	succee	0
∣	∣	sy	∣	∣	0
deth	deth	n1	death	death	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Art	Art	n1	Art	art	0
of	of	pp-f	of	of	0
Logike	Logike	n1	Logic	logic	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
doth	doth	vdz	does	do	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
drug	drug	n1	drug	drug	0
of	of	pp-f	of	of	0
rare	rare	j	rare	rare	0
vertues	vertues	n2	virtues	virtue	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
resting	resting	vvg	resting	rest	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
fined	fined	vvn	fined	fine	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
limits	limits	n2	limits	limit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Apothecaries	Apothecaries	ng1	Apothecaries	apothecary	0
shop	shop	n1	shop	shop	0
,	,	,	,	,	0
winneth	winneth	vvz	wins	win	0
not	not	xx	not	not	0
anie	anie	d	any	any	0
opinion	opinion	n1	opinion	opinion	0
or	or	cc	or	or	0
credit	credit	n1	credit	credit	0
with	with	p-acp	with	with	0
men	men	n2	men	man	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
being	being	vbg	being	be	0
taken	taken	vvn	taken	take	0
out	out	av	out	out	0
and	and	cc	and	and	0
skilfully	skilfully	av-j	skilfully	skilful	0
applied	applied	vvn	applied	apply	0
,	,	,	,	,	0
discloseth	discloseth	vvz	discloseth	disclose	0
her	her	po31	her	her	0
value	value	n1	valve	value	0
&	&	cc	&	and	0
me	me	pno11	me	i	0
∣	∣	sy	∣	∣	0
rit	rit	n1	rit	rit	0
.	.	.	.	.	1
So	So	av	So	so	0
this	this	d	this	this	0
art	art	n1	art	art	0
resting	resting	vvg	resting	rest	0
imprisoned	imprisoned	j-vvn	imprisoned	imprison	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
lists	lists	n2	lists	list	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
schoole	schoole	n1	school	school	0
and	and	cc	and	and	0
the	the	dt	the	the	0
cabinets	cabinets	n2	cabinets	cabinet	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
learned	learned	j	learned	learned	0
,	,	,	,	,	0
findeth	findeth	vvz	finds	find	0
no	no	dx	no	no	0
grace	grace	n1	grace	grace	0
or	or	cc	or	or	0
regard	regard	n1	regard	regard	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
