Right	Right	av-jn	Right	right	0
Honourable	Honourable	j	Honourable	honourable	0
,	,	,	,	,	0
THis	THis	d	THis	this	0
Sermon	Sermon	n1	Sermon	sermon	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
substance	substance	n1	substance	substance	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
was	was	vbds	was	be	0
preached	preached	vvn	preached	preach	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
appointment	appointment	n1	appointment	appointment	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
drawn	drawn	vvn	drawn	draw	0
forth	forth	av	forth	forth	0
to	to	p-acp	to	to	0
publick	publick	j	public	public	0
view	view	n1	view	view	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
importunity	importunity	n1	importunity	importunity	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
oft	oft	av	oft	oft	0
assayled	assayled	vvd	assailed	assail	0
by	by	p-acp	by	by	0
friends	friends	n2	friends	friend	0
to	to	pc-acp	to	to	0
publish	publish	vvi	publish	publish	0
some	some	d	some	some	0
pieces	pieces	n2	pieces	piece	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
cost	cost	vvd	cost	cost	0
me	me	pno11	me	i	0
more	more	av-dc	more	more	0
pains	pains	n2	pains	pain	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
could	could	vmd	could	can	0
never	never	av-x	never	never	0
be	be	vbi	be	be	0
overcome	overcome	vvn	overcome	overcome	0
till	till	p-acp	till	till	0
now	now	av	now	now	0
.	.	.	.	.	1
I	I	pns11	I	i	0
am	am	vbm	am	be	0
sensible	sensible	j	sensible	sensible	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
curiosity	curiosity	n1	curiosity	curiosity	0
and	and	cc	and	and	0
critical	critical	j	critical	critical	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Times	Times	n2	Times	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
own	own	d	own	own	0
tenuity	tenuity	n1	tenuity	tenuity	0
and	and	cc	and	and	0
insuffi	insuffi	n2	insuffi	insuffi	0
∣	∣	sy	∣	∣	0
ciency	ciency	n1	ciency	ciency	0
.	.	.	.	.	1
I	I	pns11	I	i	0
am	am	vbm	am	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
nothing	nothing	pix	nothing	nothing	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
poor	poor	j	poor	poor	0
Treasury	Treasury	n1	Treasury	treasury	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
seem	seem	vvi	seem	seem	0
new	new	j	new	new	0
.	.	.	.	.	1
Those	Those	d	Those	those	0
small	small	j	small	small	0
abili	abili	fw-la	abili	abili	0
∣	∣	sy	∣	∣	0
ties	ties	vvz	ties	tie	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
given	given	vvn	given	give	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
profit	profit	vvi	profit	profit	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
lye	lye	vvb	lie	lie	0
another	another	j-jn	another	another	0
way	way	n1	way	way	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
Pulpit	Pulpit	n1	Pulpit	pulpit	0
