Dear	Dear	j-jn	Dear	dear	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
OF	OF	pp-f	OF	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
opera	opera	fw-la	opera	opera	0
∣	∣	sy	∣	∣	0
tions	tions	n1	tions	tions	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
indeed	indeed	av	indeed	indeed	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Creation	Creation	n1	Creation	creation	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
highest	highest	js	highest	high	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
perfect	perfect	j	perfect	perfect	0
creatures	creatures	n2	creatures	creature	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
found	found	vvn	found	find	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
extent	extent	n1	extent	extent	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
The	The	dt	The	the	0
most	most	av-ds	most	most	0
Noble	Noble	j	Noble	noble	0
and	and	cc	and	and	0
Excellent	Excellent	j	Excellent	excellent	0
,	,	,	,	,	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
Profitable	Profitable	j	Profitable	profitable	0
and	and	cc	and	and	0
truly	truly	av-j	truly	true	0
Delectable	Delectable	j	Delectable	delectable	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Crown	Crown	n1	Crown	crown	0
and	and	cc	and	and	0
Diadem	Diadem	n1	Diadem	diadem	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
perfection	perfection	n1	perfection	perfection	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
operation	operation	n1	operation	operation	0
of	of	pp-f	of	of	0
Re	Re	zz	Re	re	0
∣	∣	sy	∣	∣	0
ligion	ligion	n1	ligion	ligion	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
where	where	q-crq	where	where	0
∣	∣	sy	∣	∣	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
creature	creature	n1	creature	creature	0
hath	hath	vhz	hath	have	0
Communion	Communion	n1	Communion	communion	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
excellent	excellent	j	excellent	excellent	0
being	being	vbg	being	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
chiefest	chiefest	js-jn	chiefest	chief	0
good	good	j	good	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
whereby	whereby	c-crq	whereby	whereby	0
it	it	pn31	it	it	0
offereth	offereth	vvz	offereth	offer	0
homage	homage	n1	homage	homage	0
and	and	cc	and	and	0
acknow	acknow	vvi	acknow	acknow	0
∣	∣	sy	∣	∣	0
ledgement	ledgement	n1	ledgement	ledgement	0
unto	unto	p-acp	unto	unto	0
his	his	po31	his	his	0
Infinite	Infinite	j	Infinite	infinite	0
greatness	greatness	n1	greatness	greatness	0
,	,	,	,	,	0
and	and	cc	and	and	0
receives	receives	vvz	receives	receive	0
again	again	av	again	again	0
the	the	dt	the	the	0
in	in	n1	in	inn	0
∣	∣	sy	∣	∣	0
fluence	fluence	n1	fluence	fluence	0
&	&	cc	&	and	0
enjoyment	enjoyment	n1	enjoyment	enjoyment	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Eternal	Eternal	j	Eternal	eternal	0
and	and	cc	and	and	0
In	In	p-acp	In	in	0
∣	∣	sy	∣	∣	0
finite	finite	j	finite	finite	0
goodnesse	goodnesse	n1	goodness	goodness	0
.	.	.	.	.	1
And	And	cc	And	and	0
indeed	indeed	av	indeed	indeed	0
without	without	p-acp	without	without	0
this	this	d	this	this	0
the	the	dt	the	the	0
generality	generality	n1	generality	generality	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
∣	∣	sy	∣	∣	0
kinde	kinde	n1	kind	kind	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
graded	graded	vvn	graded	grade	0
from	from	p-acp	from	from	0
its	its	po31	its	its	0
digni	digni	fw-la	digni	digni	0
∣	∣	sy	∣	∣	0
ty	ty	vvi	ty	tie	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
deprived	deprived	vvd	deprived	deprive	0
of	of	pp-f	of	of	0
