THe	THe	dt	THe	the	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Creatures	Creatures	n2	Creatures	creature	0
original	original	j-jn	original	original	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
made	made	vvn	made	make	0
by	by	p-acp	by	by	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
Man	Man	n1	Man	man	0
,	,	,	,	,	0
the	the	dt	the	the	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
Man	Man	n1	Man	man	0
consisteth	consisteth	vvz	consisteth	consist	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
powers	powers	n2	powers	power	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
soule	soule	n1	soul	soul	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
hee	hee	pns31	he	he	0
excelleth	excelleth	vvz	excels	excel	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
Creatures	Creatures	n2	Creatures	creature	0
,	,	,	,	,	0
and	and	cc	and	and	0
neerest	neerest	js	nearest	near	0
re	re	fw-mi	re	re	0
∣	∣	sy	∣	∣	0
sembleth	sembleth	vvz	sembleth	semble	0
his	his	po31	his	his	0
Creator	Creator	n1	Creator	creator	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
God	God	np1	God	God	0
would	would	vmd	would	will	0
make	make	vvi	make	make	0
Man	Man	n1	Man	man	0
,	,	,	,	,	0
(	(	(	(	(	0
having	having	vhg	having	have	0
before	before	a-acp	before	before	0
∣	∣	sy	∣	∣	0
hand	hand	n1	hand	hand	0
made	made	vvd	made	make	0
all	all	d	all	all	0
things	things	n2	things	thing	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
Being	Being	vbg	Being	be	0
and	and	cc	and	and	0
Dominion	Dominion	n1	Dominion	dominion	0
)	)	)	)	)	0
hee	hee	pns31	he	he	0
summoneth	summoneth	n1	summoneth	summoneth	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
)	)	)	)	)	0
a	a	dt	a	a	0
Councell	Councell	n1	Council	council	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Trinity	Trinity	np1	Trinity	Trinity	0
,	,	,	,	,	0
Gen.	Gen.	np1	Gen.	Gen.	1
1.	1.	crd	1.	1.	0
26.	26.	crd	26.	26.	1
Tilen	Tilen	np1	Tilen	Tilen	0
.	.	.	.	.	1
Come	Come	np1	Come	Come	0
,	,	,	,	,	0
let	let	vvb	let	let	0
us	us	pno12	us	we	0
make	make	vvi	make	make	0
man	man	n1	man	man	0
after	after	p-acp	after	after	0
our	our	po12	our	our	0
likenesse	likenesse	n1	likeness	likeness	0
:	:	:	:	:	0
Haec	Haec	fw-la	Haec	haec	0
Dei	Dei	fw-la	Dei	dei	0
imago	imago	fw-la	imago	imago	0
in	in	p-acp	in	in	0
nulla	nulla	fw-la	nulla	nulla	0
re	re	fw-mi	re	re	0
aspectabili	aspectabili	fw-la	aspectabili	aspectabili	0
,	,	,	,	,	0
praeterquam	praeterquam	fw-la	praeterquam	praeterquam	0
in	in	p-acp	in	in	0
homine	homine	fw-la	homine	homine	0
conspicitur	conspicitur	fw-la	conspicitur	conspicitur	0
:	:	:	:	:	0
Man	Man	n1	Man	man	0
onely	onely	av-j	only	only	0
being	being	vbg	being	be	0
endowed	endowed	vvn	endowed	endow	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
reasonable	reasonable	j	reasonable	reasonable	0
soule	soule	n1	soul	soul	0
,	,	,	,	,	0
and	and	cc	and	and	0
adorned	adorned	vvn	adorned	adorn	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
gifts	gifts	n2	gifts	gift	0
of	of	pp-f	of	of	0
wisdome	wisdome	n1	wisdom	wisdom	0
,	,	,	,	,	0
justice	justice	n1	justice	justice	0
,	,	,	,	,	0
equity	equity	n1	equity	equity	0
,	,	,	,	,	0
sanctity	sanctity	n1	sanctity	sanctity	0
,	,	,	,	,	0
and	and	cc	and	and	0
verity	verity	n1	verity	verity	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
,	,	,	,	,	0
alas	alas	uh	alas	alas	0
!	!	!	!	!	1
Man	Man	n1	Man	man	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
stand	stand	vvi	stand	stand	0
long	long	av-j	long	long	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
happy	happy	j	happy	happy	0
condition	condition	n1	condition	condition	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
subtilty	subtilty	n1	subtlety	subtlety	0
of	of	pp-f	of	of	0
Satans	Satans	npg1	Satans	Satan	0
temptations	temptations	n2	temptations	temptation	0
,	,	,	,	,	0
soon	soon	av	soon	soon	0
fell	fell	vvd	fell	fall	0
;	;	;	;	;	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
such	such	d	such	such	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
malice	malice	n1	malice	malice	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
destroyer	destroyer	n1	destroyer	destroyer	0
,	,	,	,	,	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
labours	labours	vvz	labours	labour	0
to	to	pc-acp	to	to	0
hinder	hinder	vvi	hinder	hinder	0
the	the	dt	the	the	0
increase	increase	n1	increase	increase	0
of	of	pp-f	of	of	0
heavenly	heavenly	j	heavenly	heavenly	0
knowledge	knowledge	n1	knowledge	knowledge	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
none	none	pix	none	none	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
inheritors	inheritors	n2	inheritors	inheritor	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
kingdome	kingdome	n1	kingdom	kingdom	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
himselfe	himselfe	px31	himself	himself	0
is	is	vbz	is	be	0
dis-inherited	dis-inherited	j	disinherited	disinherited	0
)	)	)	)	)	0
and	and	cc	and	and	0
ever	ever	av	ever	ever	0
since	since	a-acp	since	since	0
,	,	,	,	,	0
the	the	dt	the	the	0
powers	powers	n2	powers	power	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
soule	soule	n1	soul	soul	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
are	are	vbr	are	be	0
depraved	depraved	vvn	depraved	deprave	0
and	and	cc	and	and	0
weakened	weakened	vvn	weakened	weaken	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
his	his	po31	his	his	0
Wisdome	Wisdome	n1	Wisdom	wisdom	0
is	is	vbz	is	be	0
become	become	vvn	become	become	0
foolishnesse	foolishnesse	n1	foolishness	foolishness	0
,	,	,	,	,	0
his	his	po31	his	his	0
Understan	Understan	np1	Understan	Understan	0
