Most	Most	ds	Most	most	0
worthy	worthy	j	worthy	worthy	0
Matron	Matron	n1	Matron	matron	0
:	:	:	:	:	0
TO	TO	p-acp	TO	to	0
auoyd	auoyd	vvi	avoid	avoid	0
the	the	dt	the	the	0
imputation	imputation	n1	imputation	imputation	0
of	of	pp-f	of	of	0
In	In	n1	In	inn	0
∣	∣	sy	∣	∣	0
gratitude	gratitude	n1	gratitude	gratitude	0
this	this	d	this	this	0
slender	slender	j	slender	slender	0
Epistle	Epistle	n1	Epistle	epistle	0
of	of	pp-f	of	of	0
mine	mine	png11	mine	i	0
prostrates	prostrates	vvz	prostrates	prostrate	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
fauourable	fauourable	j	favourable	favourable	0
acceptation	acceptation	n1	acceptation	acceptation	0
,	,	,	,	,	0
desiring	desiring	vvg	desiring	desire	0
(	(	(	(	(	0
though	though	c-acp	though	though	0
meanely	meanely	av-j	meanly	mean	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
expresse	expresse	vvi	express	express	0
its	its	po31	its	its	0
Authours	Authours	n2	Authors	author	0
seruice	seruice	n1	service	service	0
,	,	,	,	,	0
and	and	cc	and	and	0
(	(	(	(	(	0
that	that	cst	that	that	0
indubitate	indubitate	j	indubitate	indubitate	0
office	office	n1	office	office	0
&	&	cc	&	and	0
act	act	n1	act	act	0
of	of	pp-f	of	of	0
loue	loue	n1	love	love	0
)	)	)	)	)	0
his	his	po31	his	his	0
thankfulnesse	thankfulnesse	n1	thankfulness	thankfulness	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
abun	abun	n1	abun	abun	0
∣	∣	sy	∣	∣	0
dance	dance	n1	dance	dance	0
of	of	pp-f	of	of	0
kindnesse	kindnesse	n1	kindness	kindness	0
,	,	,	,	,	0
couetesy	couetesy	n1	couetesy	couetesy	0
and	and	cc	and	and	0
well-willing	well-willing	j	well-willing	well-willing	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
infancy	infancy	n1	infancy	infancy	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
acquaintance	acquaintance	n1	acquaintance	acquaintance	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
deare	deare	j-jn	deer	dear	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
has	has	vhz	has	have	0
beene	beene	vbn	been	be	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
propagated	propagated	vvn	propagated	propagate	0
to	to	p-acp	to	to	0
vs	vs	pno12	us	we	0
branches	branches	n2	branches	branch	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
root	root	n1	root	root	0
.	.	.	.	.	1
Were	Were	vbdr	Were	be	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
fouly	fouly	av-j	foully	foul	0
iniurious	iniurious	j	injurious	injurious	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Saint	Saint	n1	Saint	saint	0
in	in	p-acp	in	in	0
Heauen	Heauen	n1	Heaven	heaven	0
(	(	(	(	(	0
the	the	dt	the	the	0
memory	memory	n1	memory	memory	0
of	of	pp-f	of	of	0
whom	whom	ro-crq	whom	who	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
iust	iust	j	just	just	0
man	man	n1	man	man	0
is	is	vbz	is	be	0
for	for	p-acp	for	for	0
euer	euer	av	ever	ever	0
blessed	blessed	vvn	blessed	bless	0
)	)	)	)	)	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
willingly	willingly	av-j	willingly	willing	0
desire	desire	vvi	desire	desire	0
the	the	dt	the	the	0
accomplishment	accomplishment	n1	accomplishment	accomplishment	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
w	w	j	w	wonderful	0
which	which	r-crq	which	which	0
once	once	c-acp	once	once	0
some	some	d	some	some	0
,	,	,	,	,	0
(	(	(	(	(	0
though	though	cs	though	though	0
in	in	p-acp	in	in	0
another	another	j-jn	another	another	0
case	case	n1	case	case	0
)	)	)	)	)	0
sub	sub	fw-la	sub	sub	0
¦	¦	sy	¦	¦	0
ing	ing	n1	king	king	0
vnder	vnder	p-acp	under	under	0
the	the	dt	the	the	0
Statue	Statue	n1	Statue	statue	0
of	of	pp-f	of	of	0
Brutus	Brutus	np1	Brutus	Brutus	0
,	,	,	,	,	0
made	made	vvn	made	make	0
,	,	,	,	,	0
would	would	vmd	would	will	0
G	G	sy	G	g	0
thou	thou	pns21	thou	thou	0
wert	wert	vbd2r	wertenberg	be	0
aliue	aliue	j	alive	alive	0
Brutus	Brutus	np1	Brutus	Brutus	0
!	!	!	!	!	0
so	so	av	so	so	0
I	I	pns11	I	i	0
,	,	,	,	,	0
would	would	vmd	would	will	0
heauen	heauen	n1	heaven	heaven	0
would	would	vmd	would	will	0
restore	restore	vvi	restore	restore	0
him	him	pno31	him	he	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
image	image	n1	image	image	0
externally	externally	av-j	externally	external	0
I	I	pns11	I	i	0
beare	beare	vvb	bear	bear	0
,	,	,	,	,	0
&	&	cc	&	and	0
hope	hope	vvb	hope	hope	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
heire	heire	n1	heir	heir	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
vertues	vertues	n2	virtues	virtue	0
(	(	(	(	(	0
the	the	dt	the	the	0
best	best	js	best	best	0
inheri	inheri	fw-la	inheri	inheri	0
∣	∣	sy	∣	∣	0
tance	tance	n1	tance	tance	0
)	)	)	)	)	0
resplendent	resplendent	j	resplendent	resplendent	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
,	,	,	,	,	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
might	might	vmd	might	may	0
himselfe	himselfe	px31	himself	himself	0
haue	haue	vhi	have	have	0
presented	presented	vvn	presented	present	0
you	you	pn22	you	you	0
