Beloved	Beloved	j-vvn	Beloved	belove	0
,	,	,	,	,	0
AS	AS	p-acp	AS	as	0
Jehovah	Jehovah	np1	Jehovah	Jehovah	0
hath	hath	vhz	hath	have	0
chosen	chosen	vvn	chosen	choose	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
,	,	,	,	,	0
spe	spe	fw-la	spe	spe	0
∣	∣	sy	∣	∣	0
cial	cial	j	cial	cial	0
and	and	cc	and	and	0
peculiar	peculiar	j	peculiar	peculiar	0
Peo	Peo	fw-la	Peo	peo	0
∣	∣	sy	∣	∣	0
ple	ple	n1	ple	ple	0
above	above	p-acp	above	above	0
all	all	d	all	all	0
the	the	dt	the	the	0
people	people	n1	people	people	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
face	face	n1	face	face	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
,	,	,	,	,	0
Deut.	Deut.	np1	Deut.	Deut.	1
7.6	7.6	crd	7.6	7.6	0
.	.	.	.	.	1
&	&	cc	&	and	0
14.2	14.2	crd	14.2	14.2	0
.	.	.	.	.	1
Exod.	Exod.	np1	Exod.	Exod.	0
19.5	19.5	crd	19.5	19.5	0
.	.	.	.	.	1
Isa.	Isa.	np1	Isa.	Isa.	0
56.	56.	crd	56.	56.	1
Rom.	Rom.	np1	Rom.	Rom.	0
10.12	10.12	crd	10.12	10.12	0
.	.	.	.	.	0
so	so	av	so	so	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
given	given	vvn	given	give	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
signs	signs	n2	signs	sign	0
&	&	cc	&	and	0
Sacraments	Sacraments	n2	Sacraments	sacrament	0
,	,	,	,	,	0
amongst	amongst	p-acp	among	among	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Sabbath	Sabbath	n1	Sabbath	sabbath	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
sign	sign	n1	sign	sign	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
tween	tween	n2	tween	tween	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
testifie	testifie	vvi	testify	testify	0
,	,	,	,	,	0
That	That	cst	That	that	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
Jehovah	Jehovah	np1	Jehovah	Jehovah	0
which	which	q-crq	which	which	0
sanctifieth	sanctifieth	vvz	sanctifieth	sanctifi	0
you	you	pn22	you	you	0
;	;	;	;	;	0
Exod.	Exod.	np1	Exod.	Exod.	1
31.13	31.13	crd	31.13	31.13	0
,	,	,	,	,	0
17.	17.	crd	17.	17.	1
Therefore	Therefore	av	Therefore	therefore	0
ye	ye	pn22	you	you	0
are	are	vbr	are	be	0
commanded	commanded	vvn	commanded	command	0
to	to	pc-acp	to	to	0
Remember	Remember	vvi	Remember	remember	0
the	the	dt	the	the	0
Sabbath-day	Sabbath-day	n1	Sabbath-day	sabbath-day	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
it	it	pn31	it	it	0
ho	ho	uh	ho	ho	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
.	.	.	.	.	1
Ex.	Ex.	np1	Ex.	Ex.	0
20.8	20.8	crd	20.8	20.8	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
the	the	dt	the	the	0
Creation	Creation	n1	Creation	creation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
God	God	np1	God	God	0
did	did	vdd	did	do	0
appoint	appoint	vvi	appoint	appoint	0
one	one	crd	one	one	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
seven	seven	crd	seven	seven	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
Sabbath	Sabbath	n1	Sabbath	sabbath	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
because	because	c-acp	because	because	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
rested	rested	vvn	rested	rest	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
seventh	seventh	ord	seventh	seven	0
day	day	n1	day	day	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
his	his	po31	his	his	0
Workes	Workes	vvz	Works	work	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
crea	crea	n1	crea	crea	0
∣	∣	sy	∣	∣	0
ted	ted	j	ted	ted	0
and	and	cc	and	and	0
made	made	vvn	made	make	0
;	;	;	;	;	0
Deut.	Deut.	np1	Deut.	Deut.	1
31.17	31.17	crd	31.17	31.17	0
.	.	.	.	.	1
Gen.	Gen.	np1	Gen.	Gen.	0
2.2	2.2	crd	2.2	2.2	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
that	that	cst	that	that	0
both	both	d	both	both	0
man	man	n1	man	man	0
&	&	cc	&	and	0
beast	beast	n1	beast	beast	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
rest	rest	n1	rest	rest	0
and	and	cc	and	and	0
resreshment	resreshment	n1	resreshment	resreshment	0
also	also	av	also	also	0
,	,	,	,	,	0
Deut.	Deut.	np1	Deut.	Deut.	1
5.14	5.14	crd	5.14	5.14	0
.	.	.	.	.	0
which	which	r-crq	which	which	0
thing	thing	n1	thing	thing	0
remaineth	remaineth	vvz	remains	remain	0
sub	sub	fw-la	sub	sub	0
∣	∣	sy	∣	∣	0
stantially	stantially	av-j	stantially	stantial	0
unto	unto	p-acp	unto	unto	0
this	this	d	this	this	0
day	day	n1	day	day	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
sure	sure	j	sure	sure	0
as	as	c-acp	as	as	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
merciful	merciful	j	merciful	merciful	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
left	left	vvn	left	leave	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
wills	wills	n2	wills	will	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
hath	hath	vhz	hath	have	0
established	established	vvn	established	establish	0
this	this	d	this	this	0
Liberty	Liberty	n1	Liberty	liberty	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
grounds	grounds	n2	grounds	ground	0
of	of	pp-f	of	of	0
certainty	certainty	n1	certainty	certainty	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
old	old	j	old	old	0
time	time	n1	time	time	0
God	God	np1	God	God	0
did	did	vdd	did	do	0
institute	institute	vvi	institute	institute	0
the	the	dt	the	the	0
seventh	seventh	ord	seventh	seven	0
day	day	n1	day	day	0
for	for	p-acp	for	for	0
aEx	aEx	np1	aEx	aEx	0
.	.	.	.	.	1
20.0	20.0	crd	20.0	20.0	0
.	.	.	.	.	1
See	See	n1	See	see	0
r	r	zz	r	r	0
.	.	.	.	.	1
Ans	Ans	fw-fr	Ans	ans	0
∣	∣	sy	∣	∣	0
orth's	orth's	ng1	orth's	orth	0
ransla	ransla	fw-es	ransla	ransla	0
∣	∣	sy	∣	∣	0
ion	ion	n1	ion	ion	0
.	.	.	.	.	1
Sab	Sab	np1	Sab	Sab	0
∣	∣	sy	∣	∣	0
bath	bath	n1	bath	bath	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
that	that	d	that	that	0
desirable	desirable	j	desirable	desirable	0
perfection	perfection	n1	perfection	perfection	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
for	for	p-acp	for	for	0
acception	acception	n1	acception	acception	0
as	as	a-acp	as	as	0
was	was	vbds	was	be	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
first	first	ord	first	first	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wick	wick	n1	wick	wick	0
the	the	dt	the	the	0
