RIght	RIght	av-jn	RIght	right	0
worshipfull	worshipfull	j	worshipful	worshipful	0
&	&	cc	&	and	0
famous	famous	j	famous	famous	0
Doctor	Doctor	n1	Doctor	doctor	0
,	,	,	,	,	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
seeme	seeme	vvi	seem	seem	0
a	a	dt	a	a	0
newe	newe	j	new	new	0
thing	thing	n1	thing	thing	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
worship	worship	n1	worship	worship	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
being	being	vbg	being	be	0
not	not	xx	not	not	0
learned	learned	j	learned	learned	0
,	,	,	,	,	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
profession	profession	n1	profession	profession	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
write	write	vvi	write	write	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
faculty	faculty	n1	faculty	faculty	0
,	,	,	,	,	0
being	being	vbg	being	be	0
a	a	dt	a	a	0
Souldier	Souldier	n1	Soldier	soldier	0
that	that	cst	that	that	0
haue	haue	vhb	have	have	0
followed	followed	vvn	followed	follow	0
the	the	dt	the	the	0
warres	warres	n2	wars	war	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
Countries	Countries	n2	Countries	country	0
al	al	d	all	all	0
my	my	po11	my	my	0
life	life	n1	life	life	0
:	:	:	:	:	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
done	done	vdn	done	do	0
this	this	d	this	this	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
affe	affe	n1	affe	ass	0
∣	∣	sy	∣	∣	0
ctioned	ctioned	j	ctioned	ctioned	0
to	to	pc-acp	to	to	0
your	your	po22	your	your	0
worship	worship	n1	worship	worship	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
book	book	n1	book	book	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
cōpiled	cōpiled	vvn	compiled	compile	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
medicines	medicines	n2	medicines	medicine	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
partes	partes	n2	parts	part	0
,	,	,	,	,	0
&	&	cc	&	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
vertues	vertues	n2	virtues	virtue	0
&	&	cc	&	and	0
benefits	benefits	n2	benefits	benefit	0
,	,	,	,	,	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
thē	thē	pno32	them	they	0
haue	haue	vhb	have	have	0
byn	byn	vbn	been	be	0
recey	recey	n1	recey	recey	0
∣	∣	sy	∣	∣	0
ued	ued	zz	ued	ued	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
so	so	av	so	so	0
great	great	j	great	great	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
declare	declare	vvi	declare	declare	0
thē	thē	pno32	them	they	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
deserue	deserue	vvb	deserve	deserve	0
.	.	.	.	.	1
And	And	cc	And	and	0
by	by	p-acp	by	by	0
means	means	n2	means	mean	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
book	book	n1	book	book	0
we	we	pns12	we	we	0
haue	haue	vhb	have	have	0
order	order	n1	order	order	0
how	how	c-crq	how	how	0
we	we	pns12	we	we	0
should	should	vmd	should	shall	0
vse	vse	vvi	use	use	0
the	the	dt	the	the	0
remedies	remedies	n2	remedies	remedy	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
haue	haue	vhb	have	have	0
here	here	av	here	here	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
we	we	pns12	we	we	0
did	did	vdd	did	do	0
vse	vse	vvi	use	use	0
thē	thē	pno32	them	they	0
without	without	p-acp	without	without	0
rule	rule	n1	rule	rule	0
or	or	cc	or	or	0
measure	measure	n1	measure	measure	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	d	that	that	0
ney	ney	zz	ney	ney	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
work	work	vvi	work	work	0
effect	effect	n1	effect	effect	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
people	people	n1	people	people	0
were	were	vbdr	were	be	0
wel	wel	av	well	well	0
remedied	remedied	vvn	remedied	remedy	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
now	now	av	now	now	0
is	is	vbz	is	be	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
cōtrary	cōtrary	n-jn	contrary	contrary	0
,	,	,	,	,	0
&	&	cc	&	and	0
by	by	p-acp	by	by	0
meanes	meanes	n2	means	mean	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
books	books	n2	books	book	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
people	people	n1	people	people	0
remedied	remedied	vvn	remedied	remedy	0
,	,	,	,	,	0
that	that	cst	that	that	0
ne	ne	fw-fr	ne	ne	0
∣	∣	sy	∣	∣	0
uer	uer	p-acp	ver	for	0
thought	thought	n1	thought	thought	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
had	had	vhn	had	have	0
remedy	remedy	n1	remedy	remedy	0
nor	nor	ccx	nor	nor	0
health	health	n1	health	health	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
more	more	dc	more	more	0
then	then	cs	then	than	0
28.	28.	crd	28.	28.	0
yeeres	yeeres	n2	years	year	0
vnto	vnto	p-acp	unto	unto	0
this	this	d	this	this	0
day	day	n1	day	day	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
gone	gone	vvn	gone	go	0
wādring	wādring	vvg	wandering	wander	0
by	by	p-acp	by	by	0
al	al	d	all	all	0
these	these	d	these	these	0
