My	My	po11	My	my	0
LORD	LORD	n1	LORD	lord	0
,	,	,	,	,	0
THE	THE	dt	THE	the	0
Queen	Queen	n1	Queen	queen	0
of	of	pp-f	of	of	0
Sweden	Sweden	np1	Sweden	Sweden	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
travell'd	travell'd	vvd	traveled	travel	0
so	so	av	so	so	0
much	much	av-d	much	much	0
,	,	,	,	,	0
and	and	cc	and	and	0
spoke	spoke	vvd	spoke	speak	0
so	so	av	so	so	0
many	many	d	many	many	0
Languages	Languages	n2	Languages	language	0
,	,	,	,	,	0
being	being	vbg	being	be	0
now	now	av	now	now	0
the	the	dt	the	the	0
Subject	Subject	j-jn	Subject	subject	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
present	present	vvb	present	present	0
Hi	Hi	pno31	Him	he	0
∣	∣	sy	∣	∣	0
story	story	n1	story	story	0
,	,	,	,	,	0
implores	implores	vvz	implores	implore	0
your	your	po22	your	your	0
Lordship's	Lordship's	ng1	Lordship's	lordship	0
Protection	Protection	n1	Protection	protection	0
,	,	,	,	,	0
having	having	vhg	having	have	0
but	but	p-acp	but	but	0
newly	newly	av-j	newly	new	0
learn'd	learn'd	vvn	learned	learn	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
English	English	jp	English	english	0
:	:	:	:	:	0
She	She	pns31	She	she	0
comes	comes	vvz	comes	come	0
not	not	xx	not	not	0
now	now	av	now	now	0
as	as	c-acp	as	as	0
formerly	formerly	av-j	formerly	former	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Pomp	Pomp	n1	Pomp	pomp	0
and	and	cc	and	and	0
Splendor	Splendor	n1	Splendour	splendour	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Crown	Crown	n1	Crown	crown	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
render	render	vvi	render	render	0
an	an	dt	and	a	0
Account	Account	vvb	Account	account	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Actions	Actions	n2	Actions	action	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
her	her	po31	her	her	0
Life-time	Life-time	n1	Lifetime	life-time	0
,	,	,	,	,	0
made	made	vvd	made	make	0
so	so	av	so	so	0
mighty	mighty	j	mighty	mighty	0
a	a	dt	a	a	0
noise	noise	n1	noise	noise	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
World	World	n1	World	world	0
;	;	;	;	;	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
tho'	tho'	cs	though	though	0
they	they	pns32	they	they	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
called	called	vvn	called	call	0
altogether	altogether	av	altogether	altogether	0
In	In	p-acp	In	in	0
∣	∣	sy	∣	∣	0
nocent	nocent	fw-la	nocent	nocent	0
,	,	,	,	,	0
are	are	vbr	are	be	0
yet	yet	av	yet	yet	0
very	very	av	very	very	0
diverting	diverting	vvg	diverting	divert	0
,	,	,	,	,	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
,	,	,	,	,	0
I	I	pns11	I	i	0
question	question	vvb	question	question	0
not	not	xx	not	not	0
,	,	,	,	,	0
afford	afford	vvb	afford	afford	0
a	a	dt	a	a	0
great	great	j	great	great	0
deal	deal	n1	deal	deal	0
of	of	pp-f	of	of	0
Pleasure	Pleasure	n1	Pleasure	pleasure	0
and	and	cc	and	and	0
Delight	Delight	n1	Delight	delight	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Reader	Reader	n1	Reader	reader	0
;	;	;	;	;	0
there	there	a-acp	there	there	0
being	being	vbg	being	be	0
no	no	dx	no	no	0
Tragedy	Tragedy	n1	Tragedy	tragedy	0
in	in	p-acp	in	in	0
her	her	po31	her	her	0
whole	whole	j-jn	whole	whole	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
except	except	c-acp	except	except	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Murder	Murder	n1	Murder	murder	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Marquis	Marquis	n1	Marquis	marquis	0
Mo	Mo	zz	Mo	mo	0
∣	∣	sy	∣	∣	0
naldeschi	naldeschi	fw-it	naldeschi	naldeschi	0
.	.	.	.	.	1
She	She	pns31	She	she	0
always	always	av	always	always	0
maintain'd	maintain'd	vvn	maintained	maintain	0
the	the	dt	the	the	0
Ma	Ma	fw-fr	Ma	ma	0
∣	∣	sy	∣	∣	0
jesty	jesty	j	jesty	jesty	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Queen	Queen	n1	Queen	queen	0
,	,	,	,	,	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
her	her	po31	her	her	0
Per	Per	fw-la	Per	per	0
∣	∣	sy	∣	∣	0
son	son	n1	son	son	0
and	and	cc	and	and	0
Character	Character	n1	Character	character	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
highest	highest	js	highest	high	0
Degree	Degree	n1	Degree	degree	0
;	;	;	;	;	0
and	and	cc	and	and	0
her	her	po31	her	her	0
Wit	Wit	n1	Wit	wit	0
and	and	cc	and	and	0
Parts	Parts	n2	Parts	part	0
were	were	vbdr	were	be	0
so	so	av	so	so	0
very	very	av	very	very	0
extraordinary	extraordinary	j	extraordinary	extraordinary	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
raised	raised	vvd	raised	raise	0
the	the	dt	the	the	0
Admiration	Admiration	n1	Admiration	admiration	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
.	.	.	.	.	1
Her	Her	po31	Her	her	0
Inclinations	Inclinations	n2	Inclinations	inclination	0
were	were	vbdr	were	be	0
nice	nice	j	nice	nice	0
and	and	cc	and	and	0
cu	cu	zz	cu	cu	0
∣	∣	sy	∣	∣	0
rious	rious	fw-la	rious	rious	0
,	,	,	,	,	0
and	and	cc	and	and	0
her	her	po31	her	her	0
Passions	Passions	n2	Passion	passion	0
strong	strong	j	strong	strong	0
and	and	cc	and	and	0
violent	violent	j	violent	violent	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
Vanity	Vanity	n1	Vanity	vanity	0
and	and	cc	and	and	0
Incon	Incon	np1	Incon	Incon	0
∣	∣	sy	∣	∣	0
stancy	stancy	n1	stancy	stancy	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Temper	Temper	vvi	Temper	temper	0
,	,	,	,	,	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
suffer	suffer	vvi	suffer	suffer	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
endure	endure	vvi	endure	endure	0
long	long	av-j	long	long	0
;	;	;	;	;	0
and	and	cc	and	and	0
she	she	pns31	she	she	0
had	had	vhd	had	have	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
Continuance	Continuance	n1	Continuance	continuance	0
,	,	,	,	,	0
except	except	c-acp	except	except	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
she	she	pns31	she	she	0
had	had	vhd	had	have	0
for	for	p-acp	for	for	0
Chy	Chy	fw-la	Chy	chy	0
∣	∣	sy	∣	∣	0
mistry	mistry	n1	mistry	mistry	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
lasted	lasted	vvd	lasted	last	0
even	even	av	even	even	0
to	to	p-acp	to	to	0
her	her	po31	her	her	0
dying	dying	j-vvg	dying	die	0
Day	Day	n1	Day	day	0
.	.	.	.	.	1
The	The	dt	The	the	0
great	great	j	great	great	0
Opinion	Opinion	n1	Opinion	opinion	0
she	she	pns31	she	she	0
had	had	vhd	had	have	0
conceived	conceived	vvn	conceived	conceive	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
own	own	d	own	own	0
Abilities	Abilities	n2	Abilities	ability	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
things	things	n2	things	thing	0
,	,	,	,	,	0
did	did	vdd	did	do	0
very	very	av	very	very	0
much	much	av-d	much	much	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
tribute	tribute	n1	tribute	tribute	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Cheat	Cheat	n1	Cheat	cheat	0
,	,	,	,	,	0
she	she	pns31	she	she	0
put	put	vvd	put	put	0
upon	upon	p-acp	upon	upon	0
her	her	po31	her	her	0
self	self	n1	self	self	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Affair	Affair	n1	Affair	affair	0
,	,	,	,	,	0
and	and	cc	and	and	0
caus'd	caus'd	vvd	caused	cause	0
her	her	pno31	her	she	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
led	led	vvn	led	lead	0
by	by	p-acp	by	by	0
those	those	d	those	those	0
wandring	wandring	j-vvg	wandering	wander	0
Ex	Ex	fw-la	Ex	ex	0
∣	∣	sy	∣	∣	0
perimentators	perimentators	n2	perimentators	perimentator	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
being	being	vbg	being	be	0
deceiv'd	deceiv'd	vvn	deceived	deceive	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
make	make	vvb	make	make	0
no	no	dx	no	no	0
scruple	scruple	n1	scruple	scruple	0
to	to	p-acp	to	to	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
ceive	ceive	vvb	ceive	ceive	0
others	others	n2-jn	others	other	0
.	.	.	.	.	1
The	The	dt	The	the	0
Author	Author	n1	Author	author	0
has	has	vhz	has	have	0
handled	handled	vvn	handled	handle	0
them	them	pno32	them	they	0
very	very	av	very	very	0
severely	severely	av-j	severely	severe	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
no	no	av-dx	no	no	0
less	less	dc	less	less	0
than	than	cs	than	than	0
they	they	pns32	they	they	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
serve	serve	vvb	serve	serve	0
,	,	,	,	,	0
and	and	cc	and	and	0
especially	especially	av-j	especially	especial	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
those	those	d	those	those	0
,	,	,	,	,	0
the	the	dt	the	the	0
Queen	Queen	n1	Queen	queen	0
of	of	pp-f	of	of	0
Sweden	Sweden	np1	Sweden	Sweden	0
generally	generally	av-j	generally	general	0
met	met	vvd	met	meet	0
with	with	p-acp	with	with	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
short	short	j	short	short	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
she	she	pns31	she	she	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
Princess	Princess	n1	Princess	princess	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
wonderful	wonderful	j	wondered	wonderful	0
mixture	mixture	n1	mixture	mixture	0
,	,	,	,	,	0
and	and	cc	and	and	0
strange	strange	j	strange	strange	0
variety	variety	n1	variety	variety	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
something	something	pi	something	something	0
to	to	p-acp	to	to	0
be	be	vbi	be	be	0
found	found	vvn	found	find	0
in	in	p-acp	in	in	0
every	every	d	every	every	0
turn	turn	n1	turn	turn	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Actions	Actions	n2	Actions	action	0
,	,	,	,	,	0
so	so	av	so	so	0
great	great	j	great	great	0
and	and	cc	and	and	0
surprizing	surprizing	j-vvg	surprising	surprise	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
needs	needs	vvz	needs	need	0
more	more	dc	more	more	0
than	than	cs	than	than	0
a	a	dt	a	a	0
common	common	j	common	common	0
Under	Under	p-acp	Under	under	0
∣	∣	sy	∣	∣	0
standing	standing	vvg	standing	stand	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
right	right	j-jn	right	right	0
Judg	Judg	n1	Judge	judge	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
concerning	concerning	vvg	concerning	concern	0
her	her	pno31	her	she	0
.	.	.	.	.	1
She	She	pns31	She	she	0
cannot	cannot	vmbx	cannot	can	0
therefore	therefore	av	therefore	therefore	0
be	be	vbi	be	be	0
recommended	recommended	vvn	recommended	recommend	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
fit	fit	n1	fit	fit	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
Hand	Hand	n1	Hand	hand	0
than	than	cs	than	than	0
your	your	po22	your	your	0
Lordship's	Lordship's	n1|vbz	Lordship's	lordship|be	0
,	,	,	,	,	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Greatness	Greatness	n1	Greatness	greatness	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Descent	Descent	n1	Descent	descent	0
and	and	cc	and	and	0
Original	Original	j-jn	Original	original	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Candor	Candor	n1	Candor	candour	0
,	,	,	,	,	0
and	and	cc	and	and	0
good	good	j	good	good	0
Humour	Humour	n1	Humour	humour	0
,	,	,	,	,	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
