THE	THE	dt	THE	the	0
Shunamite	Shunamite	n1	Shunamite	shunamite	0
was	was	vbds	was	be	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
Favourite	Favourite	n1	Favourite	favourite	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Prophet	Prophet	n1	Prophet	prophet	0
Elisha	Elisha	np1	Elisha	Elisha	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
commanded	commanded	vvd	commanded	command	0
his	his	po31	his	his	0
Servant	Servant	n1	Servant	servant	0
to	to	pc-acp	to	to	0
ask	ask	vvi	ask	ask	0
her	her	pno31	her	she	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
should	should	vmd	should	shall	0
speak	speak	vvi	speak	speak	0
for	for	p-acp	for	for	0
her	her	pno31	her	she	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Captain	Captain	n1	Captain	captain	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Host.	Host.	n1	Host.	host	1
I	I	pns11	I	i	0
not	not	xx	not	not	0
being	being	vbg	being	be	0
so	so	av	so	so	0
much	much	av-d	much	much	0
the	the	dt	the	the	0
Favou	Favou	n1	Favou	favou	0
∣	∣	sy	∣	∣	0
rite	rite	n1	rite	rite	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
familiar	familiar	j-jn	familiar	familiar	0
access	access	n1	access	access	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
,	,	,	,	,	0
make	make	vvb	make	make	0
a	a	dt	a	a	0
bold	bold	j	bold	bold	0
address	address	vvi	address	address	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
little	little	j	little	little	0
private	private	j	private	private	0
Piece	Piece	n1	Piece	piece	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Favour	Favour	n1	Favour	favour	0
and	and	cc	and	and	0
Incou	Incou	np1	Incou	Incou	0
∣	∣	sy	∣	∣	0
ragement	ragement	n1	ragement	ragement	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
Prolocu	Prolocu	n1	Prolocu	prolocu	0
∣	∣	sy	∣	∣	0
tor	tor	p-acp	tor	for	0
or	or	cc	or	or	0
Master	Master	n1	Master	master	0
of	of	pp-f	of	of	0
Ceremonies	Ceremonies	n2	Ceremonies	ceremony	0
to	to	pc-acp	to	to	0
introduce	introduce	vvi	introduce	introduce	0
it	it	pn31	it	it	0
:	:	:	:	:	0
presuming	presuming	vvg	presuming	presume	0
that	that	cst	that	that	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
,	,	,	,	,	0
the	the	dt	the	the	0
Captain	Captain	n1	Captain	captain	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Host	Host	n1	Host	host	0
,	,	,	,	,	0
(	(	(	(	(	0
who	who	r-crq	who	who	0
think	think	vvb	think	think	0
it	it	pn31	it	it	0
,	,	,	,	,	0
except	except	c-acp	except	except	0
I	I	pns11	I	i	0
be	be	vbb	be	be	0
deceived	deceived	vvn	deceived	deceive	0
,	,	,	,	,	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
the	the	dt	the	the	0
Ho	Ho	uh	Ho	ho	0
∣	∣	sy	∣	∣	0
nour	nour	n1	nou_r_	nou_r_	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
incouragement	incouragement	n1	encouragement	encouragement	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Gown	Gown	n1	Gown	gown	0
to	to	pc-acp	to	to	0
follow	follow	vvi	follow	follow	0
you	you	pn22	you	you	0
)	)	)	)	)	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
reject	reject	vvi	reject	reject	0
the	the	dt	the	the	0
good	good	j	good	good	0
Intentions	Intentions	n2	Intentions	intention	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
defective	defective	j	defective	defective	0
soever	soever	av	soever	soever	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
one	one	pi	one	one	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
had	had	vhn	had	have	0
his	his	po31	his	his	0
Education	Education	n1	Education	education	0
for	for	p-acp	for	for	0
several	several	j	several	several	0
Years	Years	n2	Years	year	0
