Most	Most	ds	Most	most	0
Reverend	Reverend	n-jn	Reverend	reverend	0
Father	Father	n1	Father	father	0
.	.	.	.	.	1
OVR	OVR	po12	OUR	our	0
blessed	blessed	j-vvn	blessed	bless	0
Lord	Lord	n1	Lord	lord	0
and	and	cc	and	and	0
Master	Master	n1	Master	master	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
His	His	po31	His	his	0
Evangelicall	Evangelicall	np1	Evangelicall	Evangelicall	0
Parables	Parables	n2	Parables	parable	0
,	,	,	,	,	0
compares	compares	vvz	compares	compare	0
the	the	dt	the	the	0
Militant	Militant	j	Militant	militant	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
unto	unto	p-acp	unto	unto	0
a	a	dt	a	a	0
field	field	n1	field	field	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Hus-band-man	Hus-band-man	n1	Hus-band-man	hus-band-man	0
sowed	sowed	vvd	sowed	sow	0
good	good	j	good	good	0
seede	seede	n1	seed	seed	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
while	while	cs	while	while	0
men	men	n2	men	man	0
slept	slept	vvd	slept	sleep	0
,	,	,	,	,	0
Dormientibus	Dormientibus	fw-la	Dormientibus	dormientibus	0
multis	multis	fw-la	multis	multis	0
in	in	p-acp	in	in	0
do	do	n1	doe	do	0
∣	∣	sy	∣	∣	0
ctrinae	ctrinae	fw-la	ctrinae	ctrinae	0
simplicitate	simplicitate	j	simplicitate	simplicitate	0
Tert.	Tert.	np1	Tert.	Tert.	0
c	c	sy	c	c	0
.	.	.	.	.	1
Praxeam	Praxeam	n1	Praxeam	praxeam	0
cap	cap	n1	cap	cap	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	0
,	,	,	,	,	0
the	the	dt	the	the	0
enemy	enemy	n1	enemy	enemy	0
came	came	vvd	came	come	0
and	and	cc	and	and	0
sowed	sowed	vvd	sowed	sow	0
tares	tares	n2	tares	tare	0
,	,	,	,	,	0
Avenarum	Avenarum	fw-la	Avenarum	avenarum	0
sterilis	sterilis	fw-la	sterilis	sterilis	0
foeni	foeni	fw-la	foeni	foeni	0
adulterium	adulterium	fw-la	adulterium	adulterium	0
Tert.	Tert.	np1	Tert.	Tert.	0
c	c	sy	c	c	0
.	.	.	.	.	1
Haer.	Haer.	np1	Haer.	Haer.	0
cae	cae	vvd	came	come	0
.	.	.	.	.	1
31.	31.	crd	31.	31.	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
,	,	,	,	,	0
He	He	pns31	He	he	0
resembles	resembles	vvz	resembles	resemble	0
the	the	dt	the	the	0
same	same	d	same	same	0
unto	unto	p-acp	unto	unto	0
a	a	dt	a	a	0
Net	Net	n1	Net	net	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
being	being	vbg	being	be	0
cast	cast	vvn	cast	cast	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
,	,	,	,	,	0
gathereth	gathereth	vvz	gathereth	gather	0
fishes	fishes	n2	fish	fish	0
,	,	,	,	,	0
some	some	d	some	some	0
good	good	j	good	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
bad	bad	j	bad	bad	0
.	.	.	.	.	1
The	The	dt	The	the	0
Apostle	Apostle	n1	Apostle	apostle	0
likewise	likewise	av	likewise	likewise	0
resembles	resembles	vvz	resembles	resemble	0
the	the	dt	the	the	0
same	same	d	same	same	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
great	great	j	great	great	0
House	House	n1	House	house	0
,	,	,	,	,	0
wherein	wherein	q-crq	wherein	wherein	0
are	are	vbr	are	be	0
Ʋessels	Ʋessels	n2	Ʋessels	ʋessel	0
of	of	pp-f	of	of	0
Honour	Honour	n1	Honour	honour	0
,	,	,	,	,	0
and	and	cc	and	and	0
Vessels	Vessels	n2	Vessels	vessel	0
of	of	pp-f	of	of	0
dishonour	dishonour	n1	dishonour	dishonour	0
.	.	.	.	.	1
And	And	cc	And	and	0
the	the	dt	the	the	0
godly	godly	j	godly	godly	0
Fathers	Fathers	ng1	Father's	father	0
compare	compare	n1	compare	compare	0
it	it	pn31	it	it	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
Noah's	Noah's	npg1	Noah's	Noah	0
Arke	Arke	n1	Ark	ark	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
contained	contained	vvn	contained	contain	0
Beasts	Beasts	n2	Beasts	beast	0
,	,	,	,	,	0
cleane	cleane	j	clean	clean	0
and	and	cc	and	and	0
uncleane	uncleane	j	unclean	unclean	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
each	each	d	each	each	0
quality	quality	n1	quality	quality	0
some	some	d	some	some	0
;	;	;	;	;	0
wherein	wherein	c-crq	wherein	wherein	0
also	also	av	also	also	0
was	was	vbds	was	be	0
an	an	dt	and	a	0
impious	impious	j	impious	impious	0
Ham	Ham	n1	Ham	ham	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
pious	pious	j	pious	pious	0
and	and	cc	and	and	0
dutifull	dutifull	j	dutiful	dutiful	0
Sem.	Sem.	np1	Sem.	Sem	1
Now	Now	av	Now	now	0
the	the	dt	the	the	0
condition	condition	n1	condition	condition	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
Militant	Militant	j	Militant	militant	0
being	being	vbg	being	be	0
such	such	d	such	such	0
:	:	:	:	:	0
it	it	pn31	it	it	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
otherwise	otherwise	av	otherwise	otherwise	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
ages	ages	n2	ages	age	0
there	there	a-acp	there	there	0
shall	shall	vmb	shall	shall	0
bee	bee	vbi	be	be	0
found	found	vvn	found	find	0
among	among	p-acp	among	among	0
those	those	d	those	those	0
which	which	r-crq	which	which	0
professe	professe	vvb	profess	profess	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
vertuous	vertuous	j	virtuous	virtuous	0
and	and	cc	and	and	0
sound	sound	j	found	sound	0
in	in	p-acp	in	in	0
faith	faith	n1	faith	faith	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
corrupt	corrupt	j	corrupt	corrupt	0
mindes	mindes	n2	minds	mind	0
,	,	,	,	,	0
and	and	cc	and	and	0
reprobate	reprobate	n-jn	reprobate	reprobate	0
concerning	concerning	vvg	concerning	concern	0
the	the	dt	the	the	0
faith	faith	n1	faith	faith	0
:	:	:	:	:	0
venimous	venimous	j	venomous	venomous	0
Ser	Ser	zz	Ser	ser	0
∣	∣	sy	∣	∣	0
pents	pents	vvz	pents	pent	0
,	,	,	,	,	0
noysome	noysome	j	noisome	noisome	0
tares	tares	n2	tares	tare	0
