Honourable	Honourable	j	Honourable	honourable	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
AS	AS	p-acp	AS	as	0
the	the	dt	the	the	0
Sun	Sun	n1	Sun	sun	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
circumfusion	circumfusion	n1	circumfusion	circumfusion	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
corruscant	corruscant	n1	corruscant	corruscant	0
beames	beames	n2	beams	beam	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
extrinsically	extrinsically	av-j	extrinsically	extrinsical	0
discover	discover	vvi	discover	discover	0
the	the	dt	the	the	0
vast	vast	j	vast	vast	0
extent	extent	n1	extent	extent	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Ʋniverse	Ʋniverse	n1	Ʋniverse	ʋniverse	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
intrinsically	intrinsically	av-j	intrinsically	intrinsical	0
foment	foment	n1	foment	foment	0
,	,	,	,	,	0
and	and	cc	and	and	0
nou	nou	av	now	now	0
∣	∣	sy	∣	∣	0
rish	rish	zf	rish	rich	0
all	all	d	all	all	0
the	the	dt	the	the	0
particular	particular	j	particular	particular	0
productions	productions	n2	productions	production	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
infusion	infusion	n1	infusion	infusion	0
of	of	pp-f	of	of	0
heat	heat	n1	heat	heat	0
;	;	;	;	;	0
the	the	dt	the	the	0
same	same	d	same	same	0
doth	doth	vdz	does	do	0
Nobility	Nobility	n1	Nobility	nobility	0
,	,	,	,	,	0
and	and	cc	and	and	0
Vertue	Vertue	n1	Virtue	virtue	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
Persons	Persons	n2	Persons	person	0
,	,	,	,	,	0
the	the	dt	the	the	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
putation	putation	n1	putation	putation	0
of	of	pp-f	of	of	0
whose	whose	rg-crq	whose	who	0
worth	worth	n1	worth	worth	0
,	,	,	,	,	0
and	and	cc	and	and	0
merit	merit	n1	merit	merit	0
being	being	vbg	being	be	0
carried	carried	vvn	carried	carry	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
nimble	nimble	j	nimble	nimble	0
,	,	,	,	,	0
and	and	cc	and	and	0
happy	happy	j	happy	happy	0
wings	wings	n2	wings	wing	0
of	of	pp-f	of	of	0
Fame	Fame	n1	Fame	fame	0
,	,	,	,	,	0
makes	makes	vvz	makes	make	0
them	them	pno32	them	they	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
known	known	vvn	known	know	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
engen	engen	vvi	engen	engen	0
∣	∣	sy	∣	∣	0
ders	ders	n2-jn	dears	dear	0
an	an	dt	and	a	0
Admiration	Admiration	n1	Admiration	admiration	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
vertues	vertues	n2	virtues	virtue	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
certain	certain	j	certain	certain	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
respect	respect	n1	respect	respect	0
also	also	av	also	also	0
,	,	,	,	,	0
and	and	cc	and	and	0
reverence	reverence	n1	reverence	reverence	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Persons	Persons	n2	Persons	person	0
,	,	,	,	,	0
even	even	av	even	even	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
never	never	av-x	never	never	0
saw	saw	vvd	saw	see	0
them	them	pno32	them	they	0
.	.	.	.	.	1
This	This	np1	This	This	0
,	,	,	,	,	0
Noble	Noble	j	Noble	noble	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
principal	principal	j-jn	principal	principal	0
motive	motive	n1	motive	motive	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
animates	animates	vvz	animates	animate	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
instigates	instigates	vvz	instigates	instigate	0
me	me	pno11	me	i	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
consecrate	consecrate	vvi	consecrate	consecrate	0
this	this	d	this	this	0
Translation	Translation	n1	Translation	translation	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
assurance	assurance	n1	assurance	assurance	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
benigne	benigne	j	benign	benign	0
acceptation	acceptation	n1	acceptation	acceptation	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
Fortune	Fortune	n1	Fortune	fortune	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
as	as	p-acp	as	as	0
favour	favour	n1	favour	favour	0
∣	∣	sy	∣	∣	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
me	me	pno11	me	i	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
making	making	vvg	making	make	0
me	me	pno11	me	i	0
knowne	knowne	vvn	known	know	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
most	most	av-ds	most	most	0
worthy	worthy	j	worthy	worthy	0
Person	Person	n1	Person	person	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Fame	Fame	n1	Fame	fame	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
liberall	liberall	j	liberal	liberal	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
making	making	vvg	making	make	0
me	me	pno11	me	i	0
participant	participant	j	participant	participant	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
report	report	n1	report	report	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
high	high	j	high	high	0
Birth	Birth	n1	Birth	birth	0
,	,	,	,	,	0
and	and	cc	and	and	0
Qualities	Qualities	n2	Qualities	quality	0
abroad	abroad	av	abroad	abroad	0
.	.	.	.	.	1
Wherefore	Wherefore	q-crq	Wherefore	wherefore	0
,	,	,	,	,	0
being	being	vbg	being	be	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
a	a	dt	a	a	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
halfe-stranger	halfe-stranger	n1	halfe-stranger	halfe-stranger	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
Country	Country	n1	Country	country	0
,	,	,	,	,	0
(	(	(	(	(	0
not	not	xx	not	not	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Idiom	Idiom	n1	Idiom	idiom	0
thereof	thereof	av	thereof	thereof	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
whom	whom	ro-crq	whom	who	0
should	should	vmd	should	shall	0
I	I	pns11	I	i	0
addresse	addresse	vvi	address	address	0
the	the	dt	the	the	0
first	first	ord	first	first	0
fruits	fruits	n2	fruits	fruit	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
small	small	j	small	small	0
labours	labours	n2	labours	labour	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
my	my	po11	my	my	0
late	late	j	late	late	0
return	return	n1	return	return	0
into	into	p-acp	into	into	0
it	it	pn31	it	it	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	p-acp	to	to	0
so	so	av	so	so	0
worthy	worthy	j	worthy	worthy	0
a	a	dt	a	a	0
Branch	Branch	n1	Branch	branch	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
illustrious	illustrious	j	illustrious	illustrious	0
,	,	,	,	,	0
and	and	cc	and	and	0
Heroick	Heroick	j	Heroic	heroic	0
Stock	Stock	n1	Stock	stock	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Russells	Russells	np1	Russells	Russells	0
?	?	?	?	?	1
And	And	cc	And	and	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
should	should	vmd	should	shall	0
I	I	pns11	I	i	0
dedicate	dedicate	vvi	dedicate	dedicate	0
a	a	pp-f	a	of	0
Hi	Hi	pno31	Him	he	0
∣	∣	sy	∣	∣	0
story	story	n1	story	story	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
contains	contains	vvz	contains	contain	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
renowned	renowned	j-vvn	renowned	renown	0
Exploits	Exploits	n2	Exploits	exploit	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
remarkable	remarkable	j	remarkable	remarkable	0
,	,	,	,	,	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
imitable	imitable	j	imitable	imitable	0
Actions	Actions	n2	Actions	action	0
,	,	,	,	,	0
Transactions	Transactions	n2	Transactions	transaction	0
,	,	,	,	,	0
and	and	cc	and	and	0
Examples	Examples	n2	Examples	example	0
,	,	,	,	,	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
Court	Court	n1	Court	court	0
and	and	cc	and	and	0
Camp	Camp	n1	Camp	camp	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
bravest	bravest	js	bravest	brave	0
Hero's	Hero's	n2	Hero's	hero	0
of	of	pp-f	of	of	0
Europe	Europe	np1	Europe	Europe	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
so	so	av	so	so	0
long	long	j	long	long	0
a	a	dt	a	a	0
Series	Series	n2	Series	series	0
of	of	pp-f	of	of	0
years	years	n2	years	year	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
the	the	dt	the	the	0
reputation	reputation	n1	reputation	reputation	0
of	of	pp-f	of	of	0
whose	whose	r-crq	whose	who	0
in	in	p-acp	in	in	0
vincible	vincible	j	vincible	vincible	0
Courage	Courage	n1	Courage	courage	0
in	in	p-acp	in	in	0
war	war	n1	war	war	0
,	,	,	,	,	0
and	and	cc	and	and	0
whose	whose	rg-crq	whose	who	0
incomparable	incomparable	j	incomparable	incomparable	0
Courtesie	Courtesie	n1	Courtesy	courtesy	0
in	in	p-acp	in	in	0
Peace	Peace	n1	Peace	peace	0
,	,	,	,	,	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
singular	singular	j	singular	singular	0
Generosity	Generosity	n1	Generosity	generosity	0
,	,	,	,	,	0
Clemency	Clemency	n1	Clemency	clemency	0
,	,	,	,	,	0
and	and	cc	and	and	0
Benignity	Benignity	n1	Benignity	benignity	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
conditions	conditions	n2	conditions	condition	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
occasions	occasions	n2	occasions	occasion	0
in	in	p-acp	in	in	0
generall	generall	n1	general	general	0
,	,	,	,	,	0
gives	gives	vvz	gives	give	0
me	me	pno11	me	i	0
sufficient	sufficient	j	sufficient	sufficient	0
ground	ground	n1	ground	ground	0
to	to	pc-acp	to	to	0
hope	hope	vvi	hope	hope	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
vouchsafe	vouchsafe	vvi	vouchsafe	vouchsafe	0
to	to	pc-acp	to	to	0
patronize	patronize	vvi	patronise	patronize	0
the	the	dt	the	the	0
Worke	Worke	n1	Work	work	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
par	par	fw-fr	par	par	0
∣	∣	sy	∣	∣	0
don	don	n1	dONE	don	0
the	the	dt	the	the	0
presumption	presumption	n1	presumption	presumption	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Workman	Workman	n1	Workman	workman	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
live	live	vvb	live	live	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
zeals	zeals	n2	zeals	zeal	0
,	,	,	,	,	0
and	and	cc	and	and	0
respect	respect	n1	respect	respect	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
onely	onely	j	only	only	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
am	am	vbm	am	be	0
∣	∣	sy	∣	∣	0
bition	bition	n1	bition	bition	0
?	?	?	?	?	1
Be	Be	vbb	Be	be	0
pleased	pleased	vvn	pleased	please	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
Most	Most	av-ds	Most	most	0
noble	noble	j	noble	noble	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
embrave	embrave	vvb	embrave	embrave	0
it	it	pn31	it	it	0
as	as	a-acp	as	as	0
propitiously	propitiously	av-j	propitiously	propitious	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
presented	presented	vvn	presented	present	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
humbly	humbly	av-j	humbly	humble	0
;	;	;	;	;	0
and	and	cc	and	and	0
excuse	excuse	vvb	excuse	excuse	0
the	the	dt	the	the	0
