Dear	Dear	j-jn	Dear	dear	0
and	and	cc	and	and	0
Honoured	Honoured	j-vvn	Honoured	honour	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Send	Send	vvb	Send	send	0
You	You	pn22	You	you	0
this	this	d	this	this	0
to	to	pc-acp	to	to	0
express	express	vvi	express	express	0
my	my	po11	my	my	0
hearty	hearty	j	hearty	hearty	0
Wishes	Wishes	n2	Wishes	wish	0
,	,	,	,	,	0
That	That	cst	That	that	0
You	You	pn22	You	you	0
may	may	vmb	may	may	0
enjoy	enjoy	vvi	enjoy	enjoy	0
a	a	dt	a	a	0
Happy	Happy	j	Happy	happy	0
Christmass	Christmass	np1	Christmass	Christmas	0
and	and	cc	and	and	0
New-Year	New-Year	n1	New-Year	new-year	0
.	.	.	.	.	1
And	And	cc	And	and	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
let	let	vvi	let	let	0
You	You	pn22	You	you	0
know	know	vvb	know	know	0
,	,	,	,	,	0
That	That	cst	That	that	0
the	the	dt	the	the	0
kind	kind	j	kind	kind	0
Letter	Letter	n1	Letter	letter	0
You	You	pn22	You	you	0
writ	writ	vvd	writ	write	0
me	me	pno11	me	i	0
long	long	av-j	long	long	0
since	since	a-acp	since	since	0
(	(	(	(	(	0
wherein	wherein	c-crq	wherein	wherein	0
You	You	pn22	You	you	0
desire	desire	vvb	desire	desire	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
the	the	dt	the	the	0
Descrip	Descrip	n1	Descrip	descrip	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Tyre	Tyre	n1	Tyre	tyre	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Holy	Holy	j	Holy	holy	0
Sepulchre	Sepulchre	n1	Sepulchre	sepulchre	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
at	at	p-acp	at	at	0
Constantinople	Constantinople	np1	Constantinople	Constantinople	0
,	,	,	,	,	0
men	men	n2	men	man	0
∣	∣	sy	∣	∣	0
tioned	tioned	j	tioned	tioned	0
and	and	cc	and	and	0
described	described	vvn	described	describe	0
by	by	p-acp	by	by	0
Eusebius	Eusebius	np1	Eusebius	Eusebius	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Ecclesiastical	Ecclesiastical	j	Ecclesiastical	ecclesiastical	0
History	History	n1	History	history	0
,	,	,	,	,	0
