Honoured	Honoured	j-vvn	Honoured	honour	0
Sirs	Sirs	n2	Sirs	sir	0
,	,	,	,	,	0
IT	IT	pn31	IT	it	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
great	great	j	great	great	0
designe	designe	n1	design	design	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
up	up	a-acp	up	up	0
his	his	po31	his	his	0
Son	Son	n1	Son	son	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
his	his	po31	his	his	0
King	King	n1	King	king	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
hill	hill	n1	hill	hill	0
of	of	pp-f	of	of	0
Sion	Sion	np1	Sion	Zion	0
,	,	,	,	,	0
and	and	cc	and	and	0
(	(	(	(	(	0
though	though	cs	though	though	0
the	the	dt	the	the	0
Heathen	Heathen	j-jn	Heathen	heathen	0
rage	rage	n1	rage	rage	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
people	people	n1	people	people	0
imagine	imagine	vvb	imagine	imagine	0
vain	vain	j	vain	vain	0
things	things	n2	things	thing	0
,	,	,	,	,	0
saying	saying	vvg	saying	say	0
,	,	,	,	,	0
Come	Come	vvb	Come	come	0
let	let	vvb	let	let	0
us	us	pno12	us	we	0
break	break	vvi	break	break	0
their	their	po32	their	their	0
bonds	bonds	n2	bonds	bond	0
in	in	p-acp	in	in	0
sunder	sunder	av	sunder	sunder	0
,	,	,	,	,	0
and	and	cc	and	and	0
cast	cast	vvd	cast	cast	0
away	away	av	away	away	0
their	their	po32	their	their	0
cords	cords	n2	cords	cord	0
from	from	p-acp	from	from	0
us	us	pno12	us	we	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
him	him	pno31	him	he	0
the	the	dt	the	the	0
Heathen	Heathen	j-jn	Heathen	heathen	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
inheritance	inheritance	n1	inheritance	inheritance	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
uttermost	uttermost	j	uttermost	uttermost	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
possession	possession	n1	possession	possession	0
.	.	.	.	.	1
I	I	pns11	I	i	0
say	say	vvb	say	say	0
,	,	,	,	,	0
this	this	d	this	this	0
being	being	vbg	being	be	0
Gods	Gods	npg1	Gods	God	0
design	design	n1	design	design	0
,	,	,	,	,	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
effecting	effecting	vvg	effecting	effect	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
given	given	vvn	given	give	0
all	all	d	all	all	0
power	power	n1	power	power	0
and	and	cc	and	and	0
authori	authori	fw-la	authori	authori	0
∣	∣	sy	∣	∣	0
ty	ty	zz	ty	ty	0
in	in	p-acp	in	in	0
heaven	heaven	n1	heaven	heaven	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
earth	earth	n1	earth	earth	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
and	and	cc	and	and	0
accordingly	accordingly	av-vvg	accordingly	accord	0
Jesus	Jesus	uh-np	Jesus	jesus	0
Christ	Christ	np1	Christ	Christ	0
hath	hath	vhz	hath	have	0
undertaken	undertaken	vvn	undertaken	undertake	0
to	to	pc-acp	to	to	0
execute	execute	vvi	execute	execute	0
all	all	d	all	all	0
Gods	Gods	ng1	Gods	god	0
Decrees	Decrees	n2	Decrees	decree	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
mentioned	mentioned	vvn	mentioned	mention	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Prophesie	Prophesie	vvb	Prophesy	prophesy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Book	Book	n1	Book	book	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Revelation	Revelation	n1	Revelation	revelation	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
we	we	pns12	we	we	0
finde	finde	vvb	find	find	0
that	that	cst	that	that	0
God	God	np1	God	God	0
had	had	vhd	had	have	0
decreed	decreed	vvn	decreed	decree	0
,	,	,	,	,	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
an	an	dt	and	a	0
appointed	appointed	j-vvn	appointed	appoint	0
terme	terme	n1	term	term	0
of	of	pp-f	of	of	0
time	time	n1	time	time	0
,	,	,	,	,	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
his	his	po31	his	his	0
Tem	Tem	n1	Tem	tem	0
∣	∣	sy	∣	∣	0
ple	ple	n1	ple	ple	0
,	,	,	,	,	0
his	his	po31	his	his	0
Saints	Saints	n2	Saints	saint	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
afflicted	afflicted	j-vvn	afflicted	afflict	0
,	,	,	,	,	0
persecuted	persecuted	vvn	persecuted	persecute	0
,	,	,	,	,	0
de	de	fw-la	de	de	0
