REVEREND	REVEREND	n-jn	REVEREND	reverend	0
and	and	cc	and	and	0
Vertuous	Vertuous	j	Virtuous	virtuous	0
men	men	n2	men	man	0
,	,	,	,	,	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
,	,	,	,	,	0
that	that	cst	that	that	0
this	this	d	this	this	0
ensuing	ensuing	j-vvg	ensuing	ensue	0
Trea	Trea	np1	Trea	Trea	0
∣	∣	sy	∣	∣	0
tise	tise	n1	tise	tise	0
will	will	n1	will	will	0
become	become	vvi	become	become	0
profitable	profitable	j	profitable	profitable	0
to	to	p-acp	to	to	0
diuers	diuers	j	diverse	diverse	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Catholike	Catholike	jp	Catholic	catholic	0
Laity	Laity	np1	Laity	Laity	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
ingenuously	ingenuously	av-j	ingenuously	ingenuous	0
I	I	pns11	I	i	0
confesse	confesse	vvb	confess	confess	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
chiefly	chiefly	av-jn	chiefly	chief	0
and	and	cc	and	and	0
prin	prin	fw-gr	prin	prin	0
∣	∣	sy	∣	∣	0
ciplly	ciplly	j	ciplly	ciplly	0
vndetaken	vndetaken	vvn	vndetaken	vndetaken	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
aduancement	aduancement	n1	advancement	advancement	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Stu	Stu	np1	Stu	Stuffe	0
∣	∣	sy	∣	∣	0
dies	dies	vvz	die	die	0
in	in	p-acp	in	in	0
Cntrouersies	Cntrouersies	n2	Cntrouersies	cntrouersy	0
of	of	pp-f	of	of	0
Fayth	Fayth	n1	Faith	faith	0
:	:	:	:	:	0
I	I	pns11	I	i	0
meane	meane	vvb	mean	mean	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
∣	∣	sy	∣	∣	0
such	such	av	such	such	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
haue	haue	vhb	have	have	0
spent	spent	vvn	spent	spend	0
your	your	po22	your	your	0
last	last	ord	last	last	0
yeares	yeares	n2	years	year	0
in	in	p-acp	in	in	0
umane	umane	j	umane	umane	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
and	and	cc	and	and	0
points	points	n2	points	point	0
of	of	pp-f	of	of	0
School-Diuinity	School-Diuinity	n1	School-Diuinity	school-diuinity	0
,	,	,	,	,	0
nd	nd	cc	and	and	0
are	are	vbr	are	be	0
therefore	therefore	av	therefore	therefore	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
your	your	po22	your	your	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
ri	ri	zz	ri	ri	0
∣	∣	sy	∣	∣	0
rage	rage	n1	rage	rage	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
yet	yet	av	yet	yet	0
litle	litle	j	little	little	0
conuersant	conuersant	j	conversant	conversant	0
in	in	p-acp	in	in	0
Controuersies	Controuersies	n2	Controversies	controversy	0
of	of	pp-f	of	of	0
fayth	fayth	n1	faith	faith	0
,	,	,	,	,	0
ventilated	ventilated	vvn	ventilated	ventilate	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
day	day	n1	day	day	0
betweene	betweene	p-acp	between	between	0
the	the	dt	the	the	0
Ca	Ca	zz	Ca	ca	0
∣	∣	sy	∣	∣	0
tholike	tholike	j	tholike	tholike	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Protestant	Protestant	n1	Protestant	protestant	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
those	those	d	those	those	0
others	others	n2-jn	others	other	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
function	function	n1	function	function	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
full	full	j	full	full	0
,	,	,	,	,	0
and	and	cc	and	and	0
great	great	j	great	great	0
yeares	yeares	n2	years	year	0
,	,	,	,	,	0
this	this	d	this	this	0
Discourse	Discourse	n1	Discourse	discourse	0
(	(	(	(	(	0
I	I	pns11	I	i	0
confesse	confesse	vvb	confess	confess	0
)	)	)	)	)	0
is	is	vbz	is	be	0
lesse	lesse	av-dc	less	less	0
seruiceable	seruiceable	j	serviceable	serviceable	0
;	;	;	;	;	0
since	since	c-acp	since	since	0
themselues	themselues	px32	themselves	themselves	0
through	through	p-acp	through	through	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
reading	reading	vvg	reading	read	0
are	are	vbr	are	be	0
(	(	(	(	(	0
no	no	dx	no	no	0
doubt	doubt	n1	doubt	doubt	0
)	)	)	)	)	0
well	well	av	well	well	0
acquainted	acquainted	vvn	acquainted	acquaint	0
with	with	p-acp	with	with	0
most	most	ds	most	most	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Animaduersions	Animaduersions	n2	Animadversions	animadversion	0
ere	ere	c-acp	ere	ere	0
set	set	vvn	set	set	0
downe	downe	a-acp	down	down	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
haue	haue	vhi	have	have	0
any	any	d	any	any	0
such	such	d	such	such	0
graue	graue	j	graven	grave	0
and	and	cc	and	and	0
learned	learned	j	learned	learned	0
men	men	n2	men	man	0
thinke	thinke	vvb	think	think	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
adresse	adresse	vvi	address	address	0
this	this	d	this	this	0
Worke	Worke	n1	Work	work	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
further	further	jc	further	further	0
benefit	benefit	n1	benefit	benefit	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
willingly	willingly	av-j	willingly	willing	0
grant	grant	vvb	grant	grant	0
,	,	,	,	,	0
that	that	cst	that	that	0
though	though	cs	though	though	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
lyfe	lyfe	n1	life	life	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
euer	euer	av	ever	ever	0
ready	ready	j	ready	ready	0
rather	rather	av	rather	rather	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
structed	structed	vvn	structed	struct	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
,	,	,	,	,	0
then	then	av	then	then	0
vndertake	vndertake	vvb	undertake	undertake	0
to	to	pc-acp	to	to	0
instruct	instruct	vvi	instruct	instruct	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Touching	Touching	vvg	Touching	touch	0
the	the	dt	the	the	0
Subiect	Subiect	n-jn	Subject	subject	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Treatise	Treatise	n1	Treatise	treatise	0
,	,	,	,	,	0
it	it	pn31	it	it	0
contay	contay	vvi	contay	contay	0
∣	∣	sy	∣	∣	0
neth	neth	n1	neth	neth	0
certaine	certaine	j	certain	certain	0
Controuersiall	Controuersiall	j	Controversial	controversial	0
Animaduersions	Animaduersions	n2	Animadversions	animadversion	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
so	so	av	so	so	0
I	I	pns11	I	i	0
here	here	av	here	here	0
call	call	vvb	call	call	0
them	them	pno32	them	they	0
about	about	p-acp	about	about	0
Mattes	Mattes	n2	Mats	mat	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
Animaduersions	Animaduersions	n2	Animadversions	animadversion	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
most	most	ds	most	most	0
different	different	j	different	different	0
ad	ad	cc	and	and	0
seuerall	seuerall	j	several	several	0
points	points	n2	points	point	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
their	their	po32	their	their	0
diuersiy	diuersiy	av-j	diuersiy	diuersiy	0
they	they	pns32	they	they	0
can	can	vmb	can	can	0
hardly	hardly	av	hardly	hardly	0
be	be	vbi	be	be	0
reduced	reduced	vvn	reduced	reduce	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
certaine	certaine	j	certain	certain	0
Heads	Heads	n2	Heads	head	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
set	set	vvn	set	set	0
downe	downe	a-acp	down	down	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
praecise	praecise	j	precise	precise	0
Method	Method	n1	Method	method	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
m	m	crd	m	m	0
∣	∣	sy	∣	∣	0
tuall	tuall	j	tuall	tuall	0
dependency	dependency	n1	dependency	dependency	0
one	one	crd	one	one	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
.	.	.	.	.	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
i	i	pns11	i	i	0
regard	regard	vvb	regard	regard	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
Method	Method	n1	Method	method	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
entituled	entituled	vvn	entitled	entitle	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Worke	Worke	n1	Work	work	0
Miscellania	Miscellania	np1	Miscellania	Miscellania	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
being	being	vbg	being	be	0
a	a	dt	a	a	0
mixture	mixture	n1	mixture	mixture	0
of	of	pp-f	of	of	0
things	things	n2	things	thing	0
in	in	p-acp	in	in	0
themselues	themselues	px32	themselves	themselves	0
heterogeniou	heterogeniou	j	heterogeniou	heterogeniou	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
dif	dif	n1	dif	dif	0
∣	∣	sy	∣	∣	0
ferent	ferent	j	ferent	ferent	0
natures	natures	n1	nature's	nature	0
.	.	.	.	.	1
And	And	cc	And	and	0
although	although	cs	although	although	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
might	might	vmd	might	may	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
touching	touching	vvg	touching	touch	0
the	the	dt	the	the	0
same	same	d	same	same	0
point	point	n1	point	point	0
)	)	)	)	)	0
be	be	vbb	be	be	0
ranged	ranged	vvn	ranged	range	0
and	and	cc	and	and	0
set	set	vvn	set	set	0
downe	downe	a-acp	down	down	0
to	to	pc-acp	to	to	0
∣	∣	sy	∣	∣	0
geather	geather	vvi	gather	gather	0
(	(	(	(	(	0
and	and	cc	and	and	0
this	this	d	this	this	0
chiefly	chiefly	av-jn	chiefly	chief	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
which	which	r-crq	which	which	0
do	do	vdb	do	do	0
concerne	concerne	vvi	concern	concern	0
the	the	dt	the	the	0
Reall	Reall	j	Real	real	0
Presence	Presence	n1	Presence	presence	0
;	;	;	;	;	0
)	)	)	)	)	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
purposely	purposely	av	purposely	purposely	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
,	,	,	,	,	0
marshalled	marshalled	vvn	marshaled	marshal	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
different	different	j	different	different	0
places	places	n2	places	place	0
,	,	,	,	,	0
the	the	dt	the	the	0
better	better	jc	better	better	0
to	to	pc-acp	to	to	0
obserue	obserue	vvi	observe	observe	0
the	the	pno32	thee	they	0
,	,	,	,	,	0
required	required	vvd	required	require	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ta	ta	fw-fr	ta	ta	0
Method	Method	n1	Method	method	0
of	of	pp-f	of	of	0
Miscellania	Miscellania	np1	Miscellania	Miscellania	0
;	;	;	;	;	0
that	that	cst	that	that	0
so	so	av	so	so	0
no	no	dx	no	no	0
one	one	pi	one	one	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
Booke	Booke	n1	Book	book	0
shall	shall	vmb	shall	shall	0
differ	differ	vvi	differ	differ	0
in	in	p-acp	in	in	0
fome	fome	n1	foam	foam	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	0
or	or	cc	or	or	0
fr	fr	vvi	fr	fr	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
:	:	:	:	:	0
imitating	imitating	vvg	imitating	imitate	0
herein	herein	av	herein	herein	0
the	the	dt	the	the	0
vsuall	vsuall	j	usual	usual	0
Order	Order	n1	Order	order	0
of	of	pp-f	of	of	0
E	E	sy	E	e	0
∣	∣	sy	∣	∣	0
grams	grams	n2	grams	gram	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
Method	Method	n1	Method	method	0
in	in	p-acp	in	in	0
setting	setting	vvg	setting	set	0
them	them	pno32	them	they	0
downe	downe	a-acp	down	down	0
co	co	n1	counterfeit	counterfeit	0
¦	¦	sy	¦	¦	0
sists	sists	n2	sists	fist	0
in	in	p-acp	in	in	0
not	not	xx	not	not	0
obseruing	obseruing	vvg	observing	observe	0
of	of	pp-f	of	of	0
Method	Method	n1	Method	method	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
except	except	vvi	except	except	0
ce	ce	fw-fr	ce	ce	0
¦	¦	sy	¦	¦	0
taine	taine	zz	taine	taine	0
Animaduersions	Animaduersions	n2	Animadversions	animadversion	0
in	in	p-acp	in	in	0
defence	defence	n1	defence	defence	0
and	and	cc	and	and	0
proofe	proofe	n1	proof	proof	0
