SIRS	SIRS	np1	SIRS	Sirs	0
,	,	,	,	,	0
YOur	YOur	po22	YOur	your	0
deceased	deceased	j-vvn	deceased	decease	0
friend	friend	n1	friend	friend	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
yet	yet	av	yet	yet	0
speechlesse	speechlesse	j	speechless	speechless	0
,	,	,	,	,	0
he	he	pns31	he	he	0
calls	calls	vvz	calls	call	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
beware	beware	vvi	beware	beware	0
and	and	cc	and	and	0
repent	repent	vvi	repent	repent	0
;	;	;	;	;	0
some	some	d	some	some	0
preach	preach	vvb	preach	preach	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
more	more	n1	more	moor	0
practically	practically	av-j	practically	practical	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
dead	dead	j	dead	dead	0
,	,	,	,	,	0
then	then	av	then	then	0
ever	ever	av	ever	ever	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
whilst	whilst	cs	while	while	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
alive	alive	j	alive	alive	0
.	.	.	.	.	1
You	You	pn22	You	you	0
that	that	d	that	that	0
were	were	vbdr	were	be	0
his	his	po31	his	his	0
Patrons	Patrons	n2	Patrons	patron	0
and	and	cc	and	and	0
Encouragers	Encouragers	n2	Encouragers	encourager	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
hee	hee	pns31	he	he	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
knowledged	knowledged	j	knowledged	knowledged	0
ever	ever	av	ever	ever	0
,	,	,	,	,	0
Dr.	Dr.	n1	Dr.	dr.	0
Bayly	Bayly	n1	Baily	bailiff	0
,	,	,	,	,	0
Dr.	Dr.	n1	Dr.	dr.	0
Prideaux	Prideaux	np1	Prideaux	Prideaux	0
,	,	,	,	,	0
Dr.	Dr.	n1	Dr.	dr.	0
Fell	Fell	vvd	Fell	fall	0
.	.	.	.	.	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
heigth	heigth	n1	heighth	heighth	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Rebellion	Rebellion	n1	Rebellion	rebellion	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
you	you	pn22	you	you	0
beware	beware	vvi	beware	beware	0
lest	lest	cs	lest	lest	0
a	a	dt	a	a	0
worse	worse	jc	worse	worse	0
thing	thing	n1	thing	thing	0
come	come	vvn	come	come	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
.	.	.	.	.	1
You	You	pn22	You	you	0
that	that	d	that	that	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
Licensers	Licensers	n2	Licensers	licenser	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
subtile	subtile	j	subtle	subtle	0
Atheisme	Atheisme	n1	Atheism	atheism	0
,	,	,	,	,	0
Repent	Repent	vvb	Repent	repent	0
,	,	,	,	,	0
Repent	Repent	vvb	Repent	repent	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
so	so	av	so	so	0
hardened	hardened	vvn	hardened	harden	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
flattery	flattery	n1	flattery	flattery	0
,	,	,	,	,	0
that	that	cst	that	that	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
ought	ought	pi	ought	aught	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
charitable	charitable	j	charitable	charitable	0
man	man	n1	man	man	0
can	can	vmb	can	can	0
judge	judge	vvi	judge	judge	0
)	)	)	)	)	0
hee	hee	pns31	he	he	0
perished	perished	vvd	perished	perish	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Approbation	Approbation	n1	Approbation	approbation	0
:	:	:	:	:	0
he	he	pns31	he	he	0
ever	ever	av	ever	ever	0
appealed	appealed	vvd	appealed	appeal	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
works	works	n2	works	work	0
even	even	av	even	even	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
very	very	j	very	very	0
dying	dying	j-vvg	dying	die	0
day	day	n1	day	day	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
was	was	vbds	was	be	0
it	it	pn31	it	it	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
made	made	vvd	made	make	0
him	him	pno31	him	he	0
dote	dote	vvi	dote	dote	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
your	your	po22	your	your	0
Licence	Licence	n1	Licence	licence	0
and	and	cc	and	and	0
Approbation	Approbation	n1	Approbation	approbation	0
?	?	?	?	?	1
Heark	Heark	vvb	Hark	hark	0
what	what	r-crq	what	what	0
hee	hee	pns31	he	he	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
The	The	dt	The	the	0
third	third	ord	third	three	0
and	and	cc	and	and	0
last	last	ord	last	last	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Accusation	Accusation	n1	Accusation	accusation	0
was	was	vbds	was	be	0
,	,	,	,	,	0
That	That	cst	That	that	0
I	I	pns11	I	i	0
answer	answer	vvb	answer	answer	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
principles	principles	n2	principles	principle	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
Protestants	Protestants	n2	Protestants	protestant	0
themselves	themselves	px32	themselves	themselves	0
will	will	vmb	will	will	0
professe	professe	vvi	profess	profess	0
to	to	pc-acp	to	to	0
detest	detest	vvi	detest	detest	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
indeed	indeed	av	indeed	indeed	0
were	were	vbdr	were	be	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
if	if	cs	if	if	0
