Right	Right	av-jn	Right	right	0
Reverend	Reverend	n-jn	Reverend	reverend	0
,	,	,	,	,	0
ALbeit	ALbeit	cs	ALbeit	albeit	0
I	I	pns11	I	i	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
know	know	vvb	know	know	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
desirous	desirous	j	desirous	desirous	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
addresses	addresses	n2	addresses	address	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
is	is	vbz	is	be	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Piece	Piece	n1	Piece	piece	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
mine	mine	png11	mine	i	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
)	)	)	)	)	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
worth	worth	j	worth	worth	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
deserve	deserve	vvi	deserve	deserve	0
the	the	dt	the	the	0
Patronage	Patronage	n1	Patronage	patronage	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
many	many	d	many	many	0
Reverend	Reverend	n-jn	Reverend	reverend	0
,	,	,	,	,	0
and	and	cc	and	and	0
Learned	Learned	j	Learned	learned	0
men	men	n2	men	man	0
;	;	;	;	;	0
Yet	Yet	av	Yet	yet	0
the	the	dt	the	the	0
reasons	reasons	n2	reasons	reason	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
moved	moved	vvn	moved	move	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
it	it	pn31	it	it	0
first	first	ord	first	first	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
under	under	p-acp	under	under	0
your	your	po22	your	your	0
name	name	n1	name	name	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
view	view	n1	view	view	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
so	so	av	so	so	0
pressing	pressing	vvg	pressing	press	0
upon	upon	p-acp	upon	upon	0
me	me	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
incline	incline	vvi	incline	incline	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
choice	choice	n1	choice	choice	0
.	.	.	.	.	1
One	One	crd	One	one	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
first	first	ord	first	first	0
mover	mover	n1	mover	mover	0
and	and	cc	and	and	0
solicitour	solicitour	n1	solicitor	solicitor	0
of	of	pp-f	of	of	0
me	me	pno11	me	i	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
under	under	p-acp	under	under	0
∣	∣	sy	∣	∣	0
taking	taking	vvg	taking	take	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
kinde	kinde	n1	kind	kind	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
little	little	av-j	little	little	0
dream'd	dream'd	vvd	dreamed	dream	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
a	a	dt	a	a	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
continued	continued	vvn	continued	continue	0
a	a	dt	a	a	0
constant	constant	j	constant	constant	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
courager	courager	n1	courager	courager	0
of	of	pp-f	of	of	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
going	going	vvg	going	go	0
about	about	p-acp	about	about	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Others	Others	ng2-jn	Others	other	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
particularly	particularly	av-j	particularly	particular	0
assistant	assistant	n1	assistant	assistant	0
and	and	cc	and	and	0
very	very	av	very	very	0
refreshful	refreshful	j	refreshful	refreshful	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
perusing	perusing	vvg	perusing	peruse	0
this	this	d	this	this	0
and	and	cc	and	and	0
the	the	dt	the	the	0
former	former	j	former	former	0
pieces	pieces	n2	pieces	piece	0
before	before	c-acp	before	before	0
they	they	pns32	they	they	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
publick	publick	j	public	public	0
view	view	n1	view	view	0
,	,	,	,	,	0
and	and	cc	and	and	0
