THe	THe	dt	THe	the	0
Observations	Observations	n2	Observations	observation	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
happened	happened	vvd	happened	happen	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
designed	designed	vvd	designed	design	0
them	them	pno32	them	they	0
not	not	xx	not	not	0
)	)	)	)	)	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Bills	Bills	n2	Bills	bill	0
of	of	pp-f	of	of	0
Mortality	Mortality	n1	Mortality	mortality	0
,	,	,	,	,	0
have	have	vhb	have	have	0
fallen	fallen	vvn	fallen	fall	0
out	out	av	out	out	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
both	both	d	both	both	0
Political	Political	j	Political	political	0
,	,	,	,	,	0
and	and	cc	and	and	0
Natural	Natural	j	Natural	natural	0
,	,	,	,	,	0
some	some	d	some	some	0
concerning	concerning	vvg	concerning	concern	0
Trade	Trade	n1	Trade	trade	0
,	,	,	,	,	0
and	and	cc	and	and	0
Govern	Govern	vvi	Govern	govern	0
∣	∣	sy	∣	∣	0
ment	ment	fw-la	ment	ment	0
,	,	,	,	,	0
others	others	n2-jn	others	other	0
concerning	concerning	vvg	concerning	concern	0
the	the	dt	the	the	0
Air	Air	n1	Air	air	0
,	,	,	,	,	0
Countries	Countries	n2	Countries	country	0
,	,	,	,	,	0
Seasons	Seasons	n2	Seasons	season	0
,	,	,	,	,	0
Fruitfulness	Fruitfulness	n1	Fruitfulness	fruitfulness	0
,	,	,	,	,	0
Health	Health	n1	Health	health	0
,	,	,	,	,	0
Diseases	Diseases	n2	Diseases	disease	0
,	,	,	,	,	0
Longevity	Longevity	n1	Longevity	longevity	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
proportions	proportions	n2	proportions	proportion	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
tween	tween	n2	tween	tween	0
the	the	dt	the	the	0
Sex	Sex	n1	Sex	sex	0
,	,	,	,	,	0
and	and	cc	and	and	0
Ages	Ages	n2	Ages	age	0
of	of	pp-f	of	of	0
Mankinde	Mankinde	n1	Mankind	mankind	0
.	.	.	.	.	1
All	All	av-d	All	all	0
which	which	r-crq	which	which	0
(	(	(	(	(	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	n1	cause	cause	0
Sr.	Sr.	n1	Sr.	sir	1
Francis	Francis	np1	Francis	Francis	0
Bacon	Bacon	n1	Bacon	bacon	0
reckons	reckons	vvz	reckons	reckon	0
his	his	po31	his	his	0
Discourses	Discourses	n2	Discourses	discourse	0
of	of	pp-f	of	of	0
Life	Life	n1	Life	life	0
and	and	cc	and	and	0
Death	Death	n1	Death	death	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Natural	Natural	j	Natural	natural	0
History	History	n1	History	history	0
;	;	;	;	;	0
and	and	cc	and	and	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
under	under	p-acp	under	under	0
∣	∣	sy	∣	∣	0
stand	stand	vvb	stand	stand	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
are	are	vbr	are	be	0
also	also	av	also	also	0
