SIR	SIR	n1	SIR	sir	0
,	,	,	,	,	0
THE	THE	dt	THE	the	0
Obligations	Obligations	n2	Obligations	obligation	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
stand	stand	vvb	stand	stand	0
indebted	indebted	vvn	indebted	indebt	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
Goodness	Goodness	n1	Goodness	goodness	0
,	,	,	,	,	0
are	are	vbr	are	be	0
so	so	av	so	so	0
many	many	d	many	many	0
and	and	cc	and	and	0
so	so	av	so	so	0
great	great	j	great	great	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Friendship	Friendship	n1	Friendship	friendship	0
with	with	p-acp	with	with	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
pleased	pleased	vvn	pleased	please	0
to	to	p-acp	to	to	0
own	own	d	own	own	0
an	an	dt	and	a	0
unprofitable	unprofitable	j	unprofitable	unprofitable	0
Ser	Ser	zz	Ser	ser	0
∣	∣	sy	∣	∣	0
vant	vant	n1	vant	vaunt	0
,	,	,	,	,	0
so	so	av	so	so	0
constant	constant	j	constant	constant	0
,	,	,	,	,	0
so	so	av	so	so	0
syncere	syncere	j	sincere	sincere	0
,	,	,	,	,	0
so	so	av	so	so	0
zealous	zealous	j	zealous	zealous	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
forced	forced	vvn	forced	force	0
to	to	pc-acp	to	to	0
break	break	vvi	break	break	0
out	out	av	out	out	0
into	into	p-acp	into	into	0
this	this	d	this	this	0
publick	publick	j	public	public	0
Resentment	Resentment	n1	Resentment	resentment	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
necessity	necessity	n1	necessity	necessity	0
than	than	cs	than	than	0
deliberation	deliberation	n1	deliberation	deliberation	0
or	or	cc	or	or	0
choice	choice	n1	choice	choice	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
ease	ease	vvi	ease	ease	0
my	my	po11	my	my	0
self	self	n1	self	self	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Load	Load	n1	Load	load	0
of	of	pp-f	of	of	0
Gratitude	Gratitude	n1	Gratitude	gratitude	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
very	very	av	very	very	0
troublesom	troublesom	j	troublesome	troublesome	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
,	,	,	,	,	0
while	while	cs	while	while	0
it	it	pn31	it	it	0
keeps	keeps	vvz	keeps	keep	0
within	within	a-acp	within	within	0
and	and	cc	and	and	0
preys	preys	vvz	preys	prey	0
upon	upon	p-acp	upon	upon	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
hopes	hopes	n2	hope's	hope	0
of	of	pp-f	of	of	0
ever	ever	av	ever	ever	0
being	being	vbg	being	be	0
consumed	consumed	vvn	consumed	consume	0
,	,	,	,	,	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
Torments	Torments	n2	Torments	torment	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
miserable	miserable	j	miserable	miserable	0
State	State	n1	State	state	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
un	un	j	un	unacustomated	0
∣	∣	sy	∣	∣	0
thankful	thankful	j	thankful	thankful	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
unjust	unjust	j	unjust	unjust	0
,	,	,	,	,	0
or	or	cc	or	or	0
cruel	cruel	j	cruel	cruel	0
,	,	,	,	,	0
or	or	cc	or	or	0
intemperate	intemperate	j	intemperate	intemperate	0
are	are	vbr	are	be	0
condemned	condemned	vvn	condemned	condemn	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
than	than	cs	than	than	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
any	any	d	any	any	0
prospect	prospect	n1	prospect	prospect	0
of	of	pp-f	of	of	0
doing	doing	vdg	doing	do	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
by	by	p-acp	by	by	0
it	it	pn31	it	it	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
You	You	pn22	You	you	0
will	will	vmb	will	will	0
interpret	interpret	vvi	interpret	interpret	0
a	a	dt	a	a	0
Service	Service	n1	Service	service	0
or	or	cc	or	or	0
a	a	dt	a	a	0
respect	respect	n1	respect	respect	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
Modesty	Modesty	n1	Modesty	modesty	0
is	is	vbz	is	be	0
such	such	d	such	such	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
excellent	excellent	j	excellent	excellent	0
Vertues	Vertues	n2	Virtues	virtue	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
endeavours	endeavours	vvz	endeavours	endeavour	0
to	to	pc-acp	to	to	0
conceal	conceal	vvi	conceal	conceal	0
them	them	pno32	them	they	0
even	even	av	even	even	0
from	from	p-acp	from	from	0
Your	Your	po22	Your	your	0
self	self	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
scarce	scarce	av-j	scarce	scarce	0
endure	endure	vvi	endure	endure	0
to	to	pc-acp	to	to	0
hear	hear	vvi	hear	hear	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
from	from	p-acp	from	from	0
others	others	n2-jn	others	other	0
.	.	.	.	.	1
You	You	pn22	You	you	0
must	must	vmb	must	must	0
Pardon	Pardon	vvi	Pardon	pardon	0
me	me	pno11	me	i	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
if	if	cs	if	if	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
provoked	provoked	vvn	provoked	provoke	0
to	to	p-acp	to	to	0
extremity	extremity	n1	extremity	extremity	0
by	by	p-acp	by	by	0
an	an	dt	and	a	0
importu	importu	n1	importu	importu	0
∣	∣	sy	∣	∣	0
nate	nate	fw-fr	nate	nate	0
Goodness	Goodness	n1	Goodness	goodness	0
,	,	,	,	,	0
that	that	cst	that	that	0
pursues	pursues	vvz	pursues	pursue	0
me	me	pno11	me	i	0
with	with	p-acp	with	with	0
so	so	av	so	so	0
unusual	unusual	j	unusual	unusual	0
an	an	dt	and	a	0
Affection	Affection	n1	Affection	affection	0
through	through	p-acp	through	through	0
every	every	d	every	every	0
Stage	Stage	n1	Stage	stage	0
,	,	,	,	,	0
and	and	cc	and	and	0
every	every	d	every	every	0
days	days	n2	days	day	0
Journey	Journey	n1	Journey	journey	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
I	I	pns11	I	i	0
now	now	av	now	now	0
endeavour	endeavour	vvi	endeavour	endeavour	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
You	You	pn22	You	you	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
You	You	pn22	You	you	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
,	,	,	,	,	0
an	an	dt	and	a	0
Example	Example	n1	Example	example	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
that	that	cst	that	that	0
You	You	pn22	You	you	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
shine	shine	vvi	shine	shine	0
any	any	d	any	any	0
longer	longer	av-jc	longer	long	0
in	in	p-acp	in	in	0
darkness	darkness	n1	darkness	darkness	0
and	and	cc	and	and	0
obscu	obscu	fw-la	obscu	obscu	0
∣	∣	sy	∣	∣	0
rity	rity	n1	rity	rity	0
,	,	,	,	,	0
though	though	cs	though	though	0
that	that	d	that	that	0
be	be	vbb	be	be	0
no	no	dx	no	no	0
more	more	av-dc	more	more	0
than	than	cs	than	than	0
the	the	dt	the	the	0
best	best	js	best	best	0
Diamonds	Diamonds	n2	Diamonds	diamond	0
are	are	vbr	are	be	0
known	known	vvn	known	know	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
Sun	Sun	n1	Sun	sun	0
,	,	,	,	,	0
the	the	dt	the	the	0
King	King	n1	King	king	0
and	and	cc	and	and	0
Fountain	Fountain	n1	Fountain	fountain	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Day	Day	n1	Day	day	0
,	,	,	,	,	0
You	You	pn22	You	you	0
may	may	vmb	may	may	0
communicate	communicate	vvi	communicate	communicate	0
the	the	dt	the	the	0
Bright	Bright	j	Bright	bright	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
and	and	cc	and	and	0
Influence	Influence	n1	Influence	influence	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
Temper	Temper	vvi	Temper	temper	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
cold	cold	j-jn	cold	cold	0
and	and	cc	and	and	0
insensible	insensible	j	insensible	insensible	0
Corners	Corners	n2	Corners	corner	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
Poles	Poles	n2	Poles	pole	0
of	of	pp-f	of	of	0
Humanity	Humanity	n1	Humanity	humanity	0
move	move	vvi	move	move	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
listless	listless	j	listless	listless	0
Pace	Pace	n1	Pace	pace	0
,	,	,	,	,	0
and	and	cc	and	and	0
where	where	c-crq	where	where	0
true	true	j	true	true	0
Honour	Honour	n1	Honour	honour	0
and	and	cc	and	and	0
Friendship	Friendship	n1	Friendship	friendship	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
known	known	vvn	known	know	0
.	.	.	.	.	1
Not	Not	xx	Not	not	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
tend	tend	vvb	tend	tend	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
You	You	pn22	You	you	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
Character	Character	n1	Character	character	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
self	self	n1	self	self	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
dangerous	dangerous	j	dangerous	dangerous	0
to	to	pc-acp	to	to	0
tell	tell	vvi	tell	tell	0
You	You	pn22	You	you	0
all	all	d	all	all	0
Your	Your	po22	Your	your	0
own	own	d	own	own	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
humble	humble	j	humble	humble	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
equal	equal	j-jn	equal	equal	0
as	as	c-acp	as	as	0
You	You	pn22	You	you	0
are	are	vbr	are	be	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
free	free	j	free	free	0
from	from	p-acp	from	from	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
of	of	pp-f	of	of	0
Va	Va	uh	Vam	va	0
∣	∣	sy	∣	∣	0
nity	nity	n1	nity	nity	0
or	or	cc	or	or	0
Affectation	Affectation	n1	Affectation	affectation	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
instead	instead	av	instead	instead	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
further	further	jc	further	further	0
Testimony	Testimony	n1	Testimony	testimony	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
new	new	j	new	new	0
Tryal	Tryal	n1	Trial	trial	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
the	the	dt	the	the	0
Goodness	Goodness	n1	Goodness	goodness	0
and	and	cc	and	and	0
Gallantry	Gallantry	n1	Gallantry	gallantry	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
I	I	pns11	I	i	0
lay	lay	vvb	lay	lay	0
this	this	d	this	this	0
worthless	worthless	j	worthless	worthless	0
Trifle	Trifle	n1	Trifle	trifle	0
at	at	p-acp	at	at	0
Your	Your	po22	Your	your	0
Feet	Feet	n2	Feet	foot	0
,	,	,	,	,	0
and	and	cc	and	and	0
bid	bid	vvb	bid	bid	0
You	You	pn22	You	you	0
good	good	j	good	good	0
morrow	morrow	n1	morrow	morrow	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Name	Name	n1	Name	name	0
of	of	pp-f	of	of	0
Patron	Patron	n1	Patron	patron	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
You	You	pn22	You	you	0
will	will	vmb	will	will	0
bear	bear	vvi	bear	bear	0
with	with	p-acp	with	with	0
Patience	Patience	n1	Patience	patience	0
,	,	,	,	,	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
You	You	pn22	You	you	0
