Right	Right	av-jn	Right	right	0
Honourable	Honourable	j	Honourable	honourable	0
Lords	Lords	n2	Lords	lord	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
Honourable	Honourable	j	Honourable	honourable	0
Assembly	Assembly	n1	Assembly	assembly	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
House	House	n1	House	house	0
of	of	pp-f	of	of	0
Commons	Commons	n2	Commons	commons	0
,	,	,	,	,	0
THere	THere	pc-acp	THere	there	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
no	no	dx	no	no	0
Christian	Christian	njp	Christian	christian	0
Church	Church	n1	Church	church	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
yond	yond	av-d	yond	yond	0
the	the	dt	the	the	0
seas	seas	n2	seas	sea	0
,	,	,	,	,	0
departed	departed	vvn	departed	depart	0
from	from	p-acp	from	from	0
Rome	Rome	np1	Rome	Rome	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
given	given	vvn	given	give	0
so	so	av	so	so	0
much	much	d	much	much	0
honourable	honourable	j	honourable	honourable	0
respect	respect	n1	respect	respect	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
day	day	n1	day	day	0
(	(	(	(	(	0
our	our	po12	our	our	0
Christian	Christian	njp	Christian	christian	0
Sabbath	Sabbath	n1	Sabbath	sabbath	0
)	)	)	)	)	0
as	as	c-acp	as	as	0
wee	wee	pns12	we	we	0
here	here	av	here	here	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
our	our	po12	our	our	0
flourishing	flourishing	j-vvg	flourishing	flourish	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
and	and	cc	and	and	0
Nation	Nation	n1	Nation	nation	0
:	:	:	:	:	0
And	And	cc	And	and	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
our	our	po12	our	our	0
glory	glory	n1	glory	glory	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
honour	honour	vvi	honour	honour	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Christ	Christ	np1	Christ	Christ	0
;	;	;	;	;	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
our	our	po12	our	our	0
great	great	j	great	great	0
unhappinesse	unhappinesse	n1	unhappiness	unhappiness	0
to	to	pc-acp	to	to	0
faile	faile	vvi	fail	fail	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
our	our	po12	our	our	0
Christian	Christian	njp	Christian	christian	0
duty	duty	n1	duty	duty	0
,	,	,	,	,	0
so	so	av	so	so	0
confirmed	confirmed	vvn	confirmed	confirm	0
by	by	p-acp	by	by	0
