MOST	MOST	av-ds	MOST	most	0
GRATIOVS	GRATIOVS	j	GRACIOUS	gracious	0
SOVERAIGNE	SOVERAIGNE	n-jn	SOVERAIGNE	sovereign	0
AMongst	AMongst	p-acp	among	among	0
the	the	dt	the	the	0
many	many	d	many	many	0
comforts	comforts	n2	comforts	comfort	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Ministery	Ministery	n1	Ministry	ministry	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
embracing	embracing	vvg	embracing	embrace	0
wher	wher	c-crq	where	where	0
∣	∣	sy	∣	∣	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
Almightie	Almightie	j-jn	Almighty	almighty	0
God	God	np1	God	God	0
was	was	vbds	was	be	0
pleased	pleased	vvn	pleased	please	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
mooue	mooue	vvi	move	move	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Maiesties	Maiesties	ng1	Majesties	majesty	0
blessed	blessed	j-vvn	blessed	bless	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
holy	holy	j	holy	holy	0
memory	memory	n1	memory	memory	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
mooue	mooue	vvi	move	move	0
mine	mine	png11	mine	i	0
,	,	,	,	,	0
this	this	d	this	this	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
one	one	pi	one	one	0
,	,	,	,	,	0
That	That	cst	That	that	0
your	your	po22	your	your	0
Maiesty	Maiesty	n1	Majesty	majesty	0
is	is	vbz	is	be	0
pleasd	pleasd	vvn	pleased	please	0
some	some	d	some	some	0
times	times	n2	times	time	0
,	,	,	,	,	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
to	to	pc-acp	to	to	0
receiue	receiue	vvi	receive	receive	0
into	into	p-acp	into	into	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
returne	returne	vvi	return	return	0
,	,	,	,	,	0
vnto	vnto	p-acp	unto	unto	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
my	my	po11	my	my	0
poore	poore	j	poor	poor	0
Meditations	Meditations	n2	Meditations	meditation	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
gracious	gracious	j	gracious	gracious	0
commandement	commandement	n1	commandment	commandment	0
of	of	pp-f	of	of	0
publishing	publishing	vvg	publishing	publish	0
them	them	pno32	them	they	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Glasse	Glasse	n1	Glass	glass	0
,	,	,	,	,	0
(	(	(	(	(	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
Sun	Sun	n1	Sun	sun	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
Iesus	Iesus	np1	Iesus	Jesus	0
)	)	)	)	)	0
to	to	p-acp	to	to	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
flect	flect	vvb	flect	flect	0
,	,	,	,	,	0
&	&	cc	&	and	0
cast	cast	vvd	cast	cast	0
them	them	pno32	them	they	0
vpon	vpon	p-acp	upon	upon	0
your	your	po22	your	your	0
Sub	Sub	fw-la	Sub	sub	0
∣	∣	sy	∣	∣	0
iects	iects	ng2-jn	iects	iects	0
.	.	.	.	.	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
Metaphor	Metaphor	n1	Metaphor	metaphor	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
your	your	po22	your	your	0
Maiesties	Maiesties	ng1	Majesties	majesty	0
Blessed	Blessed	j-vvn	Blessed	bless	0
Father	Father	n1	Father	father	0
seemd	seemd	vvd	seemed	seem	0
to	to	pc-acp	to	to	0
delight	delight	vvi	delight	delight	0
;	;	;	;	;	0
