Much	Much	av-d	Much	much	0
esteemed	esteemed	vvn	esteemed	esteem	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
WHat	WHat	r-crq	WHat	what	0
was	was	vbds	was	be	0
lately	lately	av-j	lately	late	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
request	request	n1	request	request	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
Preached	Preached	vvn	Preached	preach	0
,	,	,	,	,	0
is	is	vbz	is	be	0
now	now	av	now	now	0
(	(	(	(	(	0
with	with	p-acp	with	with	0
some	some	d	some	some	0
small	small	j	small	small	0
Addi	Addi	n1	Addi	addi	0
∣	∣	sy	∣	∣	0
taments	taments	n2	taments	tament	0
)	)	)	)	)	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
like	like	j	like	like	0
score	score	n1	score	score	0
Published	Published	vvn	Published	publish	0
.	.	.	.	.	1
Wherein	Wherein	c-crq	Wherein	wherein	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
a	a	dt	a	a	0
breif	breif	j	brief	brief	0
account	account	n1	account	account	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Gospel-Ordinance	Gospel-Ordinance	n1	Gospel-Ordinance	gospel-ordinance	0
,	,	,	,	,	0
a	a	dt	a	a	0
leading	leading	n-vvg	leading	lead	0
,	,	,	,	,	0
and	and	cc	and	and	0
(	(	(	(	(	0
take	take	vvb	take	take	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
qualified	qualified	j-vvn	qualified	qualify	0
sense	sense	n1	sense	sense	0
)	)	)	)	)	0
a	a	dt	a	a	0
Fundamental	Fundamental	j	Fundamental	fundamental	0
Ordinance	Ordinance	n1	Ordinance	ordinance	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
which	which	r-crq	which	which	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
publick	publick	j	public	public	0
Ordinances	Ordinances	n2	Ordinances	ordinance	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
dispensing	dispensing	vvg	dispensing	dispense	0
them	them	pno32	them	they	0
)	)	)	)	)	0
have	have	vhb	have	have	0
a	a	dt	a	a	0
dependance	dependance	n1	dependence	dependence	0
,	,	,	,	,	0
