May	May	vmb	May	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Know	Know	vvb	Know	know	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
expect	expect	vvi	expect	expect	0
from	from	p-acp	from	from	0
this	this	d	this	this	0
Presumption	Presumption	n1	Presumption	presumption	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
assu	assu	fw-fr	assu	assu	0
∣	∣	sy	∣	∣	0
rance	rance	n1	rance	rance	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Graces	Graces	ng1	Graces	grace	0
Goodness	Goodness	n1	Goodness	goodness	0
to	to	pc-acp	to	to	0
forgive	forgive	vvi	forgive	forgive	0
me	me	pno11	me	i	0
,	,	,	,	,	0
made	made	vvd	made	make	0
me	me	pno11	me	i	0
suffer	suffer	vvi	suffer	suffer	0
my	my	po11	my	my	0
In	In	n1	In	inn	0
∣	∣	sy	∣	∣	0
clinations	clinations	n2	clinations	clination	0
to	to	pc-acp	to	to	0
get	get	vvi	get	get	0
the	the	dt	the	the	0
better	better	jc	better	better	0
of	of	pp-f	of	of	0
me	me	pno11	me	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
beseech	beseech	vvb	beseech	beseech	0
your	your	po22	your	your	0
Protection	Protection	n1	Protection	protection	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
poor	poor	j	poor	poor	0
Play	Play	n1	Play	play	0
,	,	,	,	,	0
that	that	cst	that	that	0
has	has	vhz	has	have	0
but	but	cc-acp	but	but	0
little	little	av-j	little	little	0
else	else	av	else	else	0
to	to	p-acp	to	to	0
recom	recom	vvn	recom	recom	0
∣	∣	sy	∣	∣	0
mend	mend	vvb	mend	mend	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
the	the	dt	the	the	0
satisfaction	satisfaction	n1	satisfaction	satisfaction	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
little	little	j	little	little	0
Success	Success	n1	Success	success	0
it	it	pn31	it	it	0
unde	unde	fw-la	unde	unde	0
∣	∣	sy	∣	∣	0
servedly	servedly	av-vvn	servedly	serve	0
met	met	vvd	met	meet	0
with	with	p-acp	with	with	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Town	Town	n1	Town	town	0
,	,	,	,	,	0
gave	gave	vvd	gave	give	0
me	me	pno11	me	i	0
not	not	xx	not	not	0
so	so	av	so	so	0
great	great	j	great	great	0
pleasure	pleasure	n1	pleasure	pleasure	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
your	your	po22	your	your	0
Graces	Graces	ng1	Graces	grace	0
Name	Name	n1	Name	name	0
fix'd	fix'd	vvn	fixed	fix	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Dedication	Dedication	n1	Dedication	dedication	0
;	;	;	;	;	0
not	not	xx	not	not	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
Pride	Pride	n1	Pride	pride	0
my	my	po11	my	my	0
Self	Self	n1	Self	self	0
upon	upon	p-acp	upon	upon	0
any	any	d	any	any	0
imaginary	imaginary	j	imaginary	imaginary	0
Desert	Desert	n1	Desert	desert	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
occasion	occasion	n1	occasion	occasion	0
it	it	pn31	it	it	0
gives	gives	vvz	gives	give	0
me	me	pno11	me	i	0
of	of	pp-f	of	of	0
doing	doing	vdg	doing	do	0
the	the	dt	the	the	0
Duty	Duty	n1	Duty	duty	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
Englishman	Englishman	np1	Englishman	Englishman	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
whom	whom	ro-crq	whom	who	0
all	all	d	all	all	0
that's	that's	cst|vbz	that's	that|be	0
due	due	j-jn	due	due	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Preserver	Preserver	n1	Preserver	preserver	0
of	of	pp-f	of	of	0
his	his	png31	his	he	0
Coun	Coun	fw-mi	Coun	coun	0
∣	∣	sy	∣	∣	0
try	try	vvi	try	try	0
,	,	,	,	,	0
shou'd	shou'd	vvd	should	shove	0
be	be	vbi	be	be	0
