RIght	RIght	av-jn	RIght	right	0
Honorable	Honorable	j	Honourable	honourable	0
:	:	:	:	:	0
It	It	pn31	It	it	0
hath	hath	vhz	hath	have	0
pleased	pleased	vvn	pleased	please	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
vs	vs	pno12	us	we	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
verie	verie	av	very	very	0
many	many	d	many	many	0
remarkeable	remarkeable	j	remarkable	remarkable	0
testimonies	testimonies	n2	testimonies	testimony	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
mer	mer	n1	mere	mere	0
∣	∣	sy	∣	∣	0
cie	cie	n1	cie	eye	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
we	we	pns12	we	we	0
looke	looke	vvb	look	look	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
heauens	heauens	n2	heavens	heaven	0
aboue	aboue	p-acp	above	above	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
beneath	beneath	p-acp	beneath	beneath	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
our	our	po12	our	our	0
Princes	Princes	n2	Princes	prince	0
who	who	r-crq	who	who	0
rule	rule	vvb	rule	rule	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
our	our	po12	our	our	0
Pastors	Pastors	ng1	Pastor's	pastor	0
who	who	r-crq	who	who	0
teach	teach	vvb	teach	teach	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
our	our	po12	our	our	0
lawes	lawes	n2	laws	law	0
which	which	r-crq	which	which	0
command	command	vvb	command	command	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
singular	singular	j	singular	singular	0
mercies	mercies	n2	mercies	mercy	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
haue	haue	vhb	have	have	0
receiued	receiued	vvn	received	receive	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
fearefull	fearefull	j	fearful	fearful	0
iudgements	iudgements	n2	judgements	judgement	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
haue	haue	vhb	have	have	0
escaped	escaped	vvn	escaped	escape	0
.	.	.	.	.	1
Our	Our	po12	Our	our	0
heauen	heauen	n1	heaven	heaven	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
brasse	brasse	n1	brass	brass	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
Achabs	Achabs	npg1	Achabs	achabs	0
time1	time1	n1	time1	time1	0
K.	K.	n1	K.	king	0
17	17	crd	17	17	0
,	,	,	,	,	0
1	1	crd	1	1	0
,	,	,	,	,	0
,	,	,	,	,	0
our	our	po12	our	our	0
earth	earth	n1	earth	earth	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
barren	barren	j	barren	barren	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
Pharaohs	Pharaohs	np1	Pharaohs	Pharaohs	0
timeGen	timeGen	np1	timeGen	timeGen	0
.	.	.	.	.	1
41	41	crd	41	41	0
,	,	,	,	,	0
55	55	crd	55	55	0
:	:	:	:	:	0
our	our	po12	our	our	0
Princes	Princes	n2	Princes	prince	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
