Right	Right	av-jn	Right	right	0
Worshipful	Worshipful	j	Worshipful	worshipful	0
,	,	,	,	,	0
MArcus	MArcus	np1	MArcus	Marcus	0
Antonius	Antonius	fw-la	Antonius	antonius	0
de	de	fw-fr	de	de	0
Do	Do	vdb	Do	do	0
∣	∣	sy	∣	∣	0
minis	minis	fw-la	minis	minis	0
confesseth	confesseth	vvz	confesses	confess	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
little	little	j	little	little	0
book	book	n1	book	book	0
,	,	,	,	,	0
M.	M.	n1	M.	m.	1
An	An	dt	And	a	0
∣	∣	sy	∣	∣	0
tonius	tonius	fw-la	tonius	tonius	0
de	de	fw-la	de	de	0
Dom.	Dom.	np1	Dom.	Dom.	0
Archiep.	Archiep.	np1	Archiep.	Archiep.	0
Spalat	Spalat	n1	Spalat	spalat	0
.	.	.	.	.	0
wherein	wherein	c-crq	wherein	wherein	0
he	he	pns31	he	he	0
expresseth	expresseth	vvz	expresses	express	0
the	the	dt	the	the	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
parture	parture	n1	parture	parture	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Rome	Rome	np1	Rome	Rome	0
,	,	,	,	,	0
That	That	cst	That	that	0
the	the	dt	the	the	0
closing	closing	n-vvg	closing	close	0
up	up	a-acp	up	up	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
thereby	thereby	av	thereby	thereby	0
labouring	labouring	vvg	labouring	labour	0
to	to	pc-acp	to	to	0
hold	hold	vvi	hold	hold	0
all	all	d	all	all	0
in	in	p-acp	in	in	0
ignorance	ignorance	n1	ignorance	ignorance	0
,	,	,	,	,	0
gave	gave	vvd	gave	give	0
him	him	pno31	him	he	0
occasion	occasion	n1	occasion	occasion	0
to	to	pc-acp	to	to	0
suspect	suspect	vvi	suspect	suspect	0
their	their	po32	their	their	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
fear	fear	vvi	fear	fear	0
