MOst	MOst	ds	MOst	most	0
Reuerend	Reuerend	j-jn	Reverend	reverend	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
albeit	albeit	cs	albeit	albeit	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
somewhat	somewhat	av	somewhat	somewhat	0
beside	beside	p-acp	beside	beside	0
custom	custom	n1	custom	custom	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
Dedi	Dedi	fw-la	Dedi	dedi	0
∣	∣	sy	∣	∣	0
cations	cations	n2	cations	cation	0
of	of	pp-f	of	of	0
prin	prin	n1	prin	prin	0
∣	∣	sy	∣	∣	0
ted	ted	av	ted	ted	0
Sermons	Sermons	n2	Sermons	sermon	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
beside	beside	p-acp	beside	beside	0
dutie	dutie	n1	duty	duty	0
in	in	p-acp	in	in	0
me	me	pno11	me	i	0
to	to	p-acp	to	to	0
of	of	a-acp	of	off	0
∣	∣	sy	∣	∣	0
fer	fer	fw-fr	fer	fer	0
to	to	pc-acp	to	to	0
your	your	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
the	the	dt	the	the	0
first	first	ord	first	first	0
fruits	fruits	n2	fruits	fruit	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
returne	returne	n1	return	return	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
famous	famous	j	famous	famous	0
Vniuer	Vniuer	n1	Vniuer	vniuer	0
∣	∣	sy	∣	∣	0
sitie	sitie	n1	sitie	sitie	0
,	,	,	,	,	0
wherof	wherof	c-crq	whereof	whereof	0
the	the	dt	the	the	0
chiefest	chiefest	js-jn	chiefest	chief	0
protection	protection	n1	protection	protection	0
vnder	vnder	p-acp	under	under	0
his	his	po31	his	his	0
most	most	av-ds	most	most	0
Excellent	Excellent	j	Excellent	excellent	0
Maiestre	Maiestre	np1	Maiestre	Maiestre	0
,	,	,	,	,	0
belongeth	belongeth	vvz	belongeth	belong	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
&	&	cc	&	and	0
wher	wher	c-crq	where	where	0
∣	∣	sy	∣	∣	0
in	in	zz	in	in	0
through	through	p-acp	through	through	0
your	your	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
his	his	po31	his	his	0
cōmen	cōmen	j	come	common	0
∣	∣	sy	∣	∣	0
dation	dation	n1	dation	dation	0
,	,	,	,	,	0
though	though	cs	though	though	0
