MADAM	MADAM	n1	MADAM	madam	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Took	Took	vvd	Took	take	0
it	it	pn31	it	it	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
special	special	j	special	special	0
Providence	Providence	n1	Providence	providence	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
troubles	troubles	n2	troubles	trouble	0
at	at	p-acp	at	at	0
London	London	np1	London	London	0
I	I	pns11	I	i	0
got	got	vvd	god	get	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
quaintance	quaintance	n1	quaintance	quaintance	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
Honor	Honor	n1	Honour	honour	0
:	:	:	:	:	0
Your	Your	po22	Your	your	0
Contribution	Contribution	n1	Contribution	contribution	0
at	at	p-acp	at	at	0
my	my	po11	my	my	0
parting	parting	n-vvg	parting	part	0
,	,	,	,	,	0
won	won	vvd	wone	win	0
much	much	av-d	much	much	0
upon	upon	p-acp	upon	upon	0
my	my	po11	my	my	0
heart	heart	n1	heart	heart	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
your	your	po22	your	your	0
fellowship	fellowship	n1	fellowship	fellowship	0
and	and	cc	and	and	0
communion	communion	n1	communion	communion	0
at	at	p-acp	at	at	0
our	our	po12	our	our	0
first	first	ord	first	first	0
meeting	meeting	vvg	meeting	meet	0
in	in	p-acp	in	in	0
Church-Assem	Church-Assem	j	Church-Assem	church-assem	0
∣	∣	sy	∣	∣	0
blies	blies	n2	blies	bly	0
,	,	,	,	,	0
and	and	cc	and	and	0
especially	especially	av-j	especially	especial	0
at	at	p-acp	at	at	0
that	that	cst	that	that	0
sweet	sweet	j	sweet	sweet	0
Ordinance	Ordinance	n1	Ordinance	ordinance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
Supper	Supper	n1	Supper	supper	0
,	,	,	,	,	0
obliged	obliged	vvn	obliged	oblige	0
me	me	pno11	me	i	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
and	and	cc	and	and	0
faster	faster	av-jc	faster	fast	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
purer	purer	jc	purer	pure	0
loves	loves	n2	loves	love	0
.	.	.	.	.	1
I	I	pns11	I	i	0
bless	bless	vvb	bless	bless	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Friends	Friends	n2	Friends	friend	0
I	I	pns11	I	i	0
found	found	vvd	found	find	0
