MOST	MOST	av-ds	MOST	most	0
gratious	gratious	j	gracious	gracious	0
Soveraigne	Soveraigne	n-jn	Sovereign	sovereign	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
pleased	pleased	vvn	pleased	please	0
Your	Your	po22	Your	your	0
Majestie	Majestie	n1	Majesty	majesty	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
Princely	Princely	j	Princely	princely	0
care	care	n1	care	care	0
towards	towards	p-acp	towards	towards	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
Your	Your	po22	Your	your	0
Common-wealth	Common-wealth	n1	Commonwealth	commonwealth	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
differen	differen	j	different	different	0
∣	∣	sy	∣	∣	0
ces	ces	fw-fr	ces	ces	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
Iudicature	Iudicature	n1	Judicature	judicature	0
betweene	betweene	p-acp	between	between	0
Your	Your	po22	Your	your	0
Ec	Ec	fw-la	Ec	ec	0
∣	∣	sy	∣	∣	0
clesiasticall	clesiasticall	j	clesiasticall	clesiasticall	0
and	and	cc	and	and	0
Civile	Civile	j	Civil	civil	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Tempo	Tempo	np1	Tempo	Tempo	0
∣	∣	sy	∣	∣	0
rall	rall	n1	rall	rall	0
Law	Law	n1	Law	law	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Land	Land	n1	Land	land	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
which	which	r-crq	which	which	0
joyntly	joyntly	av-j	jointly	joint	0
Your	Your	po22	Your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
State	State	n1	State	state	0
is	is	vbz	is	be	0
managed	managed	vvn	managed	manage	0
next	next	ord	next	next	0
after	after	p-acp	after	after	0
Your	Your	po22	Your	your	0
owne	owne	d	own	own	0
most	most	av-ds	most	most	0
rare	rare	j	rare	rare	0
providence	providence	n1	providence	providence	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
wisdome	wisdome	n1	wisdom	wisdom	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
pleased	pleased	vvn	pleased	please	0
Your	Your	po22	Your	your	0
Highnesse	Highnesse	n1	Highness	highness	0
to	to	pc-acp	to	to	0
associate	associate	vvi	associate	associate	0
unto	unto	p-acp	unto	unto	0
Your	Your	po22	Your	your	0
selfe	selfe	n1	self	self	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
great	great	j	great	great	0
affaires	affaires	n2	affairs	affair	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
)	)	)	)	)	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
bold	bold	j	bold	bold	0
to	to	pc-acp	to	to	0
offer	offer	vvi	offer	offer	0
unto	unto	p-acp	unto	unto	0
Your	Your	po22	Your	your	0
Majestie	Majestie	n1	Majesty	majesty	0
this	this	d	this	this	0
simple	simple	j	simple	simple	0
Treatise	Treatise	n1	Treatise	treatise	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
doth	doth	vdz	does	do	0
lay	lay	vvi	lay	lay	0
out	out	av	out	out	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
Differences	Differences	n2	Differences	difference	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
particularly	particularly	av-j	particularly	particular	0
than	than	cs	than	than	0
any	any	d	any	any	0
man	man	n1	man	man	0
hitherto	hitherto	av	hitherto	hitherto	0
hath	hath	vhz	hath	have	0
expressed	expressed	vvn	expressed	express	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
comming	comming	vvg	coming	come	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
(	(	(	(	(	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
speake	speake	vvi	speak	speak	0
for	for	p-acp	for	for	0
those	those	d	those	those	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
Lawes	Lawes	n2	Laws	law	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
lesse	lesse	av-dc	less	less	0
knowne	knowne	vvn	known	know	0
unto	unto	p-acp	unto	unto	0
Your	Your	po22	Your	your	0
