Right	Right	av-jn	Right	right	0
Worshipfull	Worshipfull	j	Worshipful	worshipful	0
,	,	,	,	,	0
ALl	ALl	av-d	ALl	all	0
men	men	n2	men	man	0
while	while	cs	while	while	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
world	world	n1	world	world	0
are	are	vbr	are	be	0
travellers	travellers	n2	travellers	traveller	0
,	,	,	,	,	0
some	some	d	some	some	0
journeying	journeying	vvg	journeying	journey	0
one	one	crd	one	one	0
way	way	n1	way	way	0
,	,	,	,	,	0
some	some	d	some	some	0
another	another	n-jn	another	another	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
all	all	d	all	all	0
gone	gone	vvn	gone	go	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
way	way	n1	way	way	0
:	:	:	:	:	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
trees	trees	n2	trees	tree	0
,	,	,	,	,	0
some	some	d	some	some	0
rooted	rooted	vvd	rooted	root	0
more	more	av-dc	more	more	0
firmly	firmly	av-j	firmly	firm	0
,	,	,	,	,	0
some	some	d	some	some	0
more	more	dc	more	more	0
weakly	weakly	av-j	weakly	weak	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
all	all	av-d	all	all	0
been	been	vbn	been	be	0
shaken	shaken	vvn	shaken	shake	0
:	:	:	:	:	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
militant	militant	j	militant	militant	0
souldiers	souldiers	n2	soldiers	soldier	0
,	,	,	,	,	0
some	some	d	some	some	0
fighting	fighting	vvg	fighting	fight	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
station	station	n1	station	station	0
,	,	,	,	,	0
some	some	d	some	some	0
in	in	p-acp	in	in	0
another	another	j-jn	another	another	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
all	all	d	all	all	0
received	received	vvn	received	receive	0
the	the	dt	the	the	0
foil	foil	n1	foil	foil	0
:	:	:	:	:	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
search	search	vvb	search	search	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
,	,	,	,	,	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
find	find	vvi	find	find	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
thorowly	thorowly	av-j	thoroughly	thorough	0
refined	refined	vvn	refined	refine	0
,	,	,	,	,	0
Ecclesia	Ecclesia	np1	Ecclesia	Ecclesia	0
