Much	Much	av-d	Much	much	0
Honoured	Honoured	vvn	Honoured	honour	0
Sir	Sir	n1	Sir	sir	0
!	!	!	!	!	1
LEt	LEt	vvb	LEt	let	0
my	my	po11	my	my	0
boldness	boldness	n1	boldness	boldness	0
crave	crave	vvb	crave	crave	0
your	your	po22	your	your	0
favourable	favourable	j	favourable	favourable	0
acce	acce	n1	acce	acce	0
∣	∣	sy	∣	∣	0
ptance	ptance	n1	ptance	ptance	0
to	to	p-acp	to	to	0
Epistle	Epistle	n1	Epistle	epistle	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
put	put	vvb	put	put	0
your	your	po22	your	your	0
name	name	n1	name	name	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
frontispiece	frontispiece	n1	frontispiece	frontispiece	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
precursor	precursor	n1	precursor	precursor	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Fathers	Fathers	ng1	Father's	father	0
happy	happy	j	happy	happy	0
departure	departure	n1	departure	departure	0
,	,	,	,	,	0
hose	hose	n1	hose	hose	0
tendency	tendency	n1	tendency	tendency	0
was	was	vbds	was	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
service	service	n1	service	service	0
∣	∣	sy	∣	∣	0
able	able	j	able	able	0
unto	unto	p-acp	unto	unto	0
his	his	po31	his	his	0
ce	ce	fw-fr	ce	ce	0
∣	∣	sy	∣	∣	0
lestial	lestial	j	lestial	lestial	0
transfigu	transfigu	n1	transfigu	transfigu	0
∣	∣	sy	∣	∣	0
ration	ration	n1	ration	ration	0
,	,	,	,	,	0
This	This	d	This	this	0
Epistle	Epistle	n1	Epistle	epistle	0
is	is	vbz	is	be	0
an	an	zz	an	an	0
hi	hi	uh	him	hi	0
∣	∣	sy	∣	∣	0
storicall	storicall	j	storicall	storicall	0
Narrative	Narrative	np1	Narrative	Narrative	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
worthy	worthy	j	worthy	worthy	0
pattern	pattern	n1	pattern	pattern	0
of	of	pp-f	of	of	0
much	much	d	much	much	0
good	good	j	good	good	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
in	in	p-acp	in	in	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
said	said	vvd	said	say	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
self	self	n1	self	self	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
(	(	(	(	(	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
own	own	d	own	own	0
flesh	flesh	n1	flesh	flesh	0
and	and	cc	and	and	0
blood	blood	n1	blood	blood	0
)	)	)	)	)	0
Children	Children	n2	Children	child	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
taught	taught	vvn	taught	teach	0
you	you	pn22	you	you	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
,	,	,	,	,	0
and	and	cc	and	and	0
now	now	av	now	now	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
teach	teach	vvi	teach	teach	0
you	you	pn22	you	you	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
die	die	vvi	die	die	0
.	.	.	.	.	0
his	his	po31	his	his	0
name	name	n1	name	name	0
(	(	(	(	(	0
but	but	cc-acp	but	but	0
mentioned	mentioned	vvn	mentioned	mention	0
)	)	)	)	)	0
was	was	vbds	was	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
pretious	pretious	j	precious	precious	0
ointmēt	ointmēt	n1	ointment	ointment	0
poured	poured	vvd	poured	pour	0
out	out	av	out	out	0
:	:	:	:	:	0
your	your	po22	your	your	0
religious	religious	j	religious	religious	0
fixedness	fixedness	n1	fixedness	fixedness	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
changeable	changeable	j	changeable	changeable	0
times	times	n2	times	time	0
,	,	,	,	,	0
your	your	po22	your	your	0
discreet	discreet	j	discreet	discreet	0
zeal	zeal	n1	zeal	zeal	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
advanceing	advanceing	vvg	advancing	advance	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Lord	Lord	n1	Lord	lord	0
&	&	cc	&	and	0
Master's	Master's	ng1	Master's	master	0
king	king	n1	king	king	0
∣	∣	sy	∣	∣	0
dom	dom	fw-la	dom	dom	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
unfained	unfained	j	unfeigned	unfeigned	0
love	love	n1	love	love	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
all	all	d	all	all	0
arguments	arguments	n2	arguments	argument	0
besides	besides	a-acp	beside	beside	0
,	,	,	,	,	0
indigitated	indigitated	vvn	indigitated	indigitate	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
yours	yours	po22	yours	your	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
patrociny	patrociny	n1	patrociny	patrociny	0
;	;	;	;	;	0
espe	espe	fw-fr	espe	espe	0
∣	∣	sy	∣	∣	0
cially	cially	av-j	cially	cial	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
shal	shal	vmb	shall	shall	0
add	add	vvi	add	add	0
the	the	dt	the	the	0
interest	interest	n1	interest	interest	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
had	had	vhd	had	have	0
,	,	,	,	,	0
