TO	TO	p-acp	TO	to	0
you	you	pn22	you	you	0
(	(	(	(	(	0
Most	Most	ds	Most	most	0
excellent	excellent	j	excellent	excellent	0
)	)	)	)	)	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
so	so	av	so	so	0
properly	properly	av-j	properly	proper	0
belongeth	belongeth	vvz	belongeth	belong	0
the	the	dt	the	the	0
patronage	patronage	n1	patronage	patronage	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
fatall	fatall	j	fatal	fatal	0
payre	payre	n1	pair	pair	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
the	the	dt	the	the	0
latter	latter	d	latter	latter	0
was	was	vbds	was	be	0
directlie	directlie	av-j	directly	direct	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
former	former	j	former	former	0
before	before	c-acp	before	before	0
you	you	pn22	you	you	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
both	both	d	both	both	0
preacht	preacht	vvd	preached	preach	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
hearing	hearing	n-vvg	hearing	hear	0
,	,	,	,	,	0
both	both	av-d	both	both	0
fitted	fitted	vvn	fitted	fit	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
meditation	meditation	n1	meditation	meditation	0
,	,	,	,	,	0
and	and	cc	and	and	0
now	now	av	now	now	0
both	both	av-d	both	both	0
publisht	publisht	vvn	published	publish	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
pointment	pointment	n1	pointment	appointment	0
.	.	.	.	.	1
J	J	pns11	J	i	0
confesse	confesse	vvb	confess	confess	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
for	for	p-acp	for	for	0
late	late	j	late	late	0
fauours	fauours	n2	favours	favour	0
excee	excee	n1	excee	excee	0
∣	∣	sy	∣	∣	0
dingly	dingly	av-vvg	dingly	ding	0
bound	bound	vvn	bound	bind	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Highnesse	Highnesse	n1	Highness	highness	0
;	;	;	;	;	0
whereupon	whereupon	c-crq	whereupon	whereupon	0
bethinking	bethinking	vvg	bethinking	bethink	0
by	by	p-acp	by	by	0
what	what	r-crq	what	what	0
meanes	meanes	n2	means	mean	0
J	J	pns11	J	i	0
might	might	vmd	might	may	0
best	best	av-js	best	best	0
either	either	av-d	either	either	0
expresse	expresse	vvi	express	express	0
or	or	cc	or	or	0
deserue	deserue	vvi	deserve	deserve	0
thankes	thankes	n2	thanks	thanks	0
,	,	,	,	,	0
me	me	pno11	me	i	0
thought	thought	vvd	thought	think	0
a	a	dt	a	a	0
tender	tender	j	tender	tender	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Sermons	Sermons	n2	Sermons	sermon	0
publisht	publisht	vvn	published	publish	0
might	might	vmd	might	may	0
serue	serue	vvi	serve	serve	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
it	it	pn31	it	it	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
when	when	c-crq	when	when	0
J	J	pns11	J	i	0
remembred	remembred	vvd	remembered	remember	0
that	that	d	that	that	0
saying	saying	n-vvg	saying	say	0
,	,	,	,	,	0
Doth	Doth	vdz	Does	do	0
he	he	pns31	he	he	0
thanke	thanke	vvi	thank	thank	0
that	that	d	that	that	0
seruant	seruant	n1	servant	servant	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
what	what	r-crq	what	what	0
was	was	vbds	was	be	0
commanded	commanded	vvn	commanded	command	0
him	him	pno31	him	he	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
J	J	pns11	J	i	0
found	found	vvd	found	find	0
that	that	cst	that	that	0
J	J	pns11	J	i	0
had	had	vhd	had	have	0
lost	lost	vvn	lost	lose	0
my	my	po11	my	my	0
thankes	thankes	n2	thanks	thanks	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
your	your	po22	your	your	0
Highnesse	Highnesse	n1	Highness	highness	0
had	had	vhd	had	have	0
so	so	av	so	so	0
commanded	commanded	vvn	commanded	command	0
it	it	pn31	it	it	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
and	and	cc	and	and	0
J	J	pns11	J	i	0
find	find	vvb	find	find	0
this	this	d	this	this	0
beside	beside	a-acp	beside	beside	0
,	,	,	,	,	0
that	that	cst	that	that	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
who	who	r-crq	who	who	0
comming	comming	vvg	coming	come	0
to	to	pc-acp	to	to	0
discharge	discharge	vvi	discharge	discharge	0
his	his	po31	his	his	0
debt	debt	n1	debt	debt	0
,	,	,	,	,	0
and	and	cc	and	and	0
finding	finding	vvg	finding	find	0
the	the	dt	the	the	0
gold	gold	n1	gold	gold	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
purse	purse	n1	purse	purse	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
copper	copper	n1	copper	copper	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
onely	onely	j	only	only	0
not	not	xx	not	not	0
pay	pay	vvi	pay	pay	0
it	it	pn31	it	it	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
is	is	vbz	is	be	0
lesse	lesse	av-dc	less	less	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
payment	payment	n1	payment	payment	0
then	then	av	then	then	0
before	before	a-acp	before	before	0
