Honoured	Honoured	j-vvn	Honoured	honour	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
THat	THat	cst	THat	that	0
Relation	Relation	n1	Relation	relation	0
which	which	r-crq	which	which	0
these	these	d	these	these	0
Discourses	Discourses	n2	Discourses	discourse	0
have	have	vhb	have	have	0
to	to	p-acp	to	to	0
One	One	crd	One	one	0
who	who	r-crq	who	who	0
a	a	dt	a	a	0
few	few	d	few	few	0
days	days	n2	days	day	0
ago	ago	av	ago	ago	0
stood	stood	vvd	stood	stand	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
nearest	nearest	js	nearest	near	0
upon	upon	p-acp	upon	upon	0
earth	earth	n1	earth	earth	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
self	self	n1	self	self	0
,	,	,	,	,	0
rendering	rendering	vvg	rendering	render	0
them	them	pno32	them	they	0
peculiarly	peculiarly	av-j	peculiarly	peculiar	0
Yours	Yours	png22	Yours	you	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
intitle	intitle	vvi	entitle	entitle	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Patronage	Patronage	n1	Patronage	patronage	0
;	;	;	;	;	0
And	And	cc	And	and	0
considering	considering	vvg	considering	consider	0
that	that	cst	that	that	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
same	same	d	same	same	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
count	count	n1	count	count	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
acceptable	acceptable	j	acceptable	acceptable	0
to	to	p-acp	to	to	0
many	many	d	many	many	0
others	others	n2-jn	others	other	0
unto	unto	p-acp	unto	unto	0
whom	whom	ro-crq	whom	who	0
her	her	po31	her	her	0
Memory	Memory	n1	Memory	memory	0
is	is	vbz	is	be	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
cious	cious	uh	cious	cious	0
,	,	,	,	,	0
tho'	tho'	cs	though	though	0
as	as	a-acp	as	as	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
Ours	Ours	png12	Ours	we	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
little	little	j	little	little	0
reason	reason	n1	reason	reason	0
to	to	pc-acp	to	to	0
expect	expect	vvi	expect	expect	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
so	so	av	so	so	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
:	:	:	:	:	0
We	We	pns12	We	we	0
do	do	vdb	do	do	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
greater	greater	jc	greater	great	0
rea	rea	fw-la	rea	rea	0
∣	∣	sy	∣	∣	0
diness	diness	n1	diness	diness	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Obedience	Obedience	n1	Obedience	obedience	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Commands	Commands	vvz	Commands	command	0
,	,	,	,	,	0
here	here	av	here	here	0
humbly	humbly	av-j	humbly	humble	0
present	present	vvi	present	present	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Hand	Hand	n1	Hand	hand	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
plain	plain	j	plain	plain	0
Countrey-dress	Countrey-dress	j	Countrey-dress	countrey-dress	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
lately	lately	av-j	lately	late	0
directed	directed	vvn	directed	direct	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Ear	Ear	n1	Ear	ear	0
among	among	p-acp	among	among	0
many	many	d	many	many	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
respect	respect	n1	respect	respect	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
suitable	suitable	j	suitable	suitable	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
solemnity	solemnity	n1	solemnity	solemnity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Occa	Occa	np1	Occa	Occa	0
∣	∣	sy	∣	∣	0
sion	sion	n1	sion	sion	0
;	;	;	;	;	0
Hopeing	Hopeing	vvg	Hoping	hope	0
that	that	cst	that	that	0
as	as	c-acp	as	as	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
Di	Di	zz	Di	di	0
∣	∣	sy	∣	∣	0
vine	vine	n1	vine	vine	0
Grace	Grace	n1	Grace	grace	0
they	they	pns32	they	they	0
found	found	vvd	found	find	0
some	some	d	some	some	0
Access	Access	n1	Access	access	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Heart	Heart	n1	Heart	heart	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
first	first	ord	first	first	0
visited	visited	vvd	visited	visit	0
your	your	po22	your	your	0
Ear	Ear	n1	Ear	ear	0
,	,	,	,	,	0
so	so	av	so	so	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
fur	fur	n1	fur	fur	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
use	use	n1	use	use	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
blessing	blessing	n1	blessing	blessing	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
renew	renew	vvi	renew	renew	0
,	,	,	,	,	0
or	or	cc	or	or	0
rather	rather	av-c	rather	rather	0
fix	fix	vvb	fix	fix	0
and	and	cc	and	and	0
settle	settle	vvi	settle	settle	0
the	the	dt	the	the	0
impressions	impressions	n2	impressions	impression	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
then	then	av	then	then	0
made	made	vvn	made	make	0
,	,	,	,	,	0
being	being	vbg	being	be	0
now	now	av	now	now	0
again	again	av	again	again	0
presented	presented	vvn	presented	present	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Eye	Eye	n1	Eye	eye	0
.	.	.	.	.	1
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
As	As	c-acp	As	as	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
none	none	pix	none	none	0
more	more	av-dc	more	more	0
deeply	deeply	av-jn	deeply	deep	0
sensible	sensible	j	sensible	sensible	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
greatness	greatness	n1	greatness	greatness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
loss	loss	n1	loss	loss	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
You	You	pn22	You	you	0
and	and	cc	and	and	0
Yours	Yours	png22	Yours	you	0
have	have	vhb	have	have	0
sustained	sustained	vvn	sustained	sustain	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Death	Death	n1	Death	death	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
near	near	j	near	near	0
and	and	cc	and	and	0
dear	dear	j-jn	dear	dear	0
,	,	,	,	,	0
and	and	cc	and	and	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
very	very	j	very	very	0
way	way	n1	way	way	0
useful	useful	j	useful	useful	0
a	a	dt	a	a	0
Relative	Relative	j	Relative	relative	0
;	;	;	;	;	0
so	so	av	so	so	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
none	none	pix	none	none	0
more	more	av-dc	more	more	0
sincerely	sincerely	av-j	sincerely	sincere	0
desirous	desirous	j	desirous	desirous	0
than	than	cs	than	than	0
We	We	pns12	We	we	0
are	are	vbr	are	be	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
utmost	utmost	j	utmost	utmost	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
power	power	n1	power	power	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
assistant	assistant	n1	assistant	assistant	0
both	both	av-d	both	both	0
to	to	p-acp	to	to	0
You	You	pn22	You	you	0
and	and	cc	and	and	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
bearing	bearing	vvg	bearing	bear	0
your	your	po22	your	your	0
present	present	j	present	present	0
Burdens	Burdens	n2	Burdens	burden	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
far	far	av-j	far	far	0
as	as	c-acp	as	as	0
Christianity	Christianity	np1	Christianity	Christianity	0
doth	doth	vdz	does	do	0
oblige	oblige	vvi	oblige	oblige	0
,	,	,	,	,	0
and	and	cc	and	and	0
Ca	Ca	zz	Ca	ca	0
∣	∣	sy	∣	∣	0
pacitate	pacitate	vvi	pacitate	pacitate	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
mutually	mutually	av-j	mutually	mutual	0
helpful	helpful	j	helpful	helpful	0
to	to	p-acp	to	to	0
one	one	pi	one	one	0
another	another	j-jn	another	another	0
in	in	p-acp	in	in	0
fulfilling	fulfilling	vvg	fulfilling	fulfil	0
that	that	d	that	that	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
And	And	cc	And	and	0
surely	surely	av-j	surely	sure	0
it	it	pn31	it	it	0
cannot	cannot	vmbx	cannot	can	0
choose	choose	vvi	choose	choose	0
but	but	cc-acp	but	but	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
very	very	j	very	very	0
relieving	relieving	vvg	relieving	relieve	0
thought	thought	n1	thought	thought	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
what	what	r-crq	what	what	0
a	a	dt	a	a	0
vast	vast	j	vast	vast	0
disproportion	disproportion	n1	disproportion	disproportion	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
between	between	p-acp	between	between	0
your	your	po22	your	your	0
Temporal	Temporal	j	Temporal	temporal	0
loss	loss	n1	loss	loss	0
,	,	,	,	,	0
and	and	cc	and	and	0
her	her	po31	her	her	0
Eternal	Eternal	j	Eternal	eternal	0
gain	gain	n1	gain	gain	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
her	her	po31	her	her	0
happy	happy	j	happy	happy	0
Exchange	Exchange	n1	Exchange	exchange	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
frail	frail	j	frail	frail	0
,	,	,	,	,	0
Tot	Tot	fw-la	Tot	tot	0
∣	∣	sy	∣	∣	0
tering	tering	n1	tering	tering	0
Earthly	Earthly	j	Earthly	earthly	0
Tabernacle	Tabernacle	n1	Tabernacle	tabernacle	0
for	for	p-acp	for	for	0
an	an	dt	and	a	0
House	House	n1	House	house	0
not	not	xx	not	not	0
made	made	vvn	made	make	0
with	with	p-acp	with	with	0
hands	hands	n2	hands	hand	0
Eternal	Eternal	j	Eternal	eternal	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Heavens	Heavens	n2	Heavens	heaven	0
.	.	.	.	.	1
It	It	pn31	It	it	0
may	may	vmb	may	may	0
very	very	av	very	very	0
well	well	av	well	well	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
comfortable	comfortable	j	comfortable	comfortable	0
Alleviation	Alleviation	n1	Alleviation	alleviation	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Grief	Grief	n1	Grief	grief	0
and	and	cc	and	and	0
Sorrow	Sorrow	n1	Sorrow	sorrow	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
present	present	j	present	present	0
afflictive	afflictive	j	afflictive	afflictive	0
dispensation	dispensation	n1	dispensation	dispensation	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
first	first	ord	first	first	0
look	look	vvb	look	look	0
backward	backward	av-j	backward	backward	0
and	and	cc	and	and	0
reflect	reflect	vvb	reflect	reflect	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
ma	ma	n1	ma	man	0
∣	∣	sy	∣	∣	0
ny	ny	av	nigh	nigh	0
wearisome	wearisome	j	wearisome	wearisome	0
and	and	cc	and	and	0
painful	painful	j	painful	painful	0
Exercises	Exercises	n2	Exercises	exercise	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
One	One	crd	One	one	0
whom	whom	ro-crq	whom	who	0
you	you	pn22	you	you	0
so	so	av	so	so	0
Dearly	Dearly	av-jn	Dearly	dear	0
loved	loved	vvn	loved	love	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
so	so	av	so	so	0
heartily	heartily	av-j	heartily	hearty	0
pityed	pityed	vvn	pitied	pity	0
,	,	,	,	,	0
did	did	vdd	did	do	0
for	for	p-acp	for	for	0
so	so	av	so	so	0
long	long	j	long	long	0
a	a	dt	a	a	0
time	time	n1	time	time	0
undergo	undergo	vvi	undergo	undergo	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
distempered	distempered	j-vvn	distempered	distemper	0
body	body	n1	body	body	0
;	;	;	;	;	0
and	and	cc	and	and	0
then	then	av	then	then	0
look	look	vvb	look	look	0
forward	forward	av-j	forward	forward	0
,	,	,	,	,	0
and	and	cc	and	and	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
sider	sider	vvb	sider	sider	0
that	that	cst	that	that	0
She	She	pns31	She	she	0
is	is	vbz	is	be	0
