THE	THE	dt	THE	the	0
prudent	prudent	j	prudent	prudent	0
speech	speech	n1	speech	speech	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
po	po	n1	po	po	0
∣	∣	sy	∣	∣	0
liticke	liticke	j	liticke	liticke	0
Historiographer	Historiographer	n1	Historiographer	historiographer	0
(	(	(	(	(	0
most	most	av-ds	most	most	0
gracious	gracious	j	gracious	gracious	0
and	and	cc	and	and	0
dread	dread	j	dread	dread	0
Soue	Soue	av	Soon	soon	0
∣	∣	sy	∣	∣	0
raigne	raigne	vvi	reign	reign	0
)	)	)	)	)	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
sort	sort	n1	sort	sort	0
verified	verified	vvn	verified	verify	0
of	of	pp-f	of	of	0
vs	vs	pno12	us	we	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
Thucydi	Thucydi	np1	Thucydi	Thucydi	0
,	,	,	,	,	0
those	those	d	those	those	0
which	which	r-crq	which	which	0
be	be	vbb	be	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
middest	middest	n1	midst	midst	0
are	are	vbr	are	be	0
slaine	slaine	vvn	slain	slay	0
or	or	cc	or	or	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
least	least	av-ds	least	least	0
wise	wise	j	wise	wise	0
assayled	assayled	vvd	assailed	assail	0
on	on	p-acp	on	on	0
both	both	d	both	both	0
sides	sides	n2	sides	side	0
:	:	:	:	:	0
The	The	dt	The	the	0
Romanists	Romanists	np1	Romanists	Romanists	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
one	one	crd	one	one	0
side	side	n1	side	side	0
blaming	blaming	vvg	blaming	blame	0
vs	vs	pno12	us	we	0
for	for	p-acp	for	for	0
departing	departing	vvg	departing	depart	0
too	too	av	too	too	0
farre	farre	av-j	far	far	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Rome	Rome	np1	Rome	Rome	0
;	;	;	;	;	0
our	our	po12	our	our	0
innoua	innoua	fw-la	innoua	innoua	0
∣	∣	sy	∣	∣	0
tours	tours	ng2	tours	tours	0
accusing	accusing	vvg	accusing	accuse	0
vs	vs	pno12	us	we	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
side	side	n1	side	side	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
comming	comming	vvg	coming	come	0
too	too	av	too	too	0
neare	neare	av-j	near	near	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
contrarie	contrarie	j-jn	contrary	contrary	0
accusations	accusations	n2	accusations	accusation	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
being	being	vbg	being	be	0
in	in	p-acp	in	in	0
contrarie	contrarie	j-jn	contrary	contrary	0
extreames	extreames	n2-jn	extremes	extreme	0
,	,	,	,	,	0
Medium	Medium	fw-la	Medium	medium	0
beati	beati	fw-la	beati	beati	0
.	.	.	.	.	0
are	are	vbr	are	be	0
a	a	dt	a	a	0
good	good	j	good	good	0
euidence	euidence	n1	evidence	evidence	0
for	for	p-acp	for	for	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
wee	wee	pns12	we	we	0
hold	hold	vvb	hold	hold	0
the	the	dt	the	the	0
meane	meane	j	mean	mean	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
nei	nei	n1	nei	nei	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
are	are	vbr	are	be	0
wee	wee	pns12	we	we	0
departed	departed	vvn	departed	depart	0
further	further	av-j	further	further	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
now-Roman	now-Roman	j	now-Roman	now-roman	0
church	church	n1	church	church	0
,	,	,	,	,	0
then	then	cs	then	than	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
swarued	swarued	vvd	swerved	swerve	0
by	by	p-acp	by	by	0
Apostasie	Apostasie	n1	Apostasy	apostasy	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
auncient	auncient	j-jn	ancient	ancient	0
