HAving	HAving	vhg	HAving	have	0
ever	ever	av	ever	ever	0
reputed	reputed	vvn	reputed	repute	0
that	that	cst	that	that	0
command	command	n1	command	command	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
first	first	ord	first	first	0
given	given	vvn	given	give	0
in	in	p-acp	in	in	0
charge	charge	n1	charge	charge	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Prophet	Prophet	n1	Prophet	prophet	0
Ezekiel	Ezekiel	np1	Ezekiel	Ezekiel	0
cap	cap	n1	cap	cap	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
prophesie	prophesie	vvi	prophesy	prophesy	0
from	from	p-acp	from	from	0
verse	verse	n1	verse	verse	0
17.	17.	crd	17.	17.	0
to	to	p-acp	to	to	0
verse	verse	n1	verse	verse	0
22.	22.	crd	22.	22.	1
Son	Son	n1	Son	son	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
made	made	vvn	made	make	0
thee	thee	pno21	thee	thou	0
a	a	dt	a	a	0
watch	watch	n1	watch	watch	0
∣	∣	sy	∣	∣	0
man	man	n1	man	man	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
Israel	Israel	np1	Israel	Israel	0
:	:	:	:	:	0
therefore	therefore	av	therefore	therefore	0
heare	heare	vvb	hear	hear	0
the	the	dt	the	the	0
word	word	n1	word	word	0
at	at	p-acp	at	at	0
my	my	po11	my	my	0
mouth	mouth	n1	mouth	mouth	0
and	and	cc	and	and	0
give	give	vvi	give	give	0
them	them	pno32	them	they	0
worning	worning	n1	worning	worning	0
from	from	p-acp	from	from	0
me	me	pno11	me	i	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
,	,	,	,	,	0
Thou	Thou	pns21	Thou	thou	0
shalt	shalt	vm2	shalt	shall	0
surely	surely	av-j	surely	sure	0
die	die	vvi	die	die	0
;	;	;	;	;	0
and	and	cc	and	and	0
thou	thou	pns21	thou	thou	0
givest	givest	vv2	givest	give	0
him	him	pno31	him	he	0
not	not	xx	not	not	0
war	war	n1	war	war	0
∣	∣	sy	∣	∣	0
ning	ning	n1	ning	ning	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
speakest	speakest	vv2	speakest	speak	0
to	to	p-acp	to	to	0
warn	warn	vvi	warn	warn	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
wicked	wicked	j	wicked	wicked	0
way	way	n1	way	way	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
save	save	vvi	save	save	0
his	his	po31	his	his	0
life	life	n1	life	life	0
;	;	;	;	;	0
The	The	dt	The	the	0
same	same	d	same	same	0
wicked	wicked	j	wicked	wicked	0
man	man	n1	man	man	0
shall	shall	vmb	shall	shall	0
die	die	vvi	die	die	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
iniquity	iniquity	n1	iniquity	iniquity	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
his	his	po31	his	his	0
blood	blood	n1	blood	blood	0
will	will	vmb	will	will	0
I	I	pns11	I	i	0
require	require	vvi	require	require	0
at	at	p-acp	at	at	0
thine	thine	po21	thine	thy	0
hand	hand	n1	hand	hand	0
.	.	.	.	.	1
Yet	Yet	av	Yet	yet	0
if	if	cs	if	if	0
thou	thou	pns21	thou	thou	0
warn	warn	vvb	warn	warn	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
turn	turn	vvb	turn	turn	0
not	not	xx	not	not	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
wicked	wicked	j	wicked	wicked	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
wicked	wicked	j	wicked	wicked	0
way	way	n1	way	way	0
,	,	,	,	,	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
die	die	vvi	die	die	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
iniquitie	iniquitie	n1	iniquity	iniquity	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
thou	thou	pns21	thou	thou	0
hast	hast	vh2	hast	have	0
delive	delive	av	delive	delive	0
∣	∣	sy	∣	∣	0
red	red	vvd	read	read	0
thy	thy	po21	thy	thy	0
soule	soule	n1	soul	soul	0
.	.	.	.	.	1
Againe	Againe	av	Again	again	0
when	when	c-crq	when	when	0
a	a	dt	a	a	0
righteous	righteous	j	righteous	righteous	0
man	man	n1	man	man	0
doth	doth	vdz	does	do	0
turn	turn	vvi	turn	turn	0
from	from	p-acp	from	from	0
