Most	Most	ds	Most	most	0
Reverend	Reverend	n-jn	Reverend	reverend	0
,	,	,	,	,	0
Right	Right	j-jn	Right	right	0
Reverend	Reverend	n-jn	Reverend	reverend	0
and	and	cc	and	and	0
Reverend	Reverend	n-jn	Reverend	reverend	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Bless	Bless	vvb	Bless	bless	0
you	you	pn22	you	you	0
all	all	d	all	all	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Name	Name	n1	Name	name	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
and	and	cc	and	and	0
Blessed	Blessed	vvn	Blessed	bless	0
be	be	vbb	be	be	0
your	your	po22	your	your	0
Meeting	Meeting	n1	Meeting	meeting	0
this	this	d	this	this	0
Day	Day	n1	Day	day	0
,	,	,	,	,	0
and	and	cc	and	and	0
this	this	d	this	this	0
Appointment	Appointment	n1	Appointment	appointment	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
Sit	Sit	vvi	Fit	sit	0
about	about	a-acp	about	about	0
so	so	av	so	so	0
Blessed	Blessed	vvn	Blessed	bless	0
a	a	dt	a	a	0
reconciling	reconciling	n-vvg	reconciling	reconcile	0
Work	Work	n1	Work	work	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
but	but	p-acp	but	but	0
this	this	d	this	this	0
short	short	j	short	short	0
Grace	Grace	n1	Grace	grace	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
Blessed	Blessed	vvn	Blessed	bless	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
Peacemakers	Peacemakers	n2	Peacemakers	peacemaker	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
such	such	d	such	such	0
a	a	dt	a	a	0
Choice	Choice	n1	Choice	choice	0
of	of	pp-f	of	of	0
Persons	Persons	n2	Persons	person	0
is	is	vbz	is	be	0
Congregated	Congregated	j-vvn	Congregated	congregate	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
Business	Business	n1	Business	business	0
Accommodation	Accommodation	n1	Accommodation	accommodation	0
,	,	,	,	,	0
the	the	dt	the	the	0
Tidings	Tidings	n2	Tidings	tiding	0
hereof	hereof	av	hereof	hereof	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
poor	poor	j	poor	poor	0
Outed	Outed	j-vvn	Outed	out	0
Shepherds	Shepherds	n2	Shepherd's	shepherd	0
should	should	vmd	should	shall	0
,	,	,	,	,	0
methinks	methinks	vvz	methinks	methinks	0
,	,	,	,	,	0
be	be	vbb	be	be	0
so	so	av	so	so	0
affecting	affecting	vvg	affecting	affect	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
the	the	dt	the	the	0
Angels	Angels	n2	Angels	angel	0
were	were	vbdr	were	be	0
again	again	av	again	again	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Wing	Wing	n1	Wing	wing	0
,	,	,	,	,	0
and	and	cc	and	and	0
singing	singing	vvg	singing	sing	0
over	over	p-acp	over	over	0
that	that	d	that	that	0
Hymn	Hymn	n1	Hymn	hymn	0
,	,	,	,	,	0
Glory	Glory	n1	Glory	glory	0
be	be	vbb	be	be	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
highest	highest	js	highest	high	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Earth	Earth	n1	Earth	earth	0
Peace	Peace	n1	Peace	peace	0
,	,	,	,	,	0
and	and	cc	and	and	0
good	good	j	good	good	0
will	will	n1	will	will	0
towards	towards	p-acp	towards	towards	0
Men	Men	n2	Men	man	0
.	.	.	.	.	1
Alas	Alas	np1	Alas	Alas	0
!	!	!	!	!	1
How	How	c-crq	How	how	0
many	many	d	many	many	0
Years	Years	n2	Years	year	0
have	have	vhb	have	have	0
passed	passed	vvn	passed	pass	0
since	since	p-acp	since	since	0
the	the	dt	the	the	0
Refor	Refor	np1	Refor	Refor	0
∣	∣	sy	∣	∣	0
mation	mation	n1	mansion	mansion	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
your	your	po22	your	your	0
Nonconformist	Nonconformist	j-vvn	Nonconformist	nonconformist	0
Brethren	Brethren	n2	Brothers	brethren	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
a	a	dt	a	a	0
Loading	Loading	n-vvg	Loading	load	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
Burthen	Burthen	n1	Burden	burden	0
encreasing	encreasing	j-vvg	increasing	increase	0
,	,	,	,	,	0
and	and	cc	and	and	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
that	that	d	that	that	0
were	were	vbdr	were	be	0
willing	willing	j	willing	willing	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
